Calc. Date= 07-19-2023, Time= 15:20:02
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
           Ne     019.99  1keV    1eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000029 9.9136E-01  6.5663E+03 -9.8330E+01 -3.9453E+01  6.2304E-04  3.6762E-01
0000029 9.9079E-01  7.7048E+03 -1.4142E+02 -3.5268E+01  6.2286E-04  1.5947E-06
0000029 9.8929E-01  8.9035E+03 -1.8668E+02 -3.0858E+01  6.2239E-04  9.7675E-03
0000029 9.8869E-01  9.3822E+03 -2.0526E+02 -2.7671E+01  6.2220E-04  5.1517E-06
0000029 9.8849E-01  1.0026E+04 -2.3054E+02 -2.3331E+01  0.0000E+00  0.0000E+00
0000030 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000030 9.7464E-01  8.2858E+03  0.0000E+00  0.0000E+00  6.1776E-04  1.4991E+01
0000030 9.7028E-01  9.0771E+03  9.8614E+01  3.7426E-01  6.1638E-04  4.3580E+00
0000030 9.6912E-01  9.9126E+03  1.7866E+02 -5.0425E+01  6.1601E-04  1.2666E-01
0000030 9.6912E-01  1.0016E+04  1.8773E+02 -5.7554E+01  0.0000E+00  1.2911E-12
0000031 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000031 9.9850E-01  8.4591E+03 -2.6829E+01 -1.1187E+01  6.2528E-04  6.9425E-01
0000031 8.8263E-01  9.6960E+03 -5.1747E+00 -1.6111E+01  5.8788E-04  1.1558E+02
0000031 8.8244E-01  1.0006E+04 -3.3747E+01  8.9781E+01  0.0000E+00  0.0000E+00
0000032 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000032 9.9640E-01  2.4422E+03 -9.9793E-01 -1.1281E+00  6.2462E-04  5.8236E-01
0000032 9.9331E-01  4.9040E+03 -3.6596E+01 -5.1135E+01  6.2365E-04  1.8679E-02
0000032 9.9298E-01  5.4250E+03 -4.6223E+01 -6.2598E+01  6.2354E-04  1.8059E-06
0000032 9.8936E-01  8.9547E+03 -1.0553E+02 -1.3928E+02  6.2241E-04  4.8533E-01
0000032 9.8859E-01  9.9234E+03 -1.4262E+02 -1.6568E+02  6.2217E-04  5.3999E-01
0000032 9.8851E-01  1.0021E+04 -1.4867E+02 -1.6839E+02  0.0000E+00  0.0000E+00
0000033 1.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000033 1.0000E+00  3.3380E+01  0.0000E+00  0.0000E+00  6.2575E-04  0.0000E+00
0000033 9.9580E-01  6.4572E+03 -2.2194E-01  7.5515E-01  6.2443E-04  3.2423E+00
0000033 9.9395E-01  9.2861E+03  1.5830E+02 -3.9450E+01  6.2385E-04  7.6174E-04
0000033 9.9329E-01  1.0021E+04  1.9976E+02 -5.1034E+01  0.0000E+00  6.5573E-07
