Event,Energy_Cinetica,Particle,x,y,z,Volume

35784,1
35803,1
35828,1
35896,1
35897,1
36151,1
36166,1
36250,1
36307,1
36324,1
36620,1
36857,1
37094,1
37208,1
37323,1
37333,1
37337,1
37603,1
37685,1
37691,1
37770,1
37827,1
37937,1
38274,1
38278,1
38362,1
38441,1
38558,1
38618,1
38644,1
38710,1
39009,1
39114,1
39471,1
39535,1
39563,1
39629,1
39704,1
39744,1
39873,1
39906,1
39912,1
39991,1
40215,1
40271,1
40688,1
40819,1
40862,1
41103,1
41181,1
41188,1
41227,1
41274,1
41344,1
41383,1
41412,1
41553,1
41558,1
41764,1
41768,1
42083,1
42105,1
42190,1
42733,1
43003,1
43118,1
43135,1
43347,1
43359,1
43368,1
43624,1
43677,1
43984,1
44001,1
44159,1
44374,1
44401,1
44697,1
44711,1
44862,1
44931,1
45100,1
45203,1
45324,1
45420,1
45476,1
45650,1
45657,1
45777,1
46065,1
46085,1
46096,1
46116,1
46140,1
46356,1
46426,1
46509,1
46611,1
46633,1
46677,1
46740,1
46815,1
46830,1
46890,1
47086,1
47295,1
47397,1
47477,1
47575,1
47583,1
47653,1
47710,1
47817,1
47855,1
48189,1
48497,1
48525,1
48571,1
48673,1
48738,1
48773,1
48869,1
48973,1
49105,1
49135,1
49200,1
49277,1
49305,1
49787,1
49808,1
50167,1
50359,1
50427,1
50599,1
50614,1
50734,1
51148,1
51401,1
51467,1
51473,1
51483,1
51537,1
51625,1
51961,1
52059,1
52268,1
52295,1
53054,1
53074,1
53094,1
53111,1
53125,1
53141,1
53331,1
53421,1
53448,1
53733,1
53867,1
54131,1
54285,1
54489,1
54544,1
54694,1
54786,1
54824,1
54889,1
54896,1
55035,1
55139,1
55233,1
55286,1
55298,1
55495,1
55726,1
55870,1
56082,1
56200,1
56227,1
56228,1
56332,1
56496,1
56584,1
56608,1
56644,1
56743,1
57130,1
57283,1
57330,1
57394,1
57530,1
57714,1
57786,1
58136,1
58166,1
58208,1
58309,1
58486,1
58682,1
58880,1
58903,1
58979,1
58991,1
59092,1
59131,1
59158,1
59170,1
59504,1
59588,1
59593,1
59775,1
59810,1
59924,1
59938,1
59940,1
60272,1
60388,1
60487,1
60572,1
60699,1
60702,1
60710,1
60864,1
60880,1
61049,1
61108,1
61512,1
61522,1
61537,1
61690,1
61762,1
61894,1
61938,1
61968,1
61993,1
62036,1
62071,1
62686,1
62694,1
62793,1
62798,1
62911,1
63051,1
63184,1
63231,1
63760,1
63769,1
63787,1
63915,1
63958,1
64005,1
64053,1
64159,1
64355,1
64365,1
64377,1
64645,1
64723,1
64978,1
64991,1
64992,1
65092,1
65118,1
65252,1
65395,1
65419,1
65478,1
65736,1
65834,1
65863,1
66295,1
66486,1
66550,1
66783,1
66884,1
66931,1
67039,1
67090,1
67140,1
67179,1
67198,1
67251,1
67349,1
67621,1
68096,1
68412,1
68425,1
68459,1
68734,1
68788,1
68970,1
69015,1
69085,1
69282,1
69304,1
69349,1
69494,1
69801,1
69988,1
70285,1
70397,1
70409,1
70866,1
70907,1
70924,1
70964,1
71087,1
71196,1
71350,1
71355,1
71415,1
71578,1
71761,1
71814,1
71972,1
72058,1
72144,1
72274,1
72304,1
72318,1
72325,1
72392,1
72518,1
72578,1
72590,1
72600,1
72643,1
72942,1
73019,1
73045,1
73056,1
73236,1
73344,1
73347,1
73387,1
73480,1
73874,1
73949,1
73951,1
74005,1
74129,1
74578,1
74648,1
74693,1
74874,1
74891,1
74960,1
75078,1
75089,1
75092,1
75568,1
75591,1
75678,1
75837,1
75984,1
76039,1
76057,1
76153,1
76226,1
76339,1
76465,1
76554,1
76902,1
76909,1
77017,1
77081,1
77126,1
77146,1
77268,1
77406,1
77436,1
77468,1
77518,1
77537,1
77734,1
77875,1
77912,1
77930,1
77985,1
77996,1
78088,1
78165,1
78522,1
78606,1
78904,1
79126,1
79472,1
79730,1
79738,1
79937,1
79950,1
80032,1
80292,1
80727,1
80749,1
80890,1
80964,1
81022,1
81397,1
81442,1
81652,1
81862,1
82244,1
82403,1
82572,1
82734,1
82766,1
82814,1
82822,1
82968,1
83206,1
83470,1
83568,1
83695,1
83702,1
83744,1
83766,1
83808,1
83963,1
83971,1
84053,1
84274,1
84347,1
84454,1
84598,1
84680,1
84739,1
84811,1
85125,1
85179,1
85192,1
85194,1
85220,1
85245,1
85265,1
85375,1
85688,1
85724,1
85797,1
86142,1
86163,1
86238,1
86253,1
86413,1
86498,1
86540,1
87072,1
87103,1
87130,1
87517,1
87554,1
87679,1
87681,1
87701,1
87702,1
87747,1
87822,1
88011,1
88042,1
88132,1
88201,1
88485,1
88671,1
88885,1
88937,1
88967,1
89339,1
89351,1
89362,1
89490,1
89718,1
89739,1
89979,1
90084,1
90110,1
90370,1
90589,1
90633,1
90812,1
91056,1
91177,1
91198,1
91331,1
91410,1
91420,1
91466,1
91578,1
91690,1
91814,1
91840,1
91896,1
92091,1
92240,1
92275,1
92317,1
92496,1
92714,1
92838,1
92973,1
93148,1
93208,1
93211,1
93530,1
93810,1
94032,1
94171,1
94202,1
94230,1
94288,1
94303,1
94323,1
94384,1
94520,1
94558,1
94562,1
94645,1
94738,1
94910,1
95046,1
95129,1
95154,1
95194,1
95210,1
95231,1
95324,1
95328,1
95357,1
95364,1
95497,1
95830,1
96371,1
96429,1
96437,1
96452,1
96460,1
96489,1
96576,1
96759,1
96884,1
97012,1
97111,1
97136,1
97273,1
97282,1
97391,1
97517,1
97567,1
97813,1
97834,1
97864,1
97881,1
97890,1
98098,1
98167,1
98230,1
98236,1
98506,1
98786,1
98788,1
98801,1
98915,1
98978,1
98996,1
99025,1
99070,1
99179,1
99272,1
99282,1
99469,1
99477,1
99503,1
