Event,Hit,KE_i,KE_e
908,0,1.73918,0
909,0,1.63611,0
910,0,4.60784,0
911,0,6.17521,0
912,0,9.42564,0
913,0,3.62665,0
914,0,0.738847,0
915,0,0.260803,0
916,1,4.71523,2.25712e-08
917,0,3.31328,0
918,0,5.42698,0
919,0,4.92368,0
920,0,0.93345,0
921,0,1.62293,0
922,0,3.73579,0
923,0,6.70544,0
924,0,7.23199,0
925,0,4.76218,0
926,0,6.1071,0
927,0,2.50792,0
928,0,2.37447,0
929,0,3.88143,0
930,0,3.08428,0
931,0,5.85815,0
932,0,2.37741,0
933,0,2.22043,0
934,0,0.697928,0
935,0,4.61019,0
936,0,2.03385,0
937,0,2.26174,0
938,0,4.68803,0
939,0,5.65764,0
940,0,2.00592,0
941,0,4.73049,0
942,0,2.3231,0
943,0,3.43925,0
944,0,2.14116,0
945,0,6.84837,0
946,0,1.66589,0
947,0,2.46012,0
948,0,2.51179,0
949,0,5.46722,0
950,0,2.48998,0
951,0,3.99112,0
952,0,1.6262,0
953,0,2.23073,0
954,0,2.92307,0
955,0,5.01619,0
956,0,3.69073,0
957,0,1.90676,0
958,0,4.30493,0
959,0,3.75036,0
960,0,2.04429,0
961,0,6.03398,0
962,0,6.34199,0
963,0,2.19787,0
964,0,2.92409,0
965,0,6.10304,0
966,0,1.81534,0
967,0,1.9736,0
968,0,2.52294,0
969,0,7.14808,0
970,0,0.612563,0
971,1,3.51244,0.003063
972,0,2.61653,0
973,0,3.76987,0
974,0,2.08276,0
975,0,5.63871,0
976,0,3.89283,0
977,0,2.62731,0
978,0,1.16943,0
979,0,0.575601,0
980,0,3.70216,0
981,0,2.87604,0
982,0,1.32549,0
983,0,1.33193,0
984,0,6.66002,0
985,0,7.06071,0
986,0,2.30531,0
987,0,2.49137,0
988,0,1.96244,0
989,0,2.28915,0
990,0,3.07154,0
991,0,3.96056,0
992,0,2.16937,0
993,1,7.14541,8.29076e-06
994,0,1.42607,0
995,0,1.75209,0
996,0,2.24962,0
997,0,1.13519,0
998,0,2.67557,0
999,0,3.55688,0
1000,0,5.56008,0
