Evento,KE,px,py,pz,x,y,z
8030,3.77102e+06,-0.256237,0.505345,0.823996,-154.449,309.996,502.4,
8034,4.36767e+06,0.284575,0.202032,-0.937123,270.633,-51.2616,-502.4,
8039,9.13704e+06,-0.809847,0.139348,0.56985,-502.4,88.4119,356.131,
8046,0.0415682,-0.0897552,-0.612738,0.785172,-96.9521,-172.199,502.4,
8057,3.54349e+06,-0.228573,0.420224,-0.878161,-290.021,199.91,-502.4,
8058,213911,-0.0321521,-0.939917,-0.339886,217.659,-502.4,-304.233,
8061,8.60554e+06,0.489077,0.843564,-0.221817,293.03,502.4,-129.732,
8064,3.43348e+06,0.134902,-0.104763,-0.985305,502.4,90.8624,-219.626,
8066,0.0189254,0.347548,-0.70807,0.614692,-404.715,-245.357,502.4,
8071,0.0427508,-0.403906,-0.901196,0.157179,-251.036,-502.4,-125.667,
8076,974323,-0.189284,0.648223,-0.737549,-382.67,-389.249,-502.4,
8077,650044,-0.290091,0.954957,0.0624896,74.3108,502.4,34.1072,
8084,2.48868e+06,0.705032,0.0475318,-0.707581,59.9864,127.031,-502.4,
8089,49322.2,0.688946,-0.402749,0.602616,502.4,-283.915,-321.1,
8090,129.136,-0.192262,0.345447,-0.918532,-459.853,154.476,-502.4,
8091,1.87704e+06,0.492926,0.323303,0.807774,-178.071,144.357,502.4,
8103,0.0893183,-0.100278,-0.459262,-0.882623,286.261,227.506,-502.4,
8113,2.24923e+06,0.654856,-0.739277,-0.156951,218.808,-502.4,-47.0155,
8125,4.00879e+06,0.221505,-0.37801,0.898913,33.1701,-166.952,502.4,
8136,1.25182e+06,-0.909812,-0.0236411,0.414346,-502.4,434.26,379.113,
8137,4.62776e+06,-0.966866,0.135639,0.216271,-502.4,71.2519,113.062,
8152,187936,-0.900385,-0.435063,0.00521452,-502.4,-373.453,380.701,
8166,0.0842778,0.258963,0.699513,-0.666048,97.4033,502.4,317.339,
8170,0.0315187,-0.618951,-0.331254,-0.71216,-74.8743,-41.1741,-502.4,
8172,0.0364544,0.270071,-0.623215,0.733938,57.2502,-107.678,502.4,
8181,0.0572601,0.741729,-0.631497,0.22594,146.045,-502.4,-141.267,
8185,0.0474133,-0.382005,0.920625,-0.0807612,-66.6822,502.4,-73.0404,
8188,5.53108e+06,-0.180386,0.86944,-0.459929,-101.524,502.4,-264.269,
8189,6.35082e+06,-0.462946,-0.0847173,-0.882329,-262.296,-46.3698,-502.4,
8192,0.034906,-0.834516,-0.154925,-0.528754,-502.4,73.0059,-4.12354,
8205,0.111853,-0.535362,0.536249,0.652552,-376.499,216.448,502.4,
8206,0.0586517,-0.59062,0.73793,0.326537,83.1673,-182.873,502.4,
8216,96699.3,0.32426,-0.849069,-0.417059,229.892,-502.4,-146.523,
8217,0.0219707,-0.88299,0.00738157,0.469334,-294.672,250.086,502.4,
8218,3.67113e+06,-0.39651,0.917936,0.0131909,-120.983,502.4,107.586,
8229,0.0321352,0.413561,0.899511,-0.140883,-38.9281,502.4,-105.211,
8230,2.04995e+06,0.296044,0.952297,-0.0740783,-252.299,502.4,168.875,
8231,1.44991e+06,0.938541,-0.118248,-0.324281,502.4,251.404,367.555,
8241,0.0209511,0.996778,-0.0248233,0.0762759,502.4,5.75406,-326.461,
8242,0.0966999,-0.691908,0.343878,-0.634831,-502.4,-415.097,188.838,
8244,100.932,-0.502343,0.585324,0.636433,-108.525,502.4,-38.8526,
8245,0.067339,0.51042,0.605187,0.610917,-428.914,-246.376,502.4,
8254,4.59868e+06,0.197851,-0.517498,0.832497,116.709,-310.617,502.4,
8256,0.105973,0.71744,-0.677585,-0.161737,-237.849,-502.4,252.625,
8257,0.101586,0.109533,0.876821,-0.468175,-392.362,502.4,242.963,
8263,3.14947e+06,0.919233,0.1439,0.366475,502.4,299.671,208.294,
8267,1.69432e+06,-0.379404,-0.272249,-0.88427,51.6786,-141.274,-502.4,
8271,2.02605,-0.848241,0.386713,-0.361858,-329.954,-176.687,-502.4,
8276,5.84795e+06,-0.78724,-0.500199,0.360631,-502.4,-319.852,231.644,
8277,4.91648e+06,0.330941,-0.0451981,-0.942568,201.644,362.543,-502.4,
8281,0.0630272,0.601624,-0.454777,0.656678,397.844,-502.4,314.359,
8286,0.00590433,0.788791,0.425176,-0.443886,502.4,-123.973,270.501,
8297,3.24995e+06,-0.825819,-0.47808,-0.299103,-502.4,132.36,218.592,
8301,1.28303e+06,-0.751464,-0.138753,0.645019,-502.4,92.9072,74.0995,
8303,0.0813145,0.276327,0.186701,0.942754,-71.8963,-186.073,502.4,
8305,0.0228083,0.864239,-0.272147,-0.423115,502.4,-147.318,98.8435,
8307,2.85718e+06,0.694772,-0.103903,0.711686,122.783,-119.38,502.4,
8309,571.263,-0.0593239,0.790668,0.609364,42.314,502.4,-107.295,
8317,0.0437188,0.171846,-0.425369,-0.888555,-19.842,-141.306,-502.4,
8326,816836,-0.2139,-0.938139,0.272289,-289.046,-502.4,105.571,
8340,3.30917e+06,0.745067,-0.304266,0.593547,502.4,-20.5878,53.2686,
8345,6.14573e+06,-0.749499,-0.184524,0.635769,-502.4,26.8994,387.771,
8350,332373,0.328595,0.511774,0.793796,-146.743,165.007,502.4,
8352,0.0312751,0.779218,0.148534,-0.608898,502.4,92.8294,-69.1568,
8366,0.0794168,0.0570972,-0.432794,-0.899683,-119.518,-502.4,-399.417,
8376,6.43112e+06,0.679361,0.468109,0.565105,502.4,343.751,417.782,
8378,0.119547,-0.0994314,-0.555623,-0.825468,4.15227,-153.251,-502.4,
8385,0.203558,-0.861328,-0.335143,-0.381828,35.0276,-502.4,-386.854,
8394,1.09642e+06,0.615206,-0.601928,-0.509121,-323.269,-502.4,149.121,
8396,3.56424e+06,-0.00361217,-0.970927,0.239348,-48.0545,-502.4,30.9348,
8414,1.19875e+06,0.245862,-0.0332393,-0.968735,101.119,291.107,-502.4,
8417,0.0283649,-0.936577,-0.15247,-0.315558,-502.4,145.28,-251.181,
8424,8.70162e+06,0.966807,0.255473,0.00424646,502.4,130.752,4.04232,
8425,0.0633522,-0.237558,0.968117,-0.0794721,-37.3109,502.4,-340.271,
8428,0.0920834,-0.821419,0.207699,-0.53116,-502.4,342.112,-130.973,
8429,7.0446e+06,-0.0756615,-0.861243,0.502529,-502.4,-432.934,167.44,
8443,4.81672e+06,-0.77641,-0.628209,0.0504071,-502.4,-406.007,29.7064,
8451,9.57313e+06,0.699395,0.528923,0.480715,387.203,502.4,121.316,
8454,0.0436939,-0.613471,-0.20202,-0.763441,136.655,-479.889,-502.4,
8455,8.8933e+06,-0.362807,-0.523619,0.77084,-236.763,-341.396,502.4,
8462,2.64773e+06,0.435119,-0.809882,-0.393399,268.094,-502.4,-241.28,
8464,6.02371e+06,0.669524,-0.742393,0.0242869,164.106,-502.4,55.5487,
8467,5.44253e+06,-0.0851926,-0.773815,-0.627657,-55.2991,-502.4,-410.806,
8474,8.76455e+06,0.900267,0.307224,-0.308435,502.4,172.105,-174.713,
8478,4.16076e+06,0.137824,-0.988727,0.0585061,297.304,-502.4,241.122,
8479,0.0700576,-0.841894,-0.301191,-0.44777,-502.4,-195.083,251.124,
8480,0.0309686,-0.119572,-0.954084,0.274638,258.617,-502.4,91.4923,
8483,0.0757364,0.075645,0.758007,-0.647845,-152,502.4,-321.615,
8495,0.0311466,0.26749,0.894125,-0.359152,-146.263,72.2966,-502.4,
8504,0.00468549,0.633393,0.59007,0.500631,75.609,502.4,162.703,
8506,24518.6,0.121867,-0.853692,0.506318,-314.29,-502.4,246.474,
8521,815085,-0.763286,0.511657,0.394464,-502.4,455.65,-315.236,
8533,4.42808e+06,0.0135899,-0.0311808,0.999421,179.24,-140.449,502.4,
8539,0.0501532,-0.659186,0.205871,-0.72325,219.046,-67.3809,-502.4,
8546,0.0351399,0.165058,0.0832344,-0.982765,14.1124,42.3916,-502.4,
8547,0.022399,-0.590544,0.130601,0.796367,-259.531,-75.0622,502.4,
8549,55387,0.147678,-0.578681,0.802072,7.59174,-225.879,502.4,
8550,2.38318e+06,0.125419,-0.185641,-0.974581,66.9151,-97.2679,-502.4,
8559,0.0222753,-0.916619,-0.388236,0.0953019,-502.4,104.586,142.134,
8572,0.069188,0.724001,0.61089,-0.320368,-12.216,-14.5424,-502.4,
8574,2.83323e+06,-0.636033,-0.695763,0.333729,-502.4,338.634,-253.646,
8576,0.00946136,0.950883,0.0609093,-0.3035,502.4,114.798,395.95,
8582,3.84703e+06,-0.526646,0.84384,-0.10285,-310.628,502.4,-62.0897,
8585,3.05936e+06,0.826344,0.548855,-0.126151,81.0541,502.4,-179.007,
8588,0.0693791,0.727714,-0.104388,-0.677891,-247.638,-86.6538,-502.4,
8589,3.85408e+06,0.112754,0.802904,-0.585348,157.706,502.4,-99.3163,
8597,0.072337,0.806607,-0.030194,0.590316,-158.029,109.801,502.4,
8598,5.49968e+06,0.414375,-0.868294,0.272689,126.903,-502.4,236.531,
8601,0.021036,-0.942758,0.321768,0.0875984,-502.4,-102.734,-116.216,
8606,5.33416e+06,0.898511,0.0561699,-0.435342,502.4,-47.7564,-213.033,
8612,0.0441016,0.653478,0.488832,0.577936,-336.898,-34.5552,502.4,
8614,0.446065,-0.698853,-0.613362,-0.367956,-502.4,316.229,-80.8841,
8617,0.0336001,0.434396,0.797124,-0.419396,-129.016,502.4,207.626,
8630,2.33941e+06,-0.271968,0.515297,-0.812713,33.8911,502.4,-478.678,
8643,5129.43,-0.318337,0.481994,0.816298,237.841,405.801,502.4,
8646,2.1611e+06,0.732661,-0.486742,-0.4757,502.4,70.8846,24.3415,
8647,0.0222072,0.636729,-0.383538,-0.668935,502.4,-154.099,11.2806,
8648,0.149739,-0.170073,0.968113,-0.183934,-491.262,502.4,290.35,
8650,3.42853e+06,0.853514,-0.409661,0.322011,206.634,-502.4,161.864,
8653,5.91142e+06,0.711866,-0.681792,0.168543,502.4,-478.837,121.119,
8659,838431,-0.0998968,0.345999,-0.932902,3.88125,386.794,-502.4,
8664,2.33583e+06,-0.0398513,0.687824,-0.724783,19.4314,-60.4091,-502.4,
8667,0.158262,-0.458862,-0.534928,-0.709435,275.214,-293.682,-502.4,
8669,35.2712,-0.0259429,0.36334,-0.931295,-359.278,-229.859,-502.4,
8675,4162.22,-0.408876,0.907999,0.0914261,109.044,502.4,-357.472,
8676,0.0329159,-0.884732,0.138251,-0.445125,-502.4,63.2834,95.443,
8678,7.49812e+06,0.626799,-0.497502,0.599679,256.713,-301.639,502.4,
8680,2.31973e+06,0.711655,0.697026,0.0877636,502.4,493.341,61.5923,
8681,3.73328e+06,-0.0718508,-0.27888,-0.957634,214.378,-137.659,-502.4,
8687,0.0414196,-0.582565,0.650653,-0.487103,108.113,-388.388,-502.4,
8690,161054,-0.090203,-0.522991,0.847551,437.751,-435.913,502.4,
8692,1.57001e+06,-0.476783,-0.844126,0.245214,-346.609,-502.4,-293.707,
8698,2.62476e+06,-0.522965,0.393506,-0.756082,-502.4,-150.133,-433.227,
8699,0.051996,-0.744789,-0.667251,0.00813846,-441.167,-502.4,-36.3702,
8704,0.052163,0.688423,0.693452,-0.212598,38.517,502.4,168.833,
8710,0.16361,-0.311797,0.927553,-0.205983,-176.977,502.4,169.317,
8718,0.081396,0.169487,0.368752,-0.913945,43.974,113.909,-502.4,
8721,2.70454e+06,-0.149027,-0.445456,0.882813,7.04189,-13.7869,502.4,
8724,2.47541e+06,0.516545,-0.757864,0.398526,230.733,-502.4,127.143,
8725,0.10939,0.22158,0.228515,-0.947989,-7.62888,502.4,-367.711,
8727,2.64313e+06,-0.754105,0.532874,0.383889,-502.4,9.11322,34.0457,
8733,26.571,0.330373,0.189666,0.924597,70.0951,-125.819,502.4,
8751,0.0295807,0.120152,-0.450169,0.884823,102.309,-502.4,-390.6,
8757,5.03229e+06,-0.571289,-0.787899,0.229878,-365.23,-502.4,148.26,
8758,4.82941e+06,-0.892858,-0.449716,0.0236753,-502.4,-218.573,77.1749,
8765,0.0136437,-0.433892,-0.385192,-0.814472,-252.257,-98.0716,-502.4,
8766,2.94053e+06,0.772765,-0.141734,0.618665,502.4,-303.936,-457.649,
8777,3.80718e+06,-0.887314,-0.264175,0.378001,-502.4,-218.699,386.634,
8779,0.0424089,0.699194,-0.0512264,-0.713094,-271.95,12.0039,-502.4,
8786,0.0716642,-0.516462,0.693437,-0.502406,-83.8117,502.4,193.168,
8793,110577,-0.159143,0.314517,-0.935817,-502.4,-168.573,-39.987,
8794,0.126249,-0.798988,0.207659,0.564354,-502.4,27.712,349.787,
8795,2.10666e+06,0.714633,-0.694582,-0.0828015,502.4,76.6236,408.824,
8797,6.97323e+06,-0.965797,-0.257784,0.0280059,-502.4,-132.421,12.1121,
8798,0.0182014,0.990812,-0.135159,0.00475507,502.4,-57.9307,139.84,
8801,0.0905659,-0.217313,0.973419,0.072315,-59.6866,502.4,213.634,
8809,985365,-0.625896,0.707324,0.328553,-502.4,228.805,43.3562,
8813,0.0121613,0.739865,-0.634877,0.222555,502.4,-131.788,102.92,
8815,0.0655248,0.893949,-0.446661,-0.0367379,502.4,279.545,-91.5155,
8816,2.4297e+06,0.0348016,0.270971,-0.961958,-354.517,462.979,-502.4,
8819,0.0288933,0.00865051,-0.213569,0.97689,-6.65497,-376.549,502.4,
8828,0.0628265,0.375147,0.0993378,0.921627,502.4,205.196,-0.41056,
8829,3.51654e+06,0.0709336,0.956502,0.28297,335.232,502.4,429.922,
8838,0.0517091,-0.847608,-0.284792,0.447721,-502.4,-297.262,103.183,
8851,3.94051e+06,-0.491974,-0.53308,0.688323,-422.058,24.6929,502.4,
8856,2.31579e+06,-0.842266,0.167235,0.512466,224.584,445.403,502.4,
8857,0.0137625,-0.570339,0.162449,-0.805186,-502.4,39.4164,63.4709,
8861,0.0507326,-0.206516,0.497685,-0.842414,161.956,149.36,-502.4,
8864,6.1998e+06,0.245269,-0.81567,-0.523952,149.251,-502.4,-325.08,
8868,2.49828e+06,0.129685,0.427429,-0.894699,72.7318,238.386,-502.4,
8876,2.04848e+06,0.137755,0.350837,0.926249,-3.40628,-31.1806,502.4,
8879,8.69963e+06,-0.199006,0.978513,0.0539335,-101.291,502.4,17.6297,
8887,61610.1,-0.615547,0.62612,0.478619,-502.4,-6.47769,20.5201,
8889,0.0979668,-0.0593317,-0.773134,0.631461,-468.402,77.5962,502.4,
8900,26.8364,-0.561153,-0.42587,0.709748,-502.4,-187.559,-146.687,
8903,2.57612e+06,0.124402,-0.931463,-0.341907,233.112,-502.4,-32.0752,
8908,0.0358858,-0.391866,0.88604,0.247738,-502.4,-282.75,344.17,
8917,0.0151904,-0.391088,0.240667,-0.88833,-318.717,-68.7478,-502.4,
8920,0.0287021,0.458151,-0.802204,0.38284,-30.5366,83.9844,502.4,
8924,1.46973e+06,-0.59761,0.0228365,0.801462,-199.994,-66.6378,502.4,
8934,121.782,-0.74741,-0.248978,-0.615945,247.61,-181.081,-502.4,
8938,0.0340635,-0.891803,-0.418425,0.17207,-376.345,-333.991,502.4,
8952,4.28574e+06,0.138498,-0.380097,-0.914519,75.6828,-211.326,-502.4,
8955,0.0961932,-0.110002,-0.625322,-0.772575,-502.4,202.333,-83.609,
8965,6747.62,0.706522,-0.164197,0.68838,502.4,154.046,-58.0418,
8967,0.0556865,-0.0940035,0.792087,-0.603126,87.6418,502.4,76.4277,
8986,0.0565445,-0.768699,-0.187529,0.611503,-502.4,421.582,438.827,
8988,0.0932483,-0.0490777,-0.701659,-0.710821,-343.944,-136.839,-502.4,
8989,1.75613e+06,-0.0600253,0.765899,0.640153,-294.518,502.4,-150.126,
8992,0.0110276,0.801661,0.219369,0.556072,157.537,502.4,14.4526,
8994,1.73978e+06,-0.53113,-0.288799,0.796553,223.93,-109.071,502.4,
9004,6.06208e+06,-0.304534,-0.133571,-0.94309,-26.0236,68.1446,-502.4,
9012,2.72559e+06,0.716441,-0.450268,0.53289,502.4,-313.995,372.558,
9017,3.88857e+06,0.91371,0.130857,-0.384721,502.4,-108.464,-396.979,
9018,5.44289e+06,-0.618802,0.0152075,-0.7854,-217.065,22.253,-502.4,
9026,2.98216e+06,0.708206,0.0823292,0.701189,331.613,381.132,502.4,
9030,0.669181,-0.0950243,-0.982767,0.158552,9.6467,-502.4,-149.808,
9036,0.086606,-0.576033,-0.757025,0.308382,-502.4,-153.983,-48.1294,
9051,1388.72,-0.171848,-0.636549,0.751847,-129.996,-502.4,375.232,
9053,4.58755e+06,-0.490512,-0.209196,-0.845952,-292.745,-126.955,-502.4,
9061,3.22942e+06,0.0432416,-0.734347,-0.677395,-272.486,-75.2258,-502.4,
9063,9.15408e+06,-0.751783,-0.601344,-0.270571,-502.4,-401.843,-178.58,
9064,0.0963732,0.733433,0.669682,0.116632,502.4,89.134,-190.202,
9076,1.89779e+06,0.300106,0.875433,0.378884,-419.749,502.4,401.879,
9081,2.34078e+06,-0.138477,-0.454526,-0.879904,-59.9849,-136.057,-502.4,
9085,0.103569,-0.764763,-0.628472,0.141988,353.366,-502.4,456.372,
9086,0.0554795,-0.549804,0.732276,-0.401854,185.945,502.4,187.657,
9090,4.47407e+06,0.814531,0.522428,0.252206,502.4,322.749,157.831,
9096,2.29672e+06,0.406021,0.440784,0.800536,19.3152,420.485,502.4,
9111,0.0551463,-0.959938,0.18,0.214753,-502.4,436.154,308.572,
9114,2.18093e+06,0.500978,-0.851137,0.156801,-279.619,-502.4,199.357,
9129,1.45558e+06,0.108755,0.972721,-0.204907,-215.922,-408.891,-502.4,
9133,2.5948e+06,0.0825071,0.980469,-0.178532,-305.223,502.4,253.486,
9135,2.99458e+06,0.968496,0.248525,0.0158329,502.4,-272.841,-13.3928,
9136,0.0214955,-0.509033,0.169287,-0.843936,159.733,-65.9983,-502.4,
9138,0.0552028,-0.0237247,-0.336353,0.941437,-278.248,-169.495,502.4,
9144,2.0402e+06,0.825446,-0.0941062,-0.556582,502.4,-57.7706,-339.42,
9145,8.58041,-0.321717,-0.692385,0.645833,88.8058,-132.334,502.4,
9150,0.0283482,0.37858,0.236045,-0.894964,502.4,310.59,177.85,
9152,4.20159e+06,-0.234709,-0.367776,-0.899807,40.2093,116.258,-502.4,
9155,18162.1,-0.313026,0.629038,0.711566,172.479,502.4,60.4434,
9158,0.0838243,0.230739,0.470808,-0.851528,-417.185,103.897,-502.4,
9163,4.31374e+06,0.231553,-0.966743,-0.108589,121.916,-502.4,-57.2539,
9164,0.0130001,-0.210883,-0.561928,-0.799854,-30.4067,-366.943,-502.4,
9165,1.00524e+06,-0.0725786,0.770634,0.633132,-126.062,155.23,502.4,
9172,4.63851e+06,0.0634439,-0.622326,0.780183,-19.1942,-502.4,327.959,
9173,0.109045,0.909143,0.184049,-0.373611,502.4,-176.276,348.629,
9176,2.61732e+06,0.836283,-0.480038,0.264944,502.4,-148.674,-196.267,
9179,1.1624e+06,-0.630668,-0.772794,-0.0710397,-502.4,111.014,-56.6716,
9180,2.39859e+06,0.86512,0.38368,0.323045,502.4,224.134,187.875,
9181,1.29756e+06,-0.283383,-0.549087,0.786256,-424.549,-502.4,202.955,
9185,0.0210649,-0.000250046,0.989414,-0.145122,-286.017,502.4,239.586,
9187,0.070345,0.76331,-0.251104,-0.595235,502.4,-136.897,-167.047,
9188,0.115572,0.882357,-0.356504,-0.307165,502.4,-398.607,224.741,
9193,0.0139777,-0.867805,0.183157,-0.461918,-502.4,-295.956,-477.429,
9196,0.0333793,0.73104,-0.671172,-0.122919,5.41327,-25.3957,-502.4,
9219,8.64298e+06,-0.928611,-0.355845,0.105145,-502.4,-191.52,54.1958,
9227,1.04501e+06,-0.650696,0.49844,-0.572846,-502.4,115.01,108.569,
9245,3.17473e+06,-0.378147,-0.434419,0.817487,-251.887,37.1951,502.4,
9253,320335,-0.148323,0.700309,0.698261,-208.724,502.4,-280.937,
9254,0.0773784,-0.623305,-0.285059,0.728171,-7.97817,-502.4,54.0691,
9258,14.2469,-0.933239,0.0300379,-0.357997,-339.417,8.65112,-502.4,
9262,0.1209,0.488385,0.361891,-0.79405,-282.052,-156.645,-502.4,
9263,0.0190294,0.2659,0.122419,-0.956196,364.134,82.6537,-502.4,
9270,0.0282744,-0.178184,0.546696,-0.818153,-144.222,478.852,-502.4,
9271,0.0638811,-0.530887,-0.846554,0.0388014,199.04,-502.4,-20.8971,
9272,21.2019,-0.300139,0.947116,-0.11352,56.3446,502.4,152.33,
9283,0.034606,0.212092,0.39181,0.895266,93.081,-309.05,502.4,
9284,0.00807393,0.0258001,-0.792443,0.609401,135.37,-283.512,502.4,
9291,0.0941136,-0.451363,0.347821,-0.821761,220.571,-69.6981,-502.4,
9293,1.0262,-0.107424,0.687428,0.718264,-314.304,502.4,-31.5233,
9296,335489,-0.378638,0.894804,-0.236555,-194.482,502.4,-98.4229,
9305,19956.6,0.428786,-0.541509,0.723126,-122.351,-35.3061,502.4,
9310,679345,-0.151493,0.5982,0.786897,-65.3908,483.814,502.4,
9315,0.0145865,0.895702,-0.397299,0.199679,502.4,7.4698,90.7188,
9318,10.306,0.77803,-0.607387,0.160469,502.4,187.209,284.648,
9319,2.36475,0.931114,-0.248657,-0.266825,502.4,-26.3947,412.099,
9328,0.021319,-0.91811,0.312358,-0.24394,-502.4,179.31,-176.202,
9336,0.0467583,0.0471897,0.35439,-0.933906,-125.016,441.048,-502.4,
9342,0.0736197,0.54374,0.324572,0.773951,502.4,-344.256,-204.433,
9344,0.131927,0.606461,0.795055,0.00963665,-83.5727,502.4,327.077,
9359,5.29881e+06,-0.606898,0.150457,-0.780408,-502.4,-54.0725,-497.261,
9367,0.020942,0.343208,-0.93142,-0.121101,311.065,-502.4,19.8289,
9373,0.0413784,0.926116,0.233665,-0.296159,87.4966,502.4,-154.175,
9376,0.0758105,0.510332,-0.719537,0.470985,227.277,-502.4,-378.702,
9382,1.393e+06,0.217391,-0.855938,0.46916,148.292,-502.4,-49.5856,
9387,0.491504,-0.0942292,-0.955554,-0.279352,-502.4,302.017,-304.336,
9389,269700,-0.617213,0.773764,-0.14261,-502.4,-262.437,268.747,
9392,1.22018e+06,0.103297,0.99455,-0.0141665,301.662,502.4,160.352,
9401,5.15511e+06,0.61526,-0.155164,0.772903,398.136,-101.178,502.4,
9404,1.73184e+06,0.819178,-0.485237,0.305766,502.4,96.2271,-153.971,
9405,8.97022e+06,-0.405465,-0.589713,-0.698453,-293.166,-424.162,-502.4,
9409,10342.9,0.949312,-0.180656,-0.257237,502.4,299.037,244.163,
9418,2.81721e+06,0.953744,-0.0012464,0.300617,360.623,-143.503,502.4,
9419,6.99891e+06,-0.696555,0.209717,0.68617,-502.4,150.705,491.396,
9422,4.63966e+06,-0.050394,0.532,0.845244,287.733,47.8469,502.4,
9430,2.99478e+06,-0.554232,-0.821095,0.136492,164.723,-502.4,-242.68,
9434,0.0365998,0.379212,-0.608691,0.696917,502.4,445.077,267.786,
9435,2.31095e+06,0.0476691,-0.383621,0.922259,209.044,183.608,502.4,
9444,567023,-0.957594,-0.0107749,-0.287919,-502.4,17.2494,426.275,
9450,15.2632,0.353452,0.842201,-0.407147,230.747,-295.276,-502.4,
9456,2.27448e+06,0.93812,-0.076981,-0.337645,502.4,23.8171,-82.9858,
9459,0.0744141,-0.24387,-0.566106,0.787433,-231.897,116.379,502.4,
9461,5.54434e+06,0.848461,-0.132118,-0.512503,502.4,-79.7943,-301.27,
9469,111148,-0.503764,-0.809271,-0.302163,-502.4,-304.083,256.678,
9470,5.46842e+06,-0.159238,0.865731,0.474503,-92.2307,502.4,273.252,
9471,0.0158968,0.822418,-0.567757,0.0357777,-112.408,-502.4,242.494,
9473,1816.96,-0.927166,-0.336411,-0.164897,-502.4,-153.411,241.391,
9479,0.0316462,-0.172126,-0.931419,-0.320674,4.84477,-502.4,-34.3034,
9492,0.0601825,0.805897,0.568532,-0.165229,502.4,306.644,-439.473,
9493,8.96533e+06,-0.72224,0.403151,-0.561995,-502.4,225.366,-248.59,
9495,0.0217899,-0.705607,0.541698,0.456818,-502.4,281.958,3.57789,
9498,8.25535e+06,-0.94644,0.227046,0.229567,-502.4,121.994,119.53,
9500,32884.3,0.838989,0.0215807,0.54372,502.4,-194.924,-274.35,
9504,703.769,0.555237,-0.520824,-0.648425,-228.811,285.522,-502.4,
9505,1.54354,-0.279019,0.219659,0.934825,-215.834,255.967,502.4,
9516,893.646,-0.4018,0.112463,0.908795,454.952,91.4248,502.4,
9524,0.013732,0.112363,0.802083,-0.586547,-301.946,-75.4663,-502.4,
9526,3.31568e+06,0.371803,-0.732185,-0.570673,502.4,-174.913,-185.226,
9528,0.00788236,0.731273,-0.262365,-0.629607,502.4,-10.7143,330.502,
9531,0.145664,0.778513,-0.376987,0.501795,40.2396,206.929,502.4,
9532,0.0304231,-0.432086,-0.885487,0.17092,-184.34,-502.4,80.9482,
9535,2.65381e+06,-0.747289,0.108499,-0.655581,-502.4,-69.3049,-124.559,
9537,4.90223e+06,-0.748463,-0.486253,0.450956,-502.4,-328.382,305.803,
9542,0.0194185,-0.3258,-0.86373,0.384481,-502.4,358.183,-488.054,
9543,6.5898e+06,-0.465203,0.504239,-0.72755,-321.485,345.947,-502.4,
9544,2.41078e+06,-0.447871,-0.881027,0.152324,434.933,-502.4,29.9095,
9548,0.0253496,-0.504477,0.822625,0.262281,139.708,502.4,77.1451,
9549,97.8981,0.360486,0.257908,0.8964,-343.903,-16.5043,502.4,
9554,0.0979838,0.665568,-0.200421,-0.718923,3.11769,258.141,-502.4,
9559,3.52749e+06,0.996415,-0.0658427,0.053122,502.4,-56.8203,-228.202,
9564,0.0829141,-0.167203,-0.981493,0.0933546,-264.941,-502.4,-165.859,
9570,885742,-0.697893,-0.715041,-0.0407677,180.634,-502.4,82.3513,
9576,3.93104e+06,0.0261369,-0.106684,-0.993949,-242.417,-84.834,-502.4,
9578,0.104561,-0.0980437,0.939773,-0.327437,212.728,502.4,-430.627,
9579,195288,-0.640457,-0.195785,-0.742619,90.3011,139.717,-502.4,
9583,0.032762,0.445988,0.497711,0.743894,-89.5207,502.4,443.152,
9596,266620,-0.971894,-0.176649,-0.155619,-502.4,-21.9824,-178.984,
9603,184048,-0.461049,0.431009,-0.775671,-23.6859,-323.283,-502.4,
9613,1.58885e+06,-0.198932,-0.377725,-0.904295,216.637,-150.191,-502.4,
9621,6.7285e+06,-0.607678,-0.00337328,-0.794176,-384.928,-1.4491,-502.4,
9624,0.0112235,-0.297091,0.0641884,0.952689,-502.4,-296.321,-193.071,
9634,0.0157827,-0.863295,0.336968,0.37573,-502.4,79.2373,-63.291,
9637,40715.4,-0.763184,0.00382076,-0.64617,-502.4,-153.513,354.995,
9638,5.8674e+06,0.141668,-0.918177,0.369974,78.0857,-502.4,204.241,
9640,22398,-0.155728,0.367762,0.916788,-226.469,-60.5601,502.4,
9658,0.0223897,0.117123,-0.390473,-0.913134,-154.455,-502.4,-185.658,
9660,0.0483632,-0.715681,-0.0093524,-0.698364,-502.4,40.9286,59.391,
9669,0.0277042,-0.0546167,-0.96552,-0.254537,-251.788,365.202,-502.4,
9675,0.0369542,-0.310407,-0.910738,-0.272403,33.6311,-502.4,-250.314,
9683,0.0327684,-0.535808,0.808234,-0.244271,-502.4,300.887,103.756,
9689,626569,0.255815,-0.907072,0.334332,-490.853,-502.4,-180.867,
9693,0.0730543,-0.597179,0.308981,-0.740208,-424.451,-187.778,-502.4,
9698,538.939,-0.406062,0.454992,-0.792525,-502.4,-3.62009,390.823,
9705,4.52442e+06,-0.323214,-0.938615,-0.120562,-171.697,-502.4,-64.6134,
9709,0.0236025,0.34542,-0.741593,0.575087,-265.103,-5.53356,502.4,
9711,1.38262e+06,-0.271438,-0.39042,-0.879712,-306.444,199.104,-502.4,
9713,4.50538e+06,0.648083,0.636615,-0.417983,-82.7172,502.4,-279.29,
