Evento,KE,px,py,pz,x,y,z
2163,189067,-0.686278,0.108731,-0.719167,-201.458,-172.793,-451.6,
2164,2.68747e+06,0.745783,0.620188,0.243258,451.6,119.587,60.1111,
2165,6.68015e+06,-0.948789,-0.0923643,0.302106,-451.6,-43.0694,145.495,
2166,3.74761e+06,0.317915,0.437449,-0.841171,-170.996,100.4,-451.6,
2174,0.0504847,0.258599,-0.825468,0.501727,49.2853,-451.6,255.023,
2176,3.54101e+06,0.671423,0.606237,0.426224,451.6,-6.92458,-339.588,
2179,0.0592955,0.211127,0.80747,-0.550834,-273.215,-297.676,-451.6,
2183,0.0504548,0.00167435,0.61625,0.787548,-152.654,-54.4157,451.6,
2185,2.98812e+06,0.156329,-0.880325,-0.447872,146.673,-451.6,-180.154,
2189,0.0521902,-0.723169,-0.415031,-0.552066,-46.8443,401.42,-451.6,
2190,0.0402601,0.471477,0.57803,0.666026,-43.811,-120.514,451.6,
2191,6.26076e+06,-0.89243,0.34725,0.288074,-451.6,105.465,424.349,
2194,0.00924865,-0.520884,0.828297,0.206406,-349.67,451.6,-215.373,
2197,0.0311146,-0.890584,-0.262745,-0.371247,-451.6,311.596,115.94,
2202,1.79618e+06,0.565003,0.593227,-0.573458,451.6,-57.6621,-90.4898,
2204,0.0387917,0.666769,0.272427,-0.693688,136.645,451.6,117.896,
2206,4.31039e+06,0.142146,0.655621,-0.74159,-120.69,451.6,-228.262,
2207,0.0786223,-0.0150128,-0.93943,-0.342411,-12.0904,-451.6,-48.9356,
2209,2.12363e+06,0.320866,0.504757,-0.801415,98.955,-192.113,-451.6,
2212,4.81416e+06,0.0702826,-0.328005,-0.942058,144.122,-56.9947,-451.6,
2217,2.37838e+06,-0.288248,-0.923854,-0.251807,-209.901,-451.6,288.68,
2219,400807,0.0123326,-0.12843,-0.991642,15.5747,188.359,-451.6,
2221,43463.8,-0.483002,0.837289,0.256236,-246.773,172.608,451.6,
2234,0.0643412,-0.71476,0.692865,0.0951585,63.8614,451.6,21.6742,
2235,91563.6,-0.367054,0.929391,0.0387765,180.979,451.6,250.205,
2237,5.32432e+06,-0.428431,0.893348,-0.135558,-303.164,451.6,269.895,
2241,268930,0.214359,0.912643,0.348042,451.6,355.078,139.397,
2242,5.6954e+06,0.975723,-0.0999809,0.194855,451.6,5.52887,111.087,
2247,0.0314612,0.169566,-0.976595,0.132327,-41.0786,-451.6,213.255,
2252,7.66062e+06,0.429085,0.215183,-0.877258,222.901,113.007,-451.6,
2257,2.30907e+06,0.314656,-0.787541,0.529877,182.16,-451.6,304.532,
2260,4.91128e+06,0.22669,-0.17326,-0.958432,105.1,-83.5363,-451.6,
2264,0.153455,-0.879613,-0.340169,-0.332515,-451.6,-220.493,444.953,
2265,7.10888e+06,0.580435,0.246475,-0.776109,339.875,141.412,-451.6,
2266,4.13672e+06,0.209411,0.414237,0.885751,-217.284,-13.029,451.6,
2268,0.0382508,0.289836,0.930867,0.222446,9.06844,451.6,385.325,
2269,2.31123e+06,0.438191,0.802589,-0.404772,363.358,451.6,104.646,
2272,65809.6,-0.397112,0.462427,-0.792757,249.474,451.6,-354.735,
2274,8.00414e+06,0.0287529,0.75514,-0.654932,182.438,451.6,-160.595,
2275,0.0510586,0.219654,0.0529651,0.974139,198.942,232.5,451.6,
2279,0.0253277,0.844881,-0.0153172,-0.534735,-92.1434,50.4528,-451.6,
2281,3439.52,0.72302,0.402948,0.561137,451.6,-141.777,-38.6253,
2283,0.208042,0.829455,-0.126853,-0.543979,451.6,283.881,-90.4503,
2285,0.0172412,-0.826149,0.505622,0.248646,-451.6,414.543,65.9454,
2288,2.40975e+06,-0.111852,-0.990957,-0.0741227,285.895,-451.6,-188.779,
2289,5151.7,-0.140064,0.156419,0.977709,-29.7017,344.394,451.6,
2290,0.00852879,-0.0133063,0.506036,-0.862409,50.3094,73.7376,-451.6,
2293,3.89255e+06,-0.187698,0.959914,0.20817,64.5596,451.6,163.806,
2296,4.42602e+06,-0.948802,0.309569,0.0627914,-451.6,447.28,-220.802,
2298,1.70199e+06,0.354615,0.933874,-0.0461384,134.553,451.6,219.532,
2301,0.0512358,0.267691,-0.635789,0.723957,370.545,303.41,451.6,
2302,6.70477e+06,-0.743625,-0.358468,0.564378,-451.6,-215.946,341.681,
2303,5.44582e+06,0.64186,0.0591702,-0.764535,-18.8414,451.6,-159.172,
2304,6.26871e+06,-0.880976,0.453287,-0.135692,-451.6,345.072,-108.832,
2306,451244,0.472575,0.172565,-0.864231,451.6,-100.123,21.0758,
2310,6.48875e+06,-0.321205,0.801463,-0.504465,-181.422,451.6,-285.212,
2312,4.95039e+06,0.00523827,0.402589,-0.915366,42.4084,269.716,-451.6,
2313,0.0697783,0.291412,0.597006,0.747438,230.314,451.6,411.195,
2316,5.64311e+06,-0.0384789,-0.559173,0.828158,-21.9532,-305.039,451.6,
2317,8.46449e+06,0.159784,0.686205,-0.709642,99.9131,438.002,-451.6,
2320,0.0858869,0.0488043,0.352226,0.934641,-114.465,60.6008,451.6,
2321,4.12679e+06,-0.436615,-0.781047,0.446467,-451.6,202.255,331.559,
2325,4.21651e+06,-0.446011,-0.127665,0.885876,-430.122,29.4164,451.6,
2327,1.91088e+06,0.108235,-0.727685,0.677318,342.511,-189.942,451.6,
2330,0.0312931,0.73023,0.323172,0.601934,451.6,174.206,177.49,
2336,5.25085e+06,0.0415022,-0.604717,-0.795359,-443.62,-451.6,245.261,
2338,0.0409226,-0.319287,0.945638,-0.0618454,-184.236,451.6,262.225,
2339,1.93614,-0.742145,-0.414619,-0.526604,53.3205,-451.6,-13.9642,
2341,1.76348e+06,-0.107883,0.598811,-0.793591,-331.065,-120.113,-451.6,
2343,0.0308972,-0.00370844,-0.586903,-0.809649,-374.916,-198.967,-451.6,
2353,5.46867e+06,-0.656093,-0.553443,-0.513072,-451.6,-382.681,-353.752,
2354,720247,0.624397,0.757016,0.192499,203.542,-70.9911,451.6,
2355,4.81784e+06,0.898849,-0.251164,-0.359148,451.6,155.875,-84.6488,
2358,0.0554016,0.749147,-0.661213,-0.0397007,-54.0666,-451.6,71.1674,
2362,0.0625715,0.689291,-0.593011,-0.416191,-208.306,63.97,-451.6,
2363,6.06865e+06,-0.262743,-0.9503,-0.167022,112.028,-451.6,-418.723,
2366,5.04769e+06,-0.57,0.237342,0.786618,-326.64,137.171,451.6,
2368,3.90978e+06,-0.220401,0.709458,0.669398,-142.247,451.6,424.038,
2370,5.65002e+06,0.501174,-0.733252,-0.459529,381.76,-451.6,-433.008,
2372,0.0325103,0.289207,0.640442,0.711473,-64.5354,451.6,-239.876,
2373,5.93185e+06,-0.0846325,-0.995091,0.0512959,-40.8455,-451.6,23.1041,
2375,7.50741e+06,0.674549,-0.494565,0.548077,451.6,-331.639,368.249,
2378,171628,-0.246067,0.873283,-0.42051,-451.6,-24.3604,-387.347,
2379,2.4531e+06,0.874506,0.102425,-0.474076,193.846,-82.6746,-451.6,
2381,0.0509144,-0.774717,0.178113,-0.606703,-451.6,-38.4011,-177.973,
2388,6.4153e+06,0.741259,-0.0778952,0.666684,451.6,-49.0663,404.561,
2390,5.87427e+06,-0.902569,-0.430544,-0.00117233,-451.6,-151.935,78.4005,
2392,4.18819e+06,0.012526,-0.910588,0.413126,275.217,-451.6,-45.8814,
2394,4.58039e+06,0.318933,-0.460971,0.828123,15.4119,-294.252,451.6,
2396,0.0690043,0.951756,0.297543,0.0750173,451.6,104.902,217.229,
2397,6.06699e+06,0.578534,0.359885,-0.73197,356.143,222.602,-451.6,
2405,2.97784e+06,0.757401,-0.555071,-0.343861,158.562,-243.197,-451.6,
2406,5.21169,0.0951202,-0.983649,-0.152928,96.1345,-451.6,-71.2337,
2414,4.87626e+06,-0.0423273,0.102581,-0.993824,-20.5529,46.9129,-451.6,
2416,75.9779,-0.485043,-0.730371,-0.480927,339.96,-111.638,-451.6,
2418,3.28947e+06,0.907323,-0.294429,0.300128,451.6,-366.621,88.5603,
2419,7.79888e+06,-0.568467,-0.818301,-0.08502,-311.286,-451.6,-48.9163,
2420,607736,-0.307969,-0.221115,0.925345,37.6499,-124.865,451.6,
2423,6.66469e+06,0.996747,0.00778831,0.0802158,451.6,26.4234,82.6498,
2424,794408,0.370681,-0.854761,0.36329,-219.419,-451.6,131.093,
2425,0.320059,-0.209688,0.540655,0.814692,297.563,176.562,451.6,
2426,3.18398e+06,0.651312,-0.377029,0.658515,327.394,-37.7204,451.6,
2429,5.18336e+06,0.780516,-0.384181,0.493153,451.6,-225.187,287.041,
2431,2.5448e+06,0.0224109,0.904531,-0.425819,12.6608,451.6,-210.745,
2433,4.39212e+06,-0.842873,-0.412305,0.345789,-451.6,-222.918,187.344,
2439,1.96242e+06,-0.073453,0.723363,0.68655,-46.2213,451.6,425.021,
2441,75069,0.585428,-0.657961,-0.473667,451.6,-320.125,-410.408,
2444,0.0466026,-0.66521,0.548212,0.506912,-451.6,72.7777,227.626,
2445,1.6845e+06,-0.591631,-0.429009,0.682586,-451.6,169.561,36.4688,
2447,5.70969e+06,0.18328,0.698411,-0.691831,116.22,451.6,-444.407,
2448,1.44706e+06,0.507764,0.394534,0.765845,451.6,161.163,-26.1878,
2449,4.07859e+06,0.532094,-0.00514961,-0.846669,50.5241,199.866,-451.6,
2451,655400,0.813854,-0.256246,0.521517,451.6,282.503,302.179,
2452,0.0537631,-0.162301,0.517572,0.840106,-208.294,360.863,451.6,
2454,2.38536e+06,-0.802629,-0.0687201,-0.592506,-451.6,-253.678,48.0542,
2455,0.0541605,0.419507,0.824191,0.380425,70.7829,451.6,129.173,
2457,782625,0.680404,0.732806,-0.00669069,-137.252,451.6,358.67,
2460,5555.15,0.342413,-0.93952,0.00746273,1.19519,-451.6,218.233,
2462,0.0339209,0.604558,0.729163,0.320673,451.6,188.044,240.15,
2467,1.9909e+06,-0.34967,-0.889581,-0.2939,99.1881,-451.6,-116.907,
2468,3.4628e+06,-0.602132,0.385642,-0.699083,-451.6,284.953,1.75488,
2472,5.29459e+06,-0.553156,0.236854,-0.798698,-315.558,135.588,-451.6,
2476,776085,0.815108,-0.240817,-0.526884,451.6,-181.265,-198.683,
2479,1.40293e+06,0.00778412,-0.914167,0.405263,333.998,-451.6,156.946,
2483,8.16462e+06,0.0496328,-0.176637,0.983024,24.0972,-82.5682,451.6,
2484,3.95952e+06,0.325624,-0.9376,0.121963,142.142,-451.6,97.7232,
2488,0.0346882,-0.44085,-0.893288,0.0876844,223.268,-451.6,77.4738,
2489,0.0165378,0.318993,0.552895,0.769773,134.115,190.135,451.6,
2490,0.18267,-0.512465,0.540397,0.667346,208.575,-29.2888,451.6,
2492,2.48749e+06,0.0236606,-0.0508213,0.998427,9.67537,-21.7521,451.6,
2494,3.57343e+06,0.0465352,-0.0167147,0.998777,21.2848,-5.8909,451.6,
2495,5.96163e+06,0.81938,0.568682,0.0722249,451.6,203.7,-347.348,
2498,638612,0.878598,-0.477532,0.00531009,451.6,-137.447,203.025,
2502,0.0483618,0.582928,-0.455436,-0.672884,451.6,378.588,134.713,
2503,2.54072e+06,-0.39129,-0.39063,0.833247,-381.629,46.5184,451.6,
2509,4.62703,0.135242,-0.544376,0.827867,50.46,287.323,451.6,
2510,62987.4,-0.750864,0.658478,-0.0510889,-451.6,-389.542,131.203,
2511,0.0376002,0.557981,0.12033,0.821083,451.6,-378.543,142.034,
2512,0.07685,-0.891328,-0.203866,-0.404935,-366.896,-451.6,-174.257,
2513,0.0591447,-0.864147,-0.019833,0.502848,-451.6,-183.441,-313.499,
2515,2.66076e+06,0.0296568,0.893842,-0.447401,14.835,451.6,-224.795,
2518,6.91938e+06,-0.607817,0.777126,0.163196,-353.385,451.6,93.9939,
2520,5.1608e+06,0.156259,0.696204,-0.700631,99.1279,447.473,-451.6,
2522,5.19904e+06,-0.0782002,-0.632517,-0.770589,-43.9706,-368.035,-451.6,
2523,9481.06,-0.37947,-0.0141312,-0.925096,224.438,-139.774,-451.6,
2525,9.55833,0.932174,-0.359749,-0.0404088,451.6,223.226,-45.738,
2527,1.01746e+06,-0.0164062,-0.864729,0.50197,-240.024,-451.6,-374.976,
2528,2.25621e+06,0.700172,-0.0637788,0.71112,451.6,375.556,-424.554,
2531,0.108313,0.104127,0.737225,0.667575,124.69,388.358,451.6,
2532,0.0563591,-0.276676,0.0158764,0.960832,-114.858,173.348,451.6,
2540,317.441,-0.983544,-0.0899742,-0.156669,3.28017,-451.6,233.747,
2541,124090,-0.212965,-0.15245,-0.965093,-91.7095,-17.8368,-451.6,
2544,446556,-0.6005,0.591423,-0.538163,25.853,73.3378,-451.6,
2545,358910,-0.0472511,0.590896,-0.805363,-208.109,451.6,329.026,
2546,4.1691e+06,-0.962064,-0.271399,0.0278327,-451.6,-50.7295,-102.338,
2547,5.48933e+06,-0.397481,0.500311,0.769219,-233.659,292.729,451.6,
2548,3.7427,-0.465698,0.869507,0.164571,-451.6,327.754,-35.3784,
2552,0.0154279,0.531246,-0.0637871,-0.844813,-12.0463,109.567,-451.6,
2558,64175.2,-0.496632,0.042814,0.866905,-102.161,-219.72,451.6,
2559,2.73273e+06,-0.106358,0.992508,-0.0601347,-190.074,451.6,349.934,
2560,1.42439e+06,0.317604,-0.121533,-0.940403,275.131,193.271,-451.6,
2561,2.53689e+06,-0.29805,-0.509456,-0.80723,128.708,-211.787,-451.6,
2562,1.57925e+06,0.422883,-0.898956,0.114233,209.653,-451.6,-150.366,
2564,7.87159e+06,-0.688057,0.541321,-0.483269,-209.319,319.206,-451.6,
2567,0.114476,-0.534602,-0.843764,-0.0475752,-377.18,-451.6,-43.6026,
2569,1.91153e+06,-0.880051,-0.467799,-0.0816946,-236.073,-451.6,-32.4013,
2571,1.39278e+06,0.216385,-0.975775,0.0322448,184.924,-451.6,-368.872,
2572,0.0691956,0.282707,-0.241179,0.928391,296.596,-451.6,-229.239,
2573,6.79397e+06,0.954609,-0.261857,-0.141956,451.6,-123.966,-66.3896,
2575,0.186578,-0.364558,-0.860172,-0.356653,45.0674,-451.6,182.031,
2580,2.17044e+06,0.0439872,-0.250489,-0.96712,17.9712,-116.744,-451.6,
2582,1.13724e+06,-0.678112,0.550311,-0.487158,-451.6,-191.019,133.99,
2583,0.0769008,-0.40958,-0.253889,0.876233,-55.7225,-76.7569,451.6,
2584,2.78491e+06,-0.926824,-0.307492,-0.215513,-451.6,259.744,-243.68,
2585,5.5755e+06,-0.954366,0.209252,0.213071,-451.6,97.7552,102.388,
2586,2.19156e+06,0.357214,0.0954879,0.929129,173.282,44.7569,451.6,
2590,2.29474e+06,-0.845218,0.180037,0.503183,-451.6,172.321,36.8527,
2593,0.0788591,0.707657,0.302203,0.638666,155.882,137.82,451.6,
2595,0.0488072,0.461016,0.318323,0.828332,451.6,268.284,-167.839,
2597,0.321471,0.0664153,-0.638502,0.766749,-29.2246,216.055,451.6,
2598,703461,-0.0246629,-0.859443,0.510637,183.105,161.639,451.6,
2604,1.68931e+06,0.8391,0.227707,0.494025,451.6,-122.921,60.1178,
2611,3.25585e+06,-0.114944,0.470067,-0.875114,174.837,275.477,-451.6,
2612,1.68264e+06,0.146819,0.770909,-0.619793,-213.239,451.6,-313.289,
2614,5.77925e+06,-0.835954,0.308748,-0.453713,-451.6,164.478,-246.756,
2621,0.0375599,0.202241,0.446335,0.871713,-323.964,-273.949,451.6,
2628,0.0310514,-0.701239,-0.507388,-0.500821,-451.6,375.437,-170.859,
2630,0.0810708,-0.926602,0.103184,0.361609,-451.6,50.1939,-117.786,
2632,4.35059e+06,-0.92295,-0.109405,-0.369044,-451.6,-52.2181,-180.588,
2633,696183,-0.67605,-0.73553,-0.0441699,-110.354,-451.6,259.506,
2635,3.91294e+06,-0.979894,-0.111003,0.165789,-451.6,-50.3545,77.1146,
2639,1.1038e+06,0.412682,0.241838,-0.878184,416.681,34.0303,-451.6,
2643,5.81087e+06,0.309249,0.0731383,-0.948164,150.079,33.7601,-451.6,
2644,0.00814271,-0.577009,-0.539254,-0.613405,-323.404,-94.1689,-451.6,
2647,1.18946e+06,0.358184,-0.932579,-0.0447318,451.6,-224.034,235.098,
2650,3.5085e+06,0.994953,0.0442185,0.0900769,451.6,134.001,-9.99077,
2652,340883,-0.639342,-0.651409,-0.408545,-64.1407,-451.6,-400.034,
2654,0.0619743,-0.59189,0.319819,-0.739853,-17.3532,451.6,-132.524,
2659,842141,-0.365905,0.909981,-0.195061,272.017,451.6,122.787,
2666,943198,0.140271,-0.261149,0.955052,51.227,-451.6,-23.8822,
2670,0.0818611,0.218202,0.900421,0.376337,62.6488,451.6,411.099,
2674,557709,-0.82958,0.231006,0.508363,305.591,451.6,4.06212,
2676,0.111951,0.00578317,-0.859307,-0.511428,110.311,4.18629,-451.6,
2679,4.06095e+06,-0.792926,0.485614,-0.368033,-451.6,261.215,-32.1965,
2683,4.49097e+06,-0.559591,-0.0952422,-0.823278,-305.902,-51.1486,-451.6,
2687,0.0328888,0.107536,0.990183,0.0892971,-69.4895,451.6,98.4327,
2689,718.95,0.194658,0.372222,0.907502,-133.77,451.6,10.1904,
2692,0.0399917,0.856807,0.00525643,0.515611,-39.9659,245.808,451.6,
2696,1.32139e+06,-0.758324,-0.280883,0.588259,-451.6,406.811,62.8926,
2697,3.27014e+06,-0.0278314,-0.525327,-0.850445,393.291,-451.6,-426.963,
2698,3965.66,0.409747,-0.0559776,-0.91048,197.268,-250.384,-451.6,
2703,3.50648e+06,-0.477349,-0.486937,0.731458,-282.685,-451.6,348.889,
2704,5576.21,-0.719335,0.0548526,-0.692495,-451.6,107.054,-285.103,
2705,375889,-0.467604,-0.84846,-0.247916,90.8808,-451.6,2.3914,
2708,240.683,-0.274283,0.752854,-0.598315,-170.949,33.1538,-451.6,
2710,260648,-0.327719,0.390019,-0.860515,-167.448,-17.6937,-451.6,
2711,0.062381,-0.20292,0.0402613,-0.978367,-10.7262,286.782,-451.6,
2715,4.62329e+06,-0.171706,-0.685013,-0.708007,332.126,-451.6,-252.93,
2716,0.0472329,0.476992,-0.859027,0.185883,451.6,-47.1858,-210.611,
2719,0.0390033,0.759609,0.035317,-0.649421,-47.963,-296.861,-451.6,
2722,0.0159278,-0.518066,0.709452,0.477792,-43.2242,166.96,451.6,
2723,1.00682e+06,0.825564,0.36231,-0.432638,451.6,53.1697,89.3574,
2730,1.04611e+06,0.465693,0.830961,-0.304358,-55.2774,451.6,359.869,
2733,0.65997,0.112885,-0.492795,0.862792,-351.762,-451.6,307.137,
2734,1.65601e+06,-0.299839,0.730916,0.613072,-111.15,451.6,-27.7363,
2736,2.95624e+06,0.91658,-0.392465,0.0765066,451.6,-192.247,38.4662,
2737,0.0162297,-0.283721,0.842268,-0.458353,168.827,451.6,217.955,
2745,3.42438e+06,0.901709,0.221132,-0.371513,239.806,128.421,-451.6,
2746,4.74891e+06,-0.87228,0.392102,-0.292205,-451.6,201.232,-152.558,
2749,0.105667,-0.200481,0.888114,0.413595,-451.6,283.835,-364.956,
2750,2.5257e+06,-0.204794,-0.725453,-0.657098,306.548,-46.0328,-451.6,
2752,2.96896e+06,0.999657,-0.0259347,-0.00355356,451.6,50.5363,49.5682,
2753,57454.9,-0.593869,0.764711,0.250072,89.4839,451.6,247.009,
2755,2.57573e+06,0.150128,-0.960321,-0.235042,31.756,-451.6,304.434,
2758,5.1048e+06,0.468061,0.387933,-0.793994,200.719,258.99,-451.6,
2760,1.96494e+06,0.194578,0.257445,0.946499,153.962,-312.363,451.6,
2761,2.83171e+06,0.490761,-0.843049,0.22005,263.02,-451.6,115.321,
2762,57770.6,0.45629,0.470883,-0.755029,94.5665,451.6,-138.518,
2765,572709,0.56453,0.0860444,-0.820915,451.6,-284.209,-102.745,
2767,790279,-0.134611,0.325172,-0.936025,333.61,451.6,-138.984,
2769,0.0313494,-0.277646,0.0972954,-0.955744,133.601,72.7709,-451.6,
2770,3.09999e+06,0.852621,0.112529,-0.510269,451.6,250.104,-325.535,
2779,3.0841e+06,-0.84746,0.442295,-0.293575,-348.906,451.6,148.355,
2780,0.0735087,0.741783,-0.320341,0.589186,451.6,375.651,42.4642,
2785,549092,0.448112,0.212887,-0.86826,-173.711,29.8657,-451.6,
2786,2.69196e+06,-0.490279,0.778677,0.391522,-374.986,451.6,-102.524,
2787,3.65015e+06,-0.616067,0.742096,0.264112,-451.6,232.912,261.54,
2788,1552.57,0.787919,-0.148495,-0.597605,309.042,-418.195,-451.6,
2789,166133,0.645718,0.725998,-0.236591,451.6,-225.215,-42.2599,
2791,6.02002e+06,-0.925305,-0.16472,0.341582,-451.6,-78.1676,166.507,
2794,3.17624e+06,-0.543131,-0.626701,-0.558797,-451.6,-72.3087,-233.336,
2798,5.55305e+06,0.567877,-0.645461,-0.51078,272.229,-451.6,-379.11,
2799,0.0426198,0.630611,0.477324,0.611957,-72.2145,-289.985,451.6,
2803,5.89782e+06,0.946121,0.101104,-0.307624,451.6,50.4806,-147.336,
2805,128208,-0.203744,-0.6423,-0.738877,-2.41723,-451.6,-164.565,
2807,179160,0.205785,-0.515242,-0.831973,306.002,-451.6,215.824,
2808,5.54883e+06,0.577611,-0.356526,-0.73434,353.942,-221.73,-451.6,
2810,4.52747e+06,0.344339,0.456877,0.820179,188.246,253.72,451.6,
2813,2.9744e+06,0.236525,-0.484313,-0.842316,-31.7207,-451.6,-223.42,
2815,333902,0.382373,-0.841336,0.382028,-84.5357,-357.593,451.6,
2816,724186,-0.995273,-0.0957988,-0.0159389,-451.6,272.499,-75.6992,
2818,9.41573e+06,-0.179964,0.0150222,0.983558,-83.4583,4.85915,451.6,
2820,578367,-0.386763,-0.781609,0.489389,-55.352,-451.6,93.6602,
2822,476732,0.998229,-0.0445669,-0.039399,451.6,145.165,-12.2363,
2823,0.0211255,-0.294511,-0.512167,-0.806813,428.818,-451.6,65.5197,
2827,5686.74,-0.514639,0.703225,-0.490531,-451.6,44.061,-78.8028,
2829,665077,0.476612,-0.796714,-0.371601,451.6,46.2255,-56.0431,
2832,1.33273e+06,0.640336,0.553717,0.532323,303.339,419.068,451.6,
2834,4.75767e+06,0.243536,0.861611,-0.445328,264.193,289.862,-451.6,
2835,0.0755603,0.119584,0.885351,0.449281,-134.122,451.6,133.477,
2836,635691,-0.558794,0.17863,0.80984,-451.6,197.864,-74.0085,
2837,885407,0.520524,-0.454297,0.722959,451.6,375.099,7.49984,
2839,4.92978e+06,-0.0792482,-0.194265,0.977743,-36.595,-89.17,451.6,
2842,0.0096029,-0.797827,0.265144,-0.541453,-451.6,215.987,103.15,
2847,7.00044e+06,-0.596955,-0.302297,-0.743143,-451.6,-181.538,-269.376,
2848,0.0633836,0.449433,0.579054,-0.680225,-171.843,451.6,-19.031,
2857,171.786,-0.548768,-0.314381,0.774608,-451.6,124.319,53.9887,
2859,0.0809789,0.692559,0.622839,0.363914,451.6,58.7051,30.6521,
2860,5.51227e+06,0.0376524,0.978147,-0.204477,16.3443,451.6,-92.5007,
2863,0.173799,-0.375657,0.923004,-0.0833351,135.263,451.6,257.076,
2866,96679,-0.951608,0.0882547,0.294368,-451.6,86.1626,-24.4094,
2871,0.0248236,0.0997443,-0.697386,-0.709721,-53.5723,-352.631,-451.6,
2872,413424,-0.301678,0.126781,-0.944943,-254.136,-167.348,-451.6,
2873,4.49588e+06,-0.00848009,0.492509,0.870266,-120.983,-30.2704,451.6,
2877,5672.73,0.309904,-0.843279,-0.439136,-9.61069,54.7739,-451.6,
2878,1.55409e+06,-0.779301,-0.575129,-0.248831,-451.6,-105.704,274.126,
2881,0.0408888,-0.661498,-0.321242,-0.677661,-451.6,-29.0471,176.913,
2882,0.059253,-0.615009,0.786772,0.0524792,323.244,451.6,176.239,
2885,2.82828e+06,0.131073,-0.964554,-0.229031,-6.71833,-451.6,137.832,
2886,3.68433e+06,-0.359425,0.264673,-0.894853,-451.6,-126.885,-377.334,
2890,581.17,0.668189,-0.0856186,0.739048,-10.0639,-155.614,451.6,
2894,6.69811e+06,0.127297,-0.137437,0.982297,35.8982,-63.9951,451.6,
2900,0.117469,-0.129594,0.842611,-0.522697,-70.6019,-0.0909283,-451.6,
2901,3.94782e+06,0.685007,-0.546357,-0.481932,-149.617,-451.6,172.14,
2905,6.37507e+06,-0.64677,-0.082008,0.758264,-188.739,121.529,451.6,
2906,954209,0.189579,-0.793038,0.578921,-178.822,-164.704,451.6,
2908,2.77453e+06,0.774899,-0.339012,0.533482,91.1393,77.7797,451.6,
2909,1.75401e+06,0.284985,-0.00727937,0.958504,64.4141,205.43,451.6,
2910,0.0342793,0.925549,0.108286,-0.362813,451.6,-102.547,-151.735,
2913,6.96908e+06,-0.398779,0.650321,-0.646574,-274.152,451.6,-448.985,
2915,4.42287e+06,-0.313092,0.711143,0.629483,-198.811,451.6,399.136,
2917,0.0696912,-0.531645,-0.624354,0.572308,140.063,-451.6,24.8034,
2925,8.54563e+06,0.0531791,0.424209,0.904002,23.9884,213.222,451.6,
2927,0.0312797,0.859179,0.452218,0.239395,451.6,-210.012,141.388,
2933,2.65904e+06,0.53359,0.523182,-0.664502,451.6,365.783,-62.692,
2937,4.97701e+06,-0.929354,0.369186,0.00161057,-451.6,178.661,-0.707464,
2941,2.16512e+06,-0.294418,0.950019,0.10384,167.665,451.6,337.465,
2943,85172,-0.224681,-0.921915,0.315581,237.44,-451.6,-364.029,
2948,3.93949e+06,-0.177352,-0.947789,0.265031,-48.1359,-451.6,-281.485,
2952,4.85139e+06,-0.371916,0.44195,-0.816308,-207.796,244.553,-451.6,
2954,740779,0.285344,-0.390559,0.875238,-304.397,-263.373,451.6,
2955,0.0238596,-0.023223,-0.0300066,-0.99928,-193.279,97.9199,-451.6,
2961,5.0076e+06,-0.633959,-0.34596,-0.69167,-251.926,-451.6,-430.173,
2962,0.0433579,-0.6384,0.305025,-0.706686,54.7021,153.829,-451.6,
2964,0.0487788,0.515647,0.68726,-0.511645,90.7621,451.6,86.7517,
2966,297825,0.923645,0.339773,0.177295,451.6,-34.3498,-168.185,
2968,0.0827695,-0.918381,-0.0704497,0.389376,-451.6,34.3338,90.7561,
2978,5.57705e+06,-0.959602,0.00760909,-0.281259,-451.6,236.965,-327.575,
2981,1.45088e+06,0.663182,0.335134,0.669235,-218.639,451.6,257.66,
2987,5.58315e+06,0.280632,-0.172513,0.944185,131.426,158.079,451.6,
2988,1.60276e+06,-0.762594,0.613954,-0.20374,-8.49179,451.6,-71.3957,
2991,6.69897e+06,0.954233,-0.105234,0.279937,451.6,-292.955,-48.1454,
2992,4.33212e+06,0.21316,0.805082,0.553539,71.6008,451.6,348.851,
2993,2.3994e+06,-0.855214,0.477452,-0.201617,-451.6,250.478,-107.098,
2995,0.0732688,0.535587,-0.604411,-0.589775,86.8839,137.699,-451.6,
2997,478508,-0.687178,0.479879,-0.545438,-451.6,-111.95,-2.00898,
3000,4667.29,-0.186602,0.736626,0.650047,-126.168,451.6,-127.242,
3001,0.846124,0.510451,0.250243,0.82269,305.982,373.859,451.6,
3010,15.693,0.227926,-0.365242,0.902578,-39.5216,-214.791,451.6,
3011,99080.1,-0.649928,-0.303928,0.696579,-15.3723,-78.4945,451.6,
3013,2.09438e+06,0.256765,0.212936,0.942725,-319.35,226.997,451.6,
3014,5.6806e+06,-0.215825,0.0531881,0.974982,-8.57081,27.8619,451.6,
3022,1.67712e+06,0.852903,0.0673741,-0.517704,285.91,203.621,-451.6,
3025,0.0404945,0.481311,-0.0690392,-0.873827,302.185,54.669,-451.6,
3027,844452,0.537353,-0.131421,0.833055,451.6,278.278,135.411,
3030,0.093137,-0.321416,0.210615,0.923219,-134.342,138.847,451.6,
3032,2.24837e+06,0.481906,-0.809129,0.336268,451.6,166.655,-282.351,
3036,0.0836986,0.431591,0.591049,0.681462,33.9069,-206.409,451.6,
