Evento,KE,px,py,pz,x,y,z
27493,7.36907e+06,0.794983,0.376208,-0.475889,553.2,215.464,-16.091,
27506,4.1037e+06,0.417605,-0.341263,0.842108,-212.722,227.836,553.2,
27510,0.012951,-0.96677,-0.208475,-0.147965,-553.2,178.985,273.114,
27522,0.050067,-0.657507,0.676445,-0.331823,-201.754,-110.071,-553.2,
27537,0.0114096,0.47336,0.103734,0.87474,-184.781,-223.909,553.2,
27538,0.0164234,0.184666,-0.177207,0.966694,-17.124,458.332,553.2,
27541,4.89682e+06,0.430797,0.898734,0.0818016,263.982,553.2,48.4031,
27549,886365,0.814073,-0.270915,-0.513702,553.2,265.871,315.401,
27554,173055,0.885604,0.373022,-0.276695,553.2,152.634,-242.272,
27565,1.29312e+06,-0.669589,-0.57304,0.472521,-101.33,-553.2,390.515,
27573,0.0259939,-0.291562,0.466515,-0.835078,-270.343,553.2,142.636,
27575,0.0207564,-0.385614,-0.848737,-0.361867,-553.2,82.3241,121.076,
27576,0.0571745,0.725499,-0.074521,-0.684177,365.466,0.254688,-553.2,
27600,2.53567e+06,0.889211,-0.242492,-0.387944,553.2,-172.275,209.293,
27631,0.0454424,-0.838069,-0.395777,0.375502,-553.2,-253.236,-485.605,
27637,121628,-0.254642,-0.34892,-0.901894,92.4964,-38.1262,-553.2,
27652,755667,-0.430026,0.579705,-0.692112,-266.908,553.2,-269.8,
27659,0.034478,-0.149931,-0.646081,-0.748398,229.645,-7.81367,-553.2,
27661,0.0676586,-0.99426,-0.0545959,-0.0920172,-553.2,243.029,10.5809,
27667,361731,0.763513,-0.258402,0.591842,-172.553,272.375,553.2,
27669,2.31855e+06,0.6353,0.393133,-0.66471,372.65,126.462,-553.2,
27676,0.0251796,0.65014,-0.676778,0.345383,-32.0645,-553.2,440.283,
27687,9.17042e+06,0.723417,-0.0583349,-0.687942,553.2,-200.248,-408.762,
27691,0.0561163,0.208892,0.926126,-0.314093,95.0054,553.2,-480.731,
27693,0.0257672,-0.562071,-0.768144,-0.306645,-553.2,-394.542,-69.3556,
27706,0.0364291,0.0828722,-0.906656,0.413651,73.027,-553.2,259.845,
27707,5.30297,-0.225389,-0.66574,0.71133,178.581,269.45,553.2,
27721,10.4485,-0.571639,-0.347606,0.743235,12.9346,-233.609,553.2,
27736,0.0279128,-0.0887452,0.482106,0.871606,166.922,6.40689,553.2,
27744,2163.6,-0.854737,0.394067,0.33784,-553.2,200.301,214.767,
27752,8.23474,-0.164637,-0.0581189,-0.98464,204.825,156.291,-553.2,
27784,1.78265e+06,-0.184849,0.790573,-0.583802,111.301,553.2,-198.04,
27789,3.59125e+06,-0.661974,0.380968,-0.645487,-553.2,-11.3311,-278.621,
27793,5.84158e+06,0.189395,-0.859915,0.474,84.644,-553.2,-45.3531,
27804,2.54543e+06,-0.136085,0.990691,-0.00342106,359.041,553.2,200.155,
27814,0.0578787,0.292065,-0.853175,0.432193,553.2,-241.634,276.554,
27832,0.0342476,-0.551345,0.169331,0.816913,-325.842,360.2,553.2,
27834,0.086688,0.892985,0.142195,-0.427035,553.2,441.444,-127.606,
27844,2.49717e+06,0.00938435,0.444392,0.895783,-492.723,553.2,-179.494,
27846,0.036401,-0.83048,0.492176,-0.260895,-553.2,395.458,280.292,
27854,3.53344e+06,-0.0732539,-0.958164,-0.276687,31.3561,-553.2,-279.876,
27856,1.67859e+06,0.709888,-0.493679,-0.502335,0.628718,-290.286,-553.2,
27861,0.0200497,0.642944,-0.0568024,0.763804,553.2,-326.511,442.113,
27865,0.0609333,-0.305504,-0.850057,-0.429035,340.552,-106.381,-553.2,
27886,10677.9,0.0734049,0.650413,0.756025,-227.044,553.2,-279.367,
27891,3.32763e+06,0.191679,0.976766,-0.0958502,-81.3306,553.2,-8.3576,
27897,6.57401e+06,0.591783,-0.771642,0.233155,423.399,-553.2,167.458,
27934,0.0238756,-0.660655,-0.701839,-0.266377,-553.2,313.309,232.681,
27947,4.45199e+06,0.713196,0.341928,-0.611913,553.2,265.986,-476.815,
27956,0.0118848,-0.350419,-0.441717,-0.825889,-278.335,-553.2,384.449,
27962,5.71078e+06,0.968369,0.0113755,0.249261,553.2,-86.7972,-9.59235,
27965,6.66312e+06,-0.0520849,-0.936211,-0.347558,-32.064,-553.2,-204.134,
27971,1.13952,0.497419,0.553778,0.667761,-225.225,553.2,121.163,
27980,0.0171486,-0.553421,0.762295,0.335606,-553.2,-145.063,-59.7089,
27993,78611.5,0.171658,-0.948697,-0.265533,282.972,-553.2,-150.145,
28015,5.98215e+06,0.13228,0.103413,0.985803,120.736,57.5747,553.2,
28019,0.0359013,0.831579,0.465584,0.302832,-491.724,553.2,25.9636,
28021,1.61688e+06,-0.463821,-0.880902,0.0942416,-553.2,30.8793,-225.318,
28024,0.013308,-0.872325,0.249997,0.42018,-553.2,-393.466,96.8034,
28042,694379,0.40597,0.89382,0.190457,553.2,138.806,-167.659,
28074,0.0469843,0.216846,0.956589,-0.19472,128.424,553.2,310.017,
28082,1.32784e+06,0.315618,-0.922156,-0.223635,29.8776,-553.2,250.306,
28084,2.51306e+06,0.128731,0.0287155,-0.991264,-178.305,-235.11,-553.2,
28100,0.0424506,0.121034,0.992195,-0.0300042,-199.734,553.2,2.66139,
28103,16.3217,0.241301,-0.829992,0.502878,-25.1897,-333.595,553.2,
28106,8.85416e+06,0.934107,-0.243257,0.261284,553.2,-339.003,179.101,
28122,5134.57,0.953132,0.100178,0.28549,553.2,-351.189,-416.492,
28129,5.38024e+06,-0.440176,0.706272,-0.554459,-349.943,553.2,-353.002,
28132,2.6733e+06,-0.2402,-0.936637,-0.254981,-29.6865,-553.2,-451.852,
28158,0.0320747,-0.111124,0.441972,0.890119,366.556,-94.1858,553.2,
28164,0.0780443,-0.540444,0.0696364,0.838494,-553.2,-97.4718,302.591,
28171,0.635322,-0.138168,-0.952597,-0.271052,-299.793,-553.2,47.4102,
28196,0.407988,-0.59605,-0.0491633,0.801441,441.13,-553.2,154.466,
28202,0.060705,-0.417863,0.623303,-0.660972,-11.933,553.2,393.839,
28208,5.45277e+06,0.933596,0.332464,0.133667,553.2,199.658,78.5362,
28209,4.51163e+06,0.0642204,0.996124,0.0601086,-117.611,553.2,-49.2419,
28219,0.0176969,-0.509715,0.647056,0.567018,-269.15,553.2,-159.778,
28229,941799,-0.0715068,0.779377,-0.622462,-71.928,82.0352,-553.2,
28234,0.010271,-0.861007,0.508578,0.00386199,-453.215,553.2,106.565,
28251,895423,-0.337447,-0.452866,0.825252,69.7283,-553.2,34.4951,
28254,6.26368e+06,0.808258,0.494888,0.319068,143.616,483.828,553.2,
28261,0.0236777,-0.929424,0.294279,0.222645,298.121,553.2,84.863,
28274,5.07886e+06,0.841924,0.130832,0.523495,553.2,220.451,453.141,
28284,1.42336,0.136684,0.980557,0.140806,55.2282,553.2,-87.5107,
28294,3.95094e+06,-0.284863,-0.94167,0.179192,-165.189,-553.2,104.347,
28298,0.0369196,-0.2751,0.186786,0.943096,-137.63,-7.80632,553.2,
28304,43.9716,-0.668085,0.739606,0.081526,-553.2,237.075,-87.6322,
28315,0.0575105,-0.888592,-0.155337,-0.431595,-553.2,-85.5803,55.9749,
28316,3977.93,0.576417,0.814852,0.0613192,200.569,553.2,157.793,
28318,11970,-0.0839206,-0.995835,0.0356372,-86.8465,-553.2,-77.297,
28334,3.09373e+06,0.392408,-0.0228363,0.919508,235.688,-13.0815,553.2,
28339,4.19385e+06,0.309793,-0.803078,0.509013,91.1747,-553.2,-156.94,
28341,4.95258e+06,-0.234086,0.061328,-0.97028,-149.346,-72.0152,-553.2,
28356,2.78667e+06,-0.200501,0.331884,0.921766,-464.189,-148.625,553.2,
28359,2.18476e+06,-0.389231,0.636082,0.666258,-553.2,149.475,117.819,
28362,5.02273e+06,-0.928253,0.103763,0.357183,-553.2,59.1229,211.514,
28394,5.49796e+06,0.562078,-0.82704,0.00850112,553.2,-94.2127,83.8478,
28400,49.8379,-0.552702,-0.416474,0.721852,-553.2,104.524,-145.181,
28403,1.62302e+06,0.148605,0.5236,-0.838903,-281.483,-360.21,-553.2,
28414,7.82363e+06,-0.684656,0.690351,0.233796,-251.39,553.2,-150.865,
28450,0.0715451,0.0455063,0.0595486,0.997188,319.057,475.404,553.2,
28472,1.13574e+06,0.583434,0.54,0.606634,151.764,-140.253,553.2,
28482,0.0352389,0.317521,-0.947858,0.0272931,553.2,206.169,171.372,
28502,140.095,0.31934,0.0839229,-0.943917,-303.607,-417.656,-553.2,
28513,0.0445449,0.136626,0.848464,-0.511314,423.727,-50.9707,-553.2,
28519,0.0257268,-0.606799,-0.791209,0.0760453,-553.2,-210.882,127.566,
28529,0.00646889,0.276897,0.950915,-0.138161,99.9786,553.2,-185.39,
28531,2.73408e+06,0.613238,0.745501,0.261089,1.96979,161.587,553.2,
28536,872773,-0.603596,-0.562934,-0.564604,-553.2,226.5,90.3494,
28555,8220.29,-0.800803,-0.437173,-0.409383,-553.2,62.7053,245.806,
28569,1.16345e+06,0.256237,0.0879628,-0.962603,53.8036,390.701,-553.2,
28572,3.97496e+06,0.145538,-0.186216,-0.97167,124.153,-255.311,-553.2,
28604,3.93678e+06,0.0143363,-0.551328,-0.834165,188.091,-501.384,-553.2,
28614,0.0266803,-0.0622075,-0.606614,-0.792559,-6.41751,-125.679,-553.2,
28621,61860.9,0.702986,-0.709466,-0.0496842,553.2,-110.737,248.319,
28646,5.78536e+06,-0.565508,0.660085,0.494458,-198.696,553.2,503.189,
28651,2.70408e+06,0.658446,0.417167,0.626435,144.943,71.481,553.2,
28652,8.07785e+06,-0.694336,0.673006,-0.254873,-553.2,390.364,-39.4248,
28678,61484.6,-0.133747,0.990698,-0.0250949,127.366,553.2,-495.857,
28711,2.64788e+06,-0.348743,0.795061,0.496241,-2.45668,134.732,553.2,
28764,37.6762,0.584246,0.684909,-0.435381,-250.984,553.2,362.751,
28766,6.12503e+06,-0.995775,-0.0303433,0.0866682,-553.2,-16.688,49.62,
28773,454911,0.943088,-0.175852,0.282244,-16.185,-247.736,553.2,
28784,8.71366e+06,-0.863398,0.0840238,0.497478,-553.2,54.0498,322.008,
28789,157735,0.248045,0.0959031,-0.96399,-58.4065,553.2,-257.208,
28790,2.71031e+06,0.324026,-0.900364,-0.290435,86.8159,-553.2,-49.8779,
28792,8.9133e+06,0.305134,0.21121,-0.928592,182.784,123.918,-553.2,
28796,1.22961e+06,0.909933,0.0920115,-0.40442,-267.598,303.08,-553.2,
28807,0.0506583,0.409241,-0.87534,-0.257492,-61.194,-553.2,346.158,
28808,1.02144e+06,-0.272869,0.509796,0.815874,89.4526,89.7912,553.2,
28816,22.0586,-0.135525,0.981797,0.133071,-116.328,553.2,24.2658,
28823,1.10021e+06,0.673273,0.355909,-0.648099,164.648,553.2,-213.924,
28824,2352.12,0.342776,0.938408,-0.0435283,2.05803,553.2,-350.85,
28846,4.0802e+06,-0.871499,-0.104554,0.479123,-553.2,-110.759,-10.8849,
28860,0.0782696,0.924235,0.0940357,-0.370063,-179.593,-105.259,-553.2,
28861,0.0664409,-0.145731,-0.535885,-0.831619,421.106,-273.163,-553.2,
28879,0.0506803,-0.805018,-0.00961728,-0.593172,114.442,-233.938,-553.2,
28895,17256.3,-0.237038,0.823213,0.515881,-405.888,553.2,163.29,
28908,2.77467e+06,0.0318126,-0.85678,-0.5147,-475.17,-553.2,406.869,
28911,0.0295323,0.567279,0.096327,0.817873,62.2866,20.144,553.2,
28918,0.0703315,-0.391825,-0.298719,0.870196,-132.909,-468.158,553.2,
28927,0.0110956,-0.0666471,-0.932946,-0.353793,74.6892,-553.2,-313.488,
28933,5.91997e+06,0.210181,0.703507,-0.678898,272.952,553.2,-160.097,
28941,0.0366633,0.0135379,0.23445,0.972034,-328.213,-125.896,553.2,
28945,478.938,0.967731,0.127728,0.217217,62.0337,553.2,-286.631,
28956,1.09694e+06,0.892549,0.209882,-0.399133,553.2,403.526,29.0314,
28958,0.0427615,0.959434,-0.0187294,-0.28131,-242.48,-32.4531,-553.2,
28963,0.0377975,-0.672024,0.271005,-0.689159,-553.2,-42.1926,240.157,
28971,9.467e+06,0.136092,-0.948414,-0.286339,77.2729,-553.2,-167.433,
28985,0.0758107,0.579833,0.814614,-0.014025,341.852,553.2,-373.212,
28991,6.77888e+06,0.420133,0.898239,0.129056,257.254,553.2,79.1254,
29014,2.59013,-0.479861,0.165813,0.861533,494.191,81.8635,553.2,
29020,2.31001e+06,0.414889,-0.79976,-0.43388,-186.6,-553.2,-400.31,
29039,0.129097,0.297458,0.954226,0.0311563,-468.927,553.2,-202.729,
29042,0.0875299,0.864032,0.370896,0.340419,553.2,-111.531,34.8474,
29044,83906.4,-0.60849,0.12385,-0.783837,-553.2,-403.314,-321.5,
29045,2.89206e+06,-0.0463558,0.967556,-0.248368,-83.8138,553.2,-94.2089,
29046,0.0590612,-0.187876,0.716088,0.672251,-236.734,553.2,271.933,
29049,5.42906e+06,0.74514,-0.43392,0.506439,553.2,-289.459,504.873,
29056,0.0392102,0.182216,0.568875,0.801984,425.506,421.631,553.2,
29073,4.1413e+06,0.0177927,-0.954651,0.297194,-128.691,-553.2,-154.504,
29075,1.84428e+06,-0.848023,0.332925,0.412331,-553.2,59.3958,-102.098,
29089,4.35479e+06,0.900659,-0.0310993,-0.433412,553.2,-163.812,-144.056,
29110,0.0451045,-0.622823,0.23602,0.745913,-553.2,-141.788,459.271,
29116,2.40669e+06,0.420265,0.728454,-0.541048,405.243,-255.231,-553.2,
29120,0.0562284,0.119827,0.925379,0.359606,-234.465,553.2,125.258,
29134,0.0261737,0.777216,-0.0354555,0.628234,553.2,78.6404,-239.898,
29141,0.606351,-0.287906,-0.722571,-0.628491,265.951,382.911,-553.2,
29145,0.0596634,-0.49593,-0.867893,0.0285347,79.8018,-553.2,56.8785,
29175,3.31621e+06,0.336508,-0.825492,-0.453129,114.212,-553.2,130.979,
29176,1.26025e+06,-0.311509,-0.374137,0.873489,-267.277,225.421,553.2,
29217,955908,0.220452,-0.629968,0.744675,-416.717,-553.2,106.893,
29228,7.30268e+06,0.454948,0.33603,-0.824686,307.638,223.812,-553.2,
29236,5.23326e+06,-0.290455,-0.873637,0.390378,-181.364,-553.2,247.68,
29238,0.0141691,0.361456,-0.496754,-0.789041,-525.779,-12.4896,-553.2,
29281,2.71684e+06,0.25457,-0.760738,-0.597053,69.6837,82.9053,-553.2,
29283,4.2963e+06,-0.0866594,-0.91565,-0.392525,-51.4207,-553.2,-239.178,
29311,7.1228e+06,-0.0176008,-0.959239,-0.282046,-10.9678,-553.2,-162.308,
29326,0.0294223,-0.757728,-0.138155,-0.637778,-553.2,42.1907,-96.8136,
29347,0.12395,-0.742103,0.537599,-0.400338,229.574,553.2,371.441,
29350,0.0876987,-0.76484,-0.269925,0.584945,-553.2,-110.51,-297.204,
29356,5.35852e+06,0.745126,-0.239764,0.622335,-0.248408,-128.293,553.2,
29368,0.0408997,-0.841121,-0.0101856,-0.540751,-553.2,-211.685,-145.164,
29370,5107.35,-0.783668,0.297044,0.545555,-553.2,-249.04,-53.0815,
29379,695417,0.543792,0.720259,0.430716,553.2,-321.729,141.008,
29387,13577.5,-0.0574756,0.986434,0.153766,-56.7681,553.2,200.733,
29396,5.87531e+06,-0.0919398,-0.977923,0.187655,144.557,-553.2,59.8183,
29404,1.51987e+06,-0.891139,0.131902,0.434134,-553.2,78.9123,394.973,
29408,2.26343e+06,0.40888,0.283882,-0.867311,-453.273,376.555,-553.2,
29413,4.58499e+06,-0.932101,-0.0254082,-0.361305,-553.2,223.433,-42.2098,
29450,6.09538e+06,-0.967361,0.24602,-0.0607187,-553.2,-65.7328,111.426,
29468,279006,0.716636,0.586041,-0.378138,553.2,-282.508,-229.093,
29480,2.20399e+06,-0.657356,-0.486836,0.575217,418.357,-524.5,553.2,
29481,0.164106,-0.970188,-0.098379,0.221486,-13.1461,-553.2,31.6252,
29496,3.21838e+06,-0.629814,0.696185,-0.344472,-59.5495,553.2,-65.5285,
29502,0.102826,-0.30824,0.896301,0.318799,431.542,553.2,286.664,
29503,1.73897e+06,-0.27302,0.652236,0.707141,-292.578,516.686,553.2,
29515,0.047356,-0.472724,-0.522284,0.709755,-553.2,20.5349,463.304,
29522,7.50649e+06,-0.717835,0.56041,-0.413103,-553.2,353.569,-378.491,
29553,0.02081,0.0612393,-0.808169,-0.585759,-136.955,-214.132,-553.2,
29565,805305,0.823703,-0.139232,-0.549661,177.685,129.831,-553.2,
29569,6.77713,0.337692,-0.648186,-0.682509,237.405,-553.2,-238.068,
29570,0.747378,0.211006,0.592156,0.777707,553.2,224.81,42.4033,
29573,6.36506e+06,0.854511,-0.41588,-0.311214,553.2,-196.89,-54.096,
29580,144.401,-0.538303,0.576457,-0.614758,-265.455,106.713,-553.2,
29619,0.0176711,-0.680282,-0.600127,0.42079,-553.2,-372.789,-380.69,
29620,4.91048e+06,-0.306673,0.799782,0.516043,84.7107,553.2,211.106,
29636,1.5467e+06,-0.197837,-0.768097,0.609005,28.9707,-553.2,477.784,
29649,2.85698,-0.876723,-0.26513,0.401326,-553.2,337.822,-250.731,
29665,516740,-0.672282,-0.0823355,0.735702,351.026,242.23,553.2,
29683,5.88889e+06,-0.0675616,-0.635101,0.769469,-12.1,-394.432,553.2,
29688,2.69368e+06,-0.161289,-0.133512,0.977835,-441.221,-230.429,553.2,
29701,701428,-0.169562,-0.771601,-0.613091,286.395,4.09852,-553.2,
29702,0.0723473,-0.777891,-0.0564347,0.625861,-553.2,262.32,-84.0548,
29711,72188.3,0.445148,0.816069,-0.368611,553.2,294.625,113.395,
29720,528284,0.106516,0.0747756,0.991495,-481.406,-165.716,553.2,
29728,0.0214225,-0.920463,0.329954,-0.20947,-553.2,360.774,263.461,
29740,9.4047e+06,-0.398784,-0.882108,-0.250712,-165.325,-553.2,-155.602,
29747,5.16599e+06,-0.870446,0.475029,-0.129117,-553.2,300.638,-80.6592,
29748,536208,-0.577233,-0.714461,0.395408,-553.2,-361.586,207.625,
29753,8682.74,0.535312,-0.0742962,-0.841381,-68.24,-33.4321,-553.2,
29759,0.0362543,-0.339637,0.795416,0.501956,64.2378,237.119,553.2,
29767,6.26227e+06,-0.117444,-0.850551,-0.512611,198.225,-553.2,-440.674,
29775,0.0702081,0.269903,-0.435087,-0.858983,553.2,-262.954,-96.8157,
29777,0.142075,-0.477024,0.595082,0.64678,-49.5485,446.732,553.2,
29786,4.34467e+06,-0.865153,0.135242,-0.482928,-553.2,64.3517,-176.008,
29801,375.576,-0.079444,-0.975717,-0.204122,381.421,-553.2,148.928,
29808,0.0247112,0.525298,0.833118,0.173136,553.2,76.768,-39.6584,
29820,4.59148e+06,0.600292,-0.756604,0.259228,-24.2488,-553.2,132.974,
29848,588835,0.340604,-0.66108,-0.668552,141.549,-553.2,-207.49,
29853,4.31255e+06,-0.425612,0.620635,0.658534,-194.726,100.951,553.2,
29869,165248,-0.0671693,-0.740549,0.668637,-60.7945,-26.6783,553.2,
29898,0.111204,0.257962,0.590981,-0.764328,64.923,-7.56957,-553.2,
29901,0.111521,-0.952582,0.284546,-0.107805,-553.2,17.4783,-361.925,
29929,6.27419e+06,0.46369,-0.347191,0.815138,196.838,-400.504,553.2,
29936,2.75009e+06,-0.638247,0.0497533,-0.768222,-460.761,34.2762,-553.2,
29949,0.0550035,0.984221,0.0834512,-0.156026,553.2,-196.973,172.681,
29953,0.681066,0.495807,-0.392476,0.774686,-83.2802,-553.2,-210.299,
29960,806723,0.15244,0.651763,-0.742945,31.308,553.2,130.101,
29974,2.7879e+06,-0.325412,0.612505,0.720378,-91.6802,271.72,553.2,
29978,0.104393,0.0739492,-0.958657,-0.274786,-110.691,-553.2,-138.319,
29991,0.0457635,-0.0942406,0.979345,0.17889,196.395,553.2,48.9522,
29992,2.14854e+06,-0.605184,-0.795216,-0.037201,-553.2,-258.596,-456.019,
30003,0.195836,-0.75957,-0.582547,0.289295,-553.2,-197.828,-82.5037,
30008,3.20718e+06,-0.826998,-0.538037,0.163065,-553.2,-119.944,454.399,
30025,2.02017e+06,-0.084938,0.391589,0.916211,289.395,37.3005,553.2,
30049,8.32124e+06,-0.325233,-0.577233,-0.749016,-240.471,-428.189,-553.2,
30055,2.62888e+06,-0.983661,-0.145567,0.105931,-553.2,-233.317,-18.5421,
30060,0.0733872,-0.749636,-0.61821,0.23635,131.169,-162.57,553.2,
30062,0.0765993,-0.472438,0.731054,-0.492302,128.964,189.46,-553.2,
30087,5.14016e+06,-0.26848,0.565301,0.77997,-190.467,401.711,553.2,
30104,5.34617e+06,0.213019,0.664651,-0.716143,-189.378,238.8,-553.2,
30109,762867,0.14777,-0.918651,-0.366393,-239.35,-553.2,136.257,
30115,447.076,0.336073,-0.263252,0.904297,-134.023,-232.444,553.2,
30146,395061,-0.956614,0.104259,-0.272066,-553.2,46.9975,176.635,
30150,0.106633,-0.322188,0.943723,0.0747156,310.426,553.2,190.439,
30156,0.0537668,0.232996,0.95718,0.171812,361.392,553.2,194.217,
30160,2.9826e+06,0.983851,0.00789999,0.178817,553.2,3.40474,100.21,
30184,7300.11,-0.321614,-0.856187,-0.404362,-49.6977,-553.2,190.781,
30186,0.0418645,0.850788,-0.0981872,-0.516255,553.2,11.932,50.5729,
30190,0.00759394,-0.680068,-0.0903263,-0.727563,-553.2,353.328,-24.6008,
30200,0.0208466,-0.89693,-0.274772,0.346434,-114.88,-425.945,553.2,
30205,0.0536194,0.688776,0.332231,-0.644368,148.499,-50.7678,-553.2,
30209,0.087132,0.106716,0.86597,-0.488578,553.2,353.546,-100.93,
30213,2.54788e+06,-0.107327,-0.867885,-0.485033,-352.966,-553.2,88.7336,
30215,227604,-0.831152,-0.0235302,0.555547,-553.2,-313.862,-15.6271,
30224,3.59017e+06,0.283151,0.733533,0.617864,-248.605,553.2,351.109,
30230,0.0344078,0.4918,-0.675546,-0.549336,12.2648,410.997,-553.2,
30233,0.0608437,0.419949,0.793299,0.440817,96.6488,553.2,6.23173,
30264,4.2257e+06,0.764093,0.40234,0.504267,553.2,111.933,25.5016,
30268,6.96038e+06,0.70668,0.214596,-0.674205,553.2,168.229,-526.268,
30275,1.44805e+06,-0.838255,-0.376428,0.394499,-553.2,-20.0096,-446.302,
30276,2567.29,-0.96426,-0.0581703,0.258494,-553.2,-15.6929,-249.629,
30277,0.0333953,0.707605,0.704189,-0.0584208,233.111,553.2,-304.144,
30278,0.022458,0.743726,-0.668421,0.00919018,553.2,-414.545,-225.887,
30285,0.0365202,0.358127,0.854656,-0.375909,-248.998,-14.582,-553.2,
30286,763170,0.0405936,0.822087,-0.567912,-106.153,-151.974,-553.2,
30295,4.38077e+06,0.195657,-0.969966,0.14451,272.544,-553.2,-189.663,
30297,8796.16,-0.86366,-0.4956,-0.0920403,235.155,-553.2,1.01579,
30320,30577.5,-0.530056,0.512094,0.67587,-553.2,163.132,442.221,
30329,0.0853927,-0.395605,-0.448935,0.80122,-306.752,-67.215,553.2,
30333,65062.9,-0.932317,0.345959,-0.105347,-553.2,-86.9039,-77.9926,
30335,6.05055e+06,0.740293,-0.298559,-0.602353,553.2,-221.836,-448.28,
30348,0.0800835,0.858561,0.454332,0.237602,303.784,92.792,553.2,
30349,0.011615,0.0982148,0.475253,-0.87435,-137.306,-21.2981,-553.2,
30357,2.28671e+06,0.160962,-0.7462,-0.64597,-246.727,-553.2,-185.023,
30359,0.0847385,0.343664,-0.734801,-0.584775,195.49,-553.2,-171.89,
30362,0.0383508,-0.308232,0.817609,0.486322,5.36345,553.2,-73.9088,
30363,0.00941168,-0.939302,-0.31519,-0.135527,-553.2,-235.998,28.4989,
30379,4.60388e+06,0.605322,-0.0144146,-0.79585,324.082,183.439,-553.2,
30405,0.0602599,0.327219,-0.229085,0.916759,-293.552,22.1399,553.2,
30412,5.02886e+06,-0.813471,-0.221331,-0.537846,-553.2,125.181,-503.093,
30416,0.0684593,-0.744436,-0.54987,-0.378758,-553.2,342.255,-268.217,
30431,1.32091e+06,-0.0566157,0.742108,-0.667885,-177.666,553.2,-233.199,
30438,0.101286,-0.544053,0.313428,-0.778312,-305.979,436.591,-553.2,
30447,3.89689e+06,-0.960607,0.271769,0.0580949,-553.2,-60.4041,209.513,
30464,2.43464e+06,0.035127,-0.964057,-0.263362,-217.861,-553.2,280.282,
30467,4.14563e+06,0.767134,0.544153,0.339709,553.2,-36.8025,21.7198,
30468,0.0146176,-0.721432,-0.573168,-0.388605,-553.2,-487.718,-125.82,
30471,6.07919e+06,-0.939444,0.207976,-0.27238,-553.2,122.263,-158.292,
30492,4.68864e+06,-0.163819,0.634591,-0.755286,-384.22,274.901,-553.2,
30503,1.662e+06,-0.0883449,0.640892,-0.762531,330.838,553.2,335.22,
30505,467293,0.0737825,-0.864897,0.496498,210.952,-553.2,-122.168,
30519,534524,0.903863,0.194788,-0.380905,553.2,314.236,-201.254,
30523,2.55245e+06,-0.201743,-0.96656,0.158311,-251.046,-553.2,-293.721,
30535,490649,0.301682,-0.947693,-0.104235,-59.4318,-553.2,-14.1667,
30560,0.0415257,-0.159149,-0.96194,0.222134,66.1423,-553.2,175.277,
30567,4.46162e+06,0.356004,-0.394147,0.847295,224.076,-553.2,174.036,
30582,0.0243218,0.972488,0.227731,-0.0490404,553.2,-28.3366,-216.202,
30598,843990,0.0679682,-0.653144,0.754177,54.3905,-553.2,111.276,
30603,0.164779,-0.728575,0.678529,0.0936848,-58.0049,553.2,52.8907,
30606,146844,0.52952,0.846656,0.0527425,409.705,553.2,-267.051,
30610,0.0077597,0.386741,0.511722,0.767185,-302.371,209.763,553.2,
30613,83.6343,0.693626,-0.615245,-0.374641,-27.3012,-553.2,375.34,
30627,469132,-0.237323,-0.909738,-0.340669,-314.181,-553.2,-45.3363,
30645,0.109829,-0.428619,0.0713264,0.900665,386.99,-42.5679,553.2,
30649,0.656686,-0.977041,0.184042,0.107324,-553.2,50.9045,-248.043,
30657,11119.5,0.802289,-0.115124,0.58573,553.2,-226.647,-228.465,
30665,73511.2,0.955028,-0.277712,-0.103911,553.2,98.8419,-456.949,
30677,3.12871e+06,0.838757,-0.48855,0.240428,553.2,-174.609,168.229,
30684,0.406788,0.564772,-0.77118,0.293794,131.738,-553.2,113.707,
30691,1.79707e+06,0.831401,0.446326,-0.331008,553.2,-197.504,349.804,
30708,0.0233406,0.543726,0.270752,-0.79439,13.3333,-42.7826,-553.2,
30720,5.5889e+06,0.0228362,0.693271,0.720315,16.0944,533.63,553.2,
30724,288779,-0.556991,-0.37745,-0.739792,243.164,-553.2,-365.998,
30735,9.22923e+06,-0.270443,0.937558,0.218738,-160.476,553.2,126.815,
30746,0.0984752,-0.0153978,-0.181658,0.983241,150.975,-553.2,270.769,
30751,0.0238207,-0.743704,-0.414334,-0.524625,-553.2,52.6881,264.139,
30777,5.45132e+06,-0.245084,-0.787221,-0.565877,-553.2,-465.912,-106.249,
30786,0.102244,0.681878,0.567282,-0.461772,-122.653,101.343,-553.2,
30791,0.0570445,0.364781,-0.863674,0.347854,144.281,198.555,553.2,
30798,0.0409083,-0.919027,0.368463,-0.140087,-553.2,276.815,-115.862,
30810,140.696,-0.821068,-0.367079,0.43715,74.8528,-553.2,-82.4421,
30811,955.661,0.621058,0.78295,-0.0357344,-74.4901,553.2,-343.015,
30830,4.9002e+06,-0.134892,0.358637,0.923679,118.448,444.242,553.2,
30848,0.188852,-0.212956,-0.969652,-0.120106,219.976,-553.2,-140.827,
30851,1.79602e+06,-0.561422,-0.826786,0.0350634,186.03,-553.2,224.289,
30853,0.131938,-0.0854983,-0.944689,-0.316628,-144.004,158.237,-553.2,
30862,7.2504e+06,-0.5432,-0.455478,-0.705319,-59.8853,-553.2,-317.013,
30874,65442.7,0.23056,0.875915,0.423809,553.2,243.783,371.964,
