Evento,KE,px,py,pz,x,y,z
21691,5.86753e+06,-0.135651,-0.0834031,-0.98724,-74.0578,-1.35747,-527.8,
21697,7.2606e+06,-0.0250728,-0.889282,0.456672,-17.3233,-527.8,271.813,
21698,7.15249e+06,0.332,0.537818,-0.774937,227.006,365.58,-527.8,
21700,0.0591742,0.958678,0.114101,0.26061,527.8,148.681,-455.425,
21703,0.0599583,-0.512011,-0.706579,0.488458,-527.8,-37.0756,-32.0528,
21706,6.34932e+06,-0.32401,-0.771527,-0.547506,-219.656,-527.8,-375.037,
21720,2.30207e+06,0.0230623,-0.897476,0.44046,-272.049,-527.8,-107.894,
21726,0.0360933,0.924586,0.0262289,-0.38007,527.8,-84.084,-55.4943,
21728,8.731e+06,0.90964,0.401312,-0.107256,527.8,84.9337,-523.578,
21732,0.0514481,-0.676827,-0.124267,-0.725578,-179.483,123.045,-527.8,
21745,0.0543632,0.660458,-0.574986,0.482894,186.454,-177.33,527.8,
21752,0.0165874,-0.0932994,-0.676718,-0.730307,168.249,474.008,-527.8,
21754,1.05621e+06,0.299216,-0.0754018,-0.951202,527.8,34.6852,109.926,
21759,0.0537516,0.43986,0.729652,0.523575,-3.91565,-22.5147,527.8,
21762,969660,0.16881,0.196308,0.965902,-85.7959,-154.308,527.8,
21765,5.98022e+06,-0.135124,-0.810125,-0.570473,-89.7298,-527.8,-374.259,
21777,4.61017e+06,0.204096,-0.317598,0.926,114.626,-181.577,527.8,
21779,2466.25,-0.0721287,0.726048,-0.683851,-272.45,-46.7682,-527.8,
21787,6.02804e+06,0.108286,-0.365841,0.924356,163.327,-63.8547,527.8,
21788,650387,0.92319,-0.229179,0.308541,527.8,-460.55,-59.9715,
21791,5.45827e+06,-0.650086,0.240725,0.720722,1.91411,333.001,527.8,
21796,0.0877786,-0.158585,0.955855,-0.247368,-336.69,527.8,119.273,
21799,4.75474e+06,0.0622514,-0.46183,0.884781,-122.191,-53.171,527.8,
21812,0.0236947,-0.557261,-0.756514,0.342267,-76.9513,-527.8,394.182,
21830,75.1845,-0.209524,-0.707096,0.675363,-243.883,327.256,527.8,
21840,347950,0.888551,-0.421444,0.18128,527.8,190.299,-191.77,
21841,1.30735e+06,-0.206185,-0.975369,0.0783788,-111.444,-527.8,-64.7765,
21855,1.31017e+06,0.689139,0.645993,0.328299,0.74854,311.328,527.8,
21857,1.23013e+06,0.847182,0.527318,-0.06494,45.5712,527.8,-79.7448,
21863,0.00900434,-0.499378,0.860808,-0.0981374,-107.684,527.8,-350.647,
21864,0.0261492,0.327291,0.857687,0.396552,-8.70092,-101.22,527.8,
21876,5.91114e+06,-0.0251972,-0.106031,-0.994044,-14.4471,-55.6471,-527.8,
21879,2.63291e+06,-0.20475,-0.811199,0.547754,-177.012,-527.8,391.121,
21885,1.23602e+06,0.127374,0.155133,0.979648,-277.845,490.772,527.8,
21890,0.0237294,0.293193,0.0681811,-0.953619,527.8,65.4434,-103.004,
21899,3.76232e+06,-0.269306,0.327668,0.905598,-157.956,189.126,527.8,
21903,5.03722e+06,-0.707701,-0.299083,-0.640084,-527.8,-391.587,-228.876,
21912,1.09765e+06,-0.812773,0.0858847,-0.576216,189.463,176.058,-527.8,
21916,3.26341,-0.656248,0.750329,-0.0796535,-527.8,170.224,49.4085,
21921,42183.3,-0.448423,0.238889,0.861307,-388.54,-9.21218,527.8,
21932,0.0848196,0.460678,-0.853101,0.244936,177.83,-527.8,10.6841,
21940,0.207202,0.0836642,0.981241,-0.173686,-421.085,527.8,-150.139,
21956,626367,0.678576,-0.285822,0.676639,254.767,240.957,527.8,
21961,0.0258784,0.435861,0.131783,0.890314,-480.257,164.838,527.8,
21964,4.63389e+06,-0.273469,-0.954167,-0.121571,-95.1975,-527.8,-315.768,
21969,10864.1,-0.798369,-0.598727,-0.0642881,214.387,-527.8,15.4303,
22000,0.0309707,0.77489,0.327368,-0.540718,-302.088,473.238,-527.8,
22048,0.0479973,-0.831409,-0.215159,-0.512314,-527.8,212.355,345.992,
22050,5.97036e+06,0.148693,0.988625,0.022616,78.2193,527.8,14.2066,
22053,6.55652e+06,0.243529,-0.732223,-0.636037,79.5342,-527.8,-358.566,
22061,5.16175e+06,0.913505,-0.298027,0.276928,527.8,-174.433,158.39,
22066,0.0691954,0.136192,-0.928688,-0.344949,527.8,-43.2728,-105.516,
22073,3.85172e+06,-0.147852,-0.0822899,-0.98558,-107.282,-184.295,-527.8,
22082,99.2602,-0.120341,-0.801541,-0.585704,-79.0479,-63.5971,-527.8,
22084,0.181852,0.276748,-0.158041,-0.947857,340.574,155.351,-527.8,
22087,0.035908,0.679501,-0.458166,-0.573029,-312.792,171.642,-527.8,
22094,2.8211e+06,-0.55675,-0.222596,-0.8003,-133.732,206.664,-527.8,
22097,0.0390015,0.212775,0.968889,0.126413,321.837,527.8,-37.2678,
22106,271660,0.776284,-0.0103575,-0.630298,-443.809,-170.822,-527.8,
22118,0.018853,0.231136,0.824264,-0.51688,527.8,-21.9362,-121.382,
22124,314890,0.311285,0.927254,-0.208091,122.629,527.8,130.284,
22126,859348,0.374698,0.390663,0.840823,31.0911,527.8,286.677,
22127,3.40084e+06,-0.363995,-0.916543,0.165699,-318.492,-527.8,-90.9119,
22132,0.055424,-0.26396,0.804026,0.532793,-246.981,527.8,311.787,
22149,3.32774e+06,-0.261573,0.292858,0.919681,-224.707,386.371,527.8,
22153,943627,0.311743,0.906461,0.284858,168.921,527.8,-187.83,
22175,0.0204949,-0.0670582,0.688591,0.722042,-173.783,527.8,-315.819,
22181,46997.1,-0.496204,-0.674271,0.546937,-70.353,7.18925,527.8,
22187,0.0825598,0.34973,-0.171518,-0.921016,527.8,-160.071,50.1427,
22206,0.0368317,0.405997,0.189067,0.894103,-164.003,-406.171,527.8,
22211,0.0387563,0.0492006,-0.0988467,0.993886,405.018,234.489,527.8,
22218,2.57535e+06,-0.275382,-0.913508,-0.299447,-2.01551,-527.8,-325.479,
22225,1319.55,-0.76662,0.546366,0.337309,-527.8,18.0902,80.2889,
22227,710.229,0.623157,-0.417484,-0.661349,-164.625,89.5293,-527.8,
22236,2.74645e+06,0.738686,-0.57805,0.346701,319.472,-527.8,19.6972,
22247,5.15621e+06,-0.965564,-0.187792,-0.180055,-527.8,-22.1563,-103.594,
22253,3.74399e+06,0.991011,0.093016,-0.0961546,527.8,127.592,236.59,
22255,0.00323519,-0.771636,-0.600917,0.208511,-105.117,-527.8,313.648,
22262,5.20429e+06,0.560472,0.818416,0.126757,284.326,527.8,278.988,
22270,0.121864,-0.702769,0.635892,0.318993,-292.19,346.639,527.8,
22287,0.0618488,-0.259005,0.631819,-0.730563,21.5897,527.8,150.896,
22295,0.0714766,0.255322,0.837735,-0.482712,336.467,527.8,440.464,
22301,0.0479349,0.258429,-0.960469,-0.103504,221.973,-527.8,-419.13,
22304,312086,0.672831,-0.144715,0.725504,335.845,18.9035,527.8,
22325,8598.76,0.249982,0.622273,-0.741812,260.423,527.8,-91.5257,
22327,5.20378e+06,0.00191451,-0.0950699,-0.995469,65.2675,-54.8999,-527.8,
22331,0.024214,-0.589145,0.763216,0.265347,115.331,527.8,119.491,
22374,0.048135,0.877839,0.426208,0.218507,527.8,-360.69,-196.118,
22381,0.0845218,0.341399,-0.402182,0.849527,-245.11,-527.8,323.099,
22394,626402,-0.0576314,-0.338387,-0.939241,146.541,-265.787,-527.8,
22410,112095,-0.587668,-0.319082,0.743528,-107.66,-527.8,217.319,
22413,3.7568e+06,0.426708,0.1274,0.895371,527.8,-193.011,-265.741,
22420,1.02107e+06,0.756778,0.0760697,0.64923,527.8,-130.514,-131.96,
22425,0.14186,0.254702,0.440092,-0.861073,-216.105,363.166,-527.8,
22442,10.4816,0.0547573,0.525531,-0.849011,-162.198,256.156,-527.8,
22443,246210,0.698727,-0.640679,-0.318292,-83.7242,192.019,-527.8,
22444,0.0875713,-0.170345,0.786371,0.593804,135.172,527.8,163.485,
22457,0.0539524,0.502589,-0.103418,0.858318,527.8,-0.317762,108.287,
22477,1.65298e+06,0.717349,-0.340714,-0.60772,527.8,13.0785,68.9005,
22512,0.025847,0.252899,0.261415,0.931506,-258.566,276.018,527.8,
22517,0.0190819,0.338164,0.826799,0.449498,527.8,58.8055,-280.434,
22524,168274,-0.66258,-0.36047,-0.656544,-527.8,-26.1673,-63.3842,
22525,0.0240869,0.58136,0.731905,-0.355437,-327.167,527.8,411.739,
22532,8.12699e+06,0.663939,0.0184493,0.747559,527.8,-341.356,363.986,
22540,0.0972584,0.908347,0.363074,0.207563,-325.753,527.8,-161.176,
22555,3158.88,-0.897505,-0.232341,-0.374836,-527.8,102.237,150.355,
22556,2.18544,-0.137691,-0.48216,-0.865195,-258.84,-527.8,87.4383,
22563,3.61411e+06,-0.688226,0.711681,0.140908,-527.8,168.337,282.192,
22573,5.22664e+06,-0.0176683,-0.620896,0.783694,64.5856,-487.298,527.8,
22582,0.0203496,-0.221408,-0.936771,0.270995,-2.03229,163.892,527.8,
22592,1639.57,0.274301,0.63269,-0.724197,-115.327,527.8,-40.5598,
22595,9.62574e+06,0.878972,-0.334773,-0.339611,527.8,-201.392,-202.591,
22596,0.093571,0.363637,0.88141,-0.30147,-142.229,527.8,-180.492,
22599,0.012645,0.606677,-0.655234,-0.450124,-0.0715609,-527.8,-12.7631,
22635,592739,0.328017,0.741378,-0.58546,-173.985,527.8,-134.651,
22639,2.51235e+06,-0.70052,-0.276611,-0.657844,-527.8,94.1351,-263.07,
22641,5.72296e+06,-0.854117,0.218009,0.472182,-395.45,42.5352,527.8,
22643,29.5148,-0.0930946,-0.0719114,-0.993057,245.776,-248.91,-527.8,
22648,0.00206012,-0.0210613,-0.443355,0.896099,476.198,-31.9511,527.8,
22654,0.0962337,-0.518805,0.0413926,-0.85389,-144.298,239.481,-527.8,
22675,618.863,-0.183317,-0.866441,0.464408,34.9076,-248.823,527.8,
22685,3.23657e+06,-0.0116861,0.937252,0.348457,301.465,527.8,51.225,
22692,0.0655891,-0.411159,-0.60735,0.67976,-236.969,-527.8,160.851,
22706,2.5648e+06,-0.944649,-0.31563,0.0895304,-12.5398,-527.8,2.44423,
22722,6.51666e+06,0.563069,-0.0525493,-0.824737,359.006,-30.9841,-527.8,
22729,2.25183e+06,-0.415199,0.909715,0.00533045,181.127,527.8,-120.661,
22732,8.7705e+06,0.789483,-0.565219,0.239257,527.8,-374.951,160.506,
22733,826575,-0.219656,-0.57357,0.789157,-438.621,288.118,527.8,
22739,0.0107478,-0.491191,0.85164,-0.182865,132.186,527.8,-482.768,
22756,64.1619,0.544107,-0.831787,0.109902,-254,-527.8,266.587,
22768,0.0904377,0.120322,0.555889,0.822503,230.832,527.8,52.9032,
22771,7.71421e+06,-0.242531,-0.849318,0.468869,-109.932,-527.8,133.323,
22778,9833.05,0.168723,0.957741,-0.232949,-463.207,527.8,262.79,
22785,5.59018e+06,0.398475,-0.898286,-0.185202,170.797,-527.8,171.981,
22794,1016.48,-0.190412,-0.938856,0.286868,270.024,-527.8,19.6523,
22825,0.0245839,0.289019,0.111229,-0.95084,-334.167,-402.609,-527.8,
22833,6.6853e+06,-0.825184,-0.0580611,-0.561872,-527.8,-36.5379,-361.441,
22840,0.0587443,-0.0442677,0.0924356,-0.994734,-106.013,450.348,-527.8,
22841,2.78586e+06,0.0629836,0.873714,-0.482346,-34.6844,527.8,103.012,
22855,1.60299e+06,-0.568706,-0.475786,0.67097,-527.8,-176.267,215.272,
22866,9.0419e+06,0.671495,0.0341151,-0.740223,474.994,24.0168,-527.8,
22871,1.42212e+06,-0.809371,0.0227831,0.586856,-527.8,-333.187,-257.35,
22872,9.34558e+06,0.108774,0.0142119,-0.993965,295.615,-132.376,-527.8,
22876,0.149146,-0.489244,-0.602096,0.630968,-527.8,301.29,-202.288,
22885,8.43018e+06,0.367216,0.458455,0.809303,213.571,289.355,527.8,
22894,1.79049e+06,-0.608163,-0.750453,-0.258762,-175.285,-527.8,49.8589,
22896,0.00806642,0.484131,0.377748,0.789255,-174.971,215.044,527.8,
22905,4.10811e+06,0.302352,0.186898,-0.934694,172.677,104.891,-527.8,
22907,769958,-0.130687,0.534786,0.83482,399.108,-264.597,527.8,
22916,3.37592e+06,-0.512141,-0.857944,0.0405415,393.816,-527.8,-508.328,
22918,0.026212,-0.117663,0.974071,-0.193239,-212.54,527.8,-59.615,
22919,0.239252,-0.531942,-0.211467,-0.81995,-23.2364,346.643,-527.8,
22924,0.0782285,0.29161,-0.000536931,0.956537,305.971,333.277,527.8,
22926,1.94652e+06,-0.468831,0.764082,0.443143,-195.698,527.8,-210.359,
22941,0.0130429,-0.317661,0.042701,0.947242,-402.525,-74.0855,527.8,
22944,0.0416071,0.582141,0.765093,-0.275218,-260.821,527.8,441.757,
22947,6.99317e+06,-0.855246,0.246928,0.45561,-527.8,152.709,278.048,
22956,420571,-0.794428,0.430765,-0.428166,-527.8,177.812,144.244,
22959,0.0561749,-0.978167,-0.153677,-0.139903,-527.8,-220.899,395.254,
22964,9394.04,-0.162595,-0.904336,-0.394639,-331.497,266.751,-527.8,
22966,747433,0.276058,-0.960043,-0.0459305,527.8,-418.141,168.194,
22970,0.0235864,0.249447,-0.60651,0.754932,-486.368,-527.8,-82.0299,
22973,0.0232995,0.975717,0.21746,0.0262171,527.8,137.876,-219.13,
22985,227.38,-0.89353,-0.375941,-0.245504,-527.8,-16.4076,236.853,
23004,1.25768e+06,-0.260884,0.951032,0.165761,-13.0911,-284.339,527.8,
23008,5.14247e+06,0.225922,0.870092,0.438063,-207.609,527.8,88.2293,
23021,0.0509099,0.987231,-0.11025,-0.114981,527.8,249.804,-336.304,
23041,6.66705e+06,-0.649388,-0.183861,0.737895,-512.818,-128.494,527.8,
23048,0.00575233,0.654659,0.192659,-0.730961,527.8,-179.945,-25.6075,
23050,0.0597414,0.688021,-0.686399,0.23555,527.8,52.6794,12.0886,
23051,0.0594848,0.13113,-0.64286,-0.754676,-326.627,-527.8,362.01,
23063,5.35383e+06,0.152587,-0.246477,-0.957061,340.008,-13.0237,-527.8,
23069,124.181,-0.324089,0.310586,-0.89359,-527.8,71.7667,-144.98,
23070,3976.06,-0.990662,-0.121513,-0.0618336,100.245,-527.8,245.661,
23075,1.42524e+06,-0.722846,0.682887,0.105636,-527.8,-1.52037,336.106,
23079,1.48617e+06,0.101128,0.80212,0.588538,-252.35,527.8,294.115,
23086,0.0367592,0.055124,0.884925,-0.46246,225.591,-70.2926,-527.8,
23088,1.3548e+06,-0.266552,0.781952,-0.563473,-298.653,322.409,-527.8,
23097,0.0367833,0.6404,0.713344,-0.284654,71.386,-96.9963,-527.8,
23098,0.0485798,-0.256641,0.371419,0.892291,-274.955,527.8,-255.21,
23135,0.0752131,-0.361265,0.101259,0.926949,-113.03,377.079,527.8,
23137,778.367,0.274727,-0.38719,-0.880119,527.8,-367.332,-139.891,
23139,176782,0.933861,-0.011477,0.357453,527.8,-122.709,65.8498,
23142,0.038367,-0.341748,0.200551,0.918144,-157.11,-177.908,527.8,
23155,3.88943e+06,0.96275,0.238936,-0.126576,527.8,412.949,248.061,
23157,0.030498,-0.488029,-0.838303,0.243053,-236.839,-527.8,334.608,
23160,33694.8,-0.94553,0.022648,0.324747,-527.8,-141.004,-25.1484,
23174,0.0171518,-0.0767033,-0.942564,0.325099,118.871,-527.8,247.37,
23175,0.0569802,0.563458,-0.154877,-0.811498,527.8,-271.123,357.634,
23182,928970,-0.385765,-0.750217,0.536992,177.167,-527.8,16.4985,
23193,2456.36,0.84909,0.0937163,0.519869,527.8,-111.272,459.002,
23195,808588,0.895315,-0.0397658,0.443654,82.0771,-405.603,527.8,
23203,0.0342928,0.208206,0.73439,0.646004,336.68,527.8,-260.317,
23232,5.47756e+06,0.929713,-0.136623,-0.342007,527.8,-76.65,-195.907,
23237,3.70689e+06,-0.100945,0.241038,-0.965252,-76.8607,87.3811,-527.8,
23239,5.06849e+06,-0.957175,-0.161918,-0.239999,-527.8,-109.393,1.18676,
23240,742878,0.157152,0.357087,-0.920756,22.762,527.8,-61.0861,
23280,3.48506e+06,-0.521131,0.738107,0.428509,-527.8,-53.191,430.133,
23283,5.39539e+06,-0.36584,-0.412656,-0.834192,-229.116,-259.46,-527.8,
23290,0.0485553,-0.756635,-0.517395,0.399757,-527.8,132.884,-62.9174,
23291,707043,0.743029,-0.57798,-0.337413,527.8,107.591,-7.81666,
23308,1.31462e+06,0.952252,-0.0878014,-0.292417,527.8,-88.1708,298.887,
23310,0.120367,-0.80201,0.19757,0.56369,-527.8,370.099,-273.917,
23313,4.81924e+06,-0.208545,-0.204364,-0.956423,-116.615,-113.575,-527.8,
23317,7799.08,-0.93238,0.361318,-0.0108036,-527.8,168.993,33.6386,
23320,0.0152585,0.549167,0.573044,-0.608306,-16.2834,171.536,-527.8,
23326,4.97774e+06,0.50872,0.859362,0.051979,335.685,527.8,91.9572,
23330,0.111778,-0.218364,-0.732195,0.645141,183.956,-527.8,36.2041,
23336,0.163664,-0.272766,-0.504401,0.819255,-321.09,172.902,527.8,
23353,556138,0.800664,-0.418936,-0.428287,527.8,366.455,-526.384,
23356,1.94615e+06,-0.890503,-0.257741,0.374933,-527.8,138.192,17.7585,
23361,0.0239952,0.844905,0.404379,0.35016,527.8,190.929,345.947,
23366,2.6974e+06,0.287919,0.405811,0.867421,438.722,-150.588,527.8,
23371,0.0235173,-0.420344,-0.902449,-0.094322,-527.8,334.361,452.154,
23374,950395,-0.348798,0.629178,0.694604,-235.965,527.8,186.156,
23378,0.0530027,-0.259919,0.341636,0.903176,-257.282,527.8,-11.2388,
23382,4835.4,-0.487608,0.492168,0.721117,-527.8,171.818,210.471,
23385,1.16522e+06,-0.572986,-0.815345,-0.0830607,-527.8,100.28,-285.743,
23389,356236,0.909645,-0.20912,-0.358908,527.8,151.755,200.994,
23390,8.24636e+06,-0.439761,0.249972,-0.862626,-269.646,155.805,-527.8,
23393,1.91527e+06,0.463184,0.0480892,0.884956,527.8,-97.6833,114.3,
23398,0.406761,-0.66264,0.368681,0.651907,-527.8,-114.338,-31.2366,
23418,5.06182e+06,0.917723,0.376349,0.127067,527.8,219.242,73.7635,
23429,5.29082e+06,-0.202834,-0.848203,0.489296,-433.486,-527.8,-36.0808,
23432,0.0289026,-0.79893,0.219811,0.559816,-527.8,-119.633,-24.1963,
23436,2.97676e+06,-0.147485,-0.985382,0.085268,-135.911,-527.8,141.803,
23439,3.72072e+06,-0.63168,0.208154,0.746761,-527.8,29.7368,266.121,
23440,1.55446e+06,0.885942,0.295761,-0.357256,527.8,119.667,10.3113,
23443,0.0142293,-0.733485,-0.679705,-0.000940801,-264.991,-527.8,-230.272,
23451,3.65612e+06,-0.319941,0.320196,-0.891691,-527.8,-267.883,-13.3208,
23458,0.0232079,0.813021,0.517175,-0.267446,-472.598,527.8,20.6733,
23459,0.0549342,-0.55275,-0.55726,0.61962,-13.0217,377.907,527.8,
23468,6.90085e+06,-0.848462,-0.524158,-0.0732796,-527.8,-430.446,-78.9045,
23478,4.53891e+06,-0.180248,-0.97151,-0.153883,-99.3191,-527.8,-83.0493,
23511,2.94446e+06,-0.966563,-0.0555543,0.250339,-527.8,287.299,376.86,
23513,7.00445e+06,-0.869828,0.355085,-0.342511,-527.8,216.918,-207.531,
23518,325465,0.492625,0.864133,-0.102931,527.8,248.091,127.485,
23519,3.10196e+06,0.268883,-0.452655,-0.85018,324.235,-527.8,-394.096,
23525,0.0399,0.0380358,0.202885,0.978464,-262.976,172.309,527.8,
23527,0.0209628,0.535847,-0.774857,-0.335356,527.8,-184.696,193.654,
23529,4.27327e+06,0.939979,-0.179759,-0.290045,527.8,-73.5368,-103.737,
23542,0.141358,-0.32568,0.165111,0.930952,-238.16,-113.682,527.8,
23545,8.92234e+06,0.0900286,-0.923352,0.373251,-109.391,-527.8,103.118,
23554,0.00718899,-0.374882,-0.683184,0.626677,-215.573,-527.8,264.1,
23562,30.994,0.200949,-0.957241,-0.208107,46.3046,-527.8,124.118,
23567,0.0238472,-0.206213,0.805657,0.555331,104.108,527.8,-370.528,
23574,656361,0.971059,0.216679,0.100469,527.8,-143.313,-370.609,
23583,0.00728619,-0.995404,0.0315508,0.0904235,-527.8,42.3957,266.549,
23589,0.173626,0.361904,-0.490904,0.792489,70.9735,-9.14753,527.8,
23597,16180.2,0.920239,-0.167018,0.353928,527.8,374.577,393.758,
23603,2.94603e+06,0.241024,0.840933,-0.484499,37.5727,-37.776,-527.8,
23605,0.028569,-0.416774,0.677898,-0.605602,-527.8,-133.51,-39.4722,
23609,1102.3,0.715302,0.494553,-0.49372,527.8,427.948,-89.701,
23616,1.23603e+06,-0.110231,-0.356353,-0.927826,-31.0026,309.003,-527.8,
23629,0.0332288,-0.502454,0.699981,0.507509,-527.8,-277.574,-84.6589,
23632,1342.28,-0.444399,0.733989,0.513586,263.941,527.8,127.079,
23636,4.4305e+06,-0.0811994,-0.983018,0.164565,-42.7556,-527.8,90.5872,
23637,0.0405079,-0.752641,-0.462064,-0.469071,-225.975,-527.8,242.203,
23649,4.05177e+06,-0.569075,-0.236248,0.787617,-81.6375,-337.768,527.8,
23652,0.0679707,0.413628,0.18244,0.891979,-307.578,8.99624,527.8,
23656,0.0330126,-0.791048,0.0733937,-0.607336,-527.8,74.7213,-131.077,
23665,1.27117e+06,-0.0665265,-0.303953,0.950361,65.0017,-153.473,527.8,
23682,7.23822e+06,0.978264,0.163423,-0.127644,527.8,86.9843,-70.9863,
23690,0.0454143,0.989074,-0.0970776,0.110942,527.8,208.994,-243.866,
23693,0.0187069,-0.287629,0.64149,-0.711168,-403.696,527.8,202.838,
23698,4.19676e+06,-0.0605935,-0.975707,-0.210531,-169.937,-527.8,274.068,
23710,4.84516e+06,0.276967,-0.125986,0.952584,250.65,172.777,527.8,
23711,0.0562811,-0.327919,0.753458,-0.569886,-527.8,242.816,153.248,
23712,5.65606e+06,-0.366059,0.831907,-0.417051,-230.812,527.8,-262.933,
23716,611699,-0.432101,-0.572672,0.69666,122.703,-527.8,229.065,
23717,0.139696,-0.477643,0.870558,-0.118263,-527.8,-91.2332,-112.211,
23719,6.24273e+06,-0.0544185,-0.97168,0.229951,77.4613,-527.8,124.363,
23721,1.45919e+06,-0.122233,-0.305878,0.944192,-393.954,-527.8,-268.751,
23729,2.36177e+06,-0.546057,0.0094413,0.837695,193.297,68.6699,527.8,
23747,2.01032e+06,0.881283,0.0933261,0.463283,527.8,163.858,304.117,
23748,235914,0.966484,-0.221525,0.129752,527.8,256.67,-261.94,
23755,0.0895606,0.814441,0.0643373,0.576669,421.808,321.17,527.8,
23758,3.23166e+06,-0.660076,0.517058,-0.544932,-527.8,-48.8966,-128.302,
23761,697428,0.726075,0.592534,0.348882,527.8,251.202,365.89,
23768,1174.76,-0.572469,-0.804892,0.156297,-20.4974,-527.8,-452.718,
23770,1.34702e+06,0.698895,0.630074,0.338455,527.8,294.833,-195.329,
23788,2.36899e+06,-0.167681,0.177816,-0.969672,181.289,-65.292,-527.8,
23791,3.2941e+06,-0.111118,-0.48965,0.86481,66.3075,-527.8,-12.9665,
23801,6.29694e+06,0.811341,0.387396,0.437778,527.8,254.825,285.154,
23807,0.118028,0.266377,0.145487,-0.952826,173.771,-27.976,-527.8,
23814,4.43568e+06,-0.606811,-0.72638,-0.322726,-440.415,-527.8,-233.954,
23821,7.09745e+06,0.782169,-0.44419,0.436928,527.8,-301.051,294.688,
23835,0.0965875,-0.873769,0.0694875,-0.481352,-527.8,-78.5535,-43.2342,
23845,0.015405,-0.0907426,-0.667973,-0.738632,172.131,-527.8,281.983,
23856,1.91504e+06,0.821805,-0.461432,0.334241,-296.805,-275.678,527.8,
23858,503540,-0.705213,0.385446,-0.595068,-182.603,-293.868,-527.8,
23866,6.53361e+06,-0.508632,0.520054,-0.686176,-100.371,527.8,-66.2652,
23867,0.0947995,0.120725,-0.180391,-0.976158,160.597,-255.18,-527.8,
23873,1.75644e+06,-0.940049,-0.297962,-0.165912,-527.8,-128.916,-192.368,
23876,0.0757175,0.653956,0.397433,0.64373,275.91,102.924,527.8,
23877,3.46308e+06,0.104943,-0.190156,0.976129,-134.019,179.703,527.8,
23886,3.04334e+06,0.953652,-0.298954,-0.0342729,527.8,-196.354,-306.681,
23901,293612,0.626983,0.648451,0.431745,527.8,-149.905,-212.652,
23910,481673,0.0333292,0.81608,-0.576978,-188.364,142.865,-527.8,
23912,0.0316385,0.936347,-0.0524543,-0.347136,527.8,330.416,394.215,
23920,69856,-0.276744,0.88755,0.36833,346.268,527.8,-328.264,
23923,2.4391e+06,0.475735,0.805958,0.35229,121.993,-21.2179,527.8,
23924,0.0786276,-0.791649,0.19613,0.57864,-527.8,260.751,95.6845,
23929,0.0660403,-0.128675,0.888712,0.440038,0.123115,60.5405,527.8,
23943,390853,0.903632,-0.358716,0.234035,527.8,150.596,52.0752,
23952,80.9851,0.567174,0.823448,0.0156849,527.8,-167.447,-516.088,
23958,5000.54,-0.847253,0.496089,-0.18989,107.725,251.377,-527.8,
23968,486219,0.464224,-0.786449,0.407424,92.0548,-527.8,18.298,
23986,395647,-0.47841,-0.0596807,-0.876106,382.491,100.246,-527.8,
23991,2.39104,-0.63362,0.0311051,-0.773019,279.42,-197.32,-527.8,
24032,9623.38,0.654299,-0.702276,0.280536,527.8,21.5735,21.2741,
24035,1.03072,0.692713,0.707819,-0.13835,527.8,-360.546,-195.107,
24039,5.95363e+06,-0.572694,-0.673518,0.467327,-452.341,-527.8,368.498,
24042,321790,0.807442,-0.123256,0.576927,-49.3899,120.012,527.8,
24043,4.52113e+06,0.172525,0.974816,0.14131,242.28,527.8,-77.2886,
24046,0.0355827,-0.0806855,0.927154,-0.36589,-27.9452,-331.392,-527.8,
24061,0.0521222,0.493166,-0.131878,0.859881,527.8,117.007,-170.744,
24062,0.0424264,-0.540497,0.833213,0.116699,103.835,527.8,124.944,
24066,4.8968e+06,0.973373,0.0833743,-0.213526,527.8,-313.337,-392.065,
24081,669741,-0.332314,0.641324,0.691572,121.718,-63.1419,527.8,
24088,579308,-0.544324,0.838262,-0.0320678,-527.8,249.571,-213.43,
24095,2.49271e+06,-0.728527,0.289465,0.620853,38.8779,314.604,527.8,
24110,3.17981e+06,0.752988,-0.247804,-0.609591,527.8,-36.0768,85.7859,
24118,388109,0.0322633,0.841317,-0.539578,47.9313,527.8,-96.9857,
24126,0.0671157,-0.317151,0.469547,0.823979,-363.819,33.636,527.8,
24130,6.06311,-0.356647,0.928641,-0.102125,151.42,527.8,-304.454,
24137,9.18282e+06,0.443593,-0.0241737,-0.895902,522.015,129.702,-527.8,
24138,6.85872e+06,0.666914,-0.70942,0.227922,246.205,-527.8,366.59,
24141,24.5287,0.37185,0.303041,-0.877436,-235.962,-202.638,-527.8,
24154,2.54648e+06,-0.637685,-0.328721,0.696635,-527.8,-64.8209,371.768,
24155,1.22625,0.73509,0.0773265,-0.673545,32.484,42.9273,-527.8,
24160,0.0215795,-0.811543,-0.0526195,0.581919,-527.8,417.998,-231.764,
24186,2.40066e+06,-0.0534915,0.419183,0.906325,75.9332,34.2521,527.8,
24208,5.10742e+06,-0.623844,0.189172,0.758309,-127.367,260.107,527.8,
24209,0.0415039,-0.469742,-0.81209,0.346196,48.8994,-527.8,64.768,
24218,0.0704068,0.503335,0.0133836,0.863988,-156.867,182.147,527.8,
24225,0.0114201,-0.530704,-0.557717,-0.638205,-527.8,420.003,44.0097,
24227,2.77377e+06,-0.599107,-0.0952111,0.794988,-287.72,104.667,527.8,
24228,0.0863441,-0.327755,0.282914,0.901408,297.217,-342.015,527.8,
24244,2.59434e+06,0.831759,0.191919,0.520907,527.8,-170.279,88.4671,
24251,552688,-0.910239,-0.0476437,0.411333,-527.8,336.863,21.3292,
