Evento,KE,px,py,pz,x,y,z
52895,0.465532,0.363735,-0.367084,0.856123,-134.615,-477,177.573,
52899,0.0359926,-0.882499,-0.249985,0.398375,-12.0275,428.243,477,
52905,2.70731e+06,-0.941113,-0.336541,0.0323439,-477,316.558,-118.645,
52907,0.0368919,-0.46604,-0.753685,-0.463428,48.2042,-477,-123.53,
52910,5.25128e+06,-0.883204,-0.258468,-0.391337,-477,-140.324,-214.413,
52913,6.6008e+06,0.426685,0.600423,0.676337,298.803,423.183,477,
52916,0.136184,-0.883454,0.451641,0.12462,-477,-101.517,-439.163,
52918,6.32272e+06,0.139187,-0.890759,-0.432638,263.048,-477,-102.606,
52922,0.079997,-0.316783,0.625924,-0.712648,-18.5881,477,399.907,
52923,0.0339469,0.176847,-0.73355,0.656223,128.328,-477,-89.787,
52926,3.05485,-0.251455,0.785832,0.565012,95.3694,477,-10.2546,
52927,6.41794e+06,-0.100905,-0.459107,-0.882632,-54.3508,-248.059,-477,
52930,4.64892e+06,0.780813,0.0601939,-0.621859,477,37.4178,-382.267,
52932,6.72846e+06,0.100135,0.96583,-0.239052,47.0865,477,-117.403,
52934,1.3544e+06,0.73775,0.530944,-0.416922,251.151,477,-314.736,
52936,984674,0.584348,0.57404,-0.573599,477,-122.428,-78.8405,
52937,3.45808e+06,0.847365,-0.405496,0.342849,477,-247.955,-41.9138,
52938,8.59409e+06,0.598669,0.345326,0.722735,398.051,228.727,477,
52943,0.0684505,0.977439,-0.0310245,0.208928,477,321.426,164.504,
52944,5212.01,0.093609,0.788925,0.607318,-126.684,477,178.335,
52951,3.07597e+06,0.00121886,-0.42738,0.904071,277.854,-265.364,477,
52958,7.05994e+06,-0.357605,0.288675,-0.888136,-286.433,146.748,-477,
52960,0.0226369,0.371982,0.671447,0.640928,276.95,62.4011,477,
52972,0.0216344,-0.894129,0.0179178,0.44745,-477,-349.593,-216.439,
52975,0.0775092,0.519314,0.194414,0.832176,477,175.678,-69.1951,
52976,3.37776e+06,-0.72402,-0.627869,0.285613,-477,-18.961,372.484,
52979,5.65439e+06,-0.996612,0.082252,-0.000233604,-477,-365.99,66.0917,
52980,568.6,0.515921,0.275304,0.811192,477,-313.81,97.6119,
52982,3.06438e+06,0.765431,0.560476,0.316199,477,-35.4521,290.194,
52988,0.0401014,0.273588,0.0433478,0.96087,29.0865,219.745,477,
52990,0.129922,0.204943,0.818452,0.536782,-308.467,477,-167.74,
52992,2.56385e+06,0.0163152,0.227744,-0.973584,257.351,-28.9858,-477,
52993,93167.3,-0.645849,-0.525496,-0.553835,118.901,-202.135,-477,
52994,3.01003e+06,0.839459,-0.0114815,-0.543302,477,-5.97356,-305.313,
53001,319613,-0.418349,-0.804663,-0.42131,289.917,-477,75.0242,
53002,0.0662183,0.989856,0.141844,0.00809949,477,42.2273,-330.149,
53005,0.012074,-0.716398,0.547667,0.432243,47.4043,477,-26.1141,
53006,6.28289,-0.857053,-0.439335,-0.269154,-477,-253.615,284.124,
53007,0.0680731,0.349329,0.471051,-0.809988,-54.1025,477,126.739,
53009,411034,-0.725418,0.553092,0.409704,-115.851,477,98.0468,
53022,59.0193,-0.691908,-0.515724,0.505265,159.56,-392.23,477,
53023,0.0942749,-0.23252,0.971005,0.055536,-139.328,477,404.005,
53026,0.0299573,-0.56861,-0.80737,0.157596,164.005,7.4965,477,
53030,0.0699755,-0.014613,0.998691,0.049013,158.22,477,181.278,
53032,0.0582743,-0.944962,-0.196757,-0.261406,-477,115.618,-116.894,
53035,4.60237e+06,-0.311849,0.632722,0.708811,-154.04,477,421.623,
53036,0.0277616,-0.842635,0.172403,0.51014,-477,78.1723,309.202,
53041,0.0228886,-0.835087,0.308889,0.455212,-477,164.48,182.28,
53044,0.0336649,0.716566,0.694281,-0.067138,477,232.896,309.331,
53050,0.219989,0.634088,-0.652923,-0.414276,477,16.7095,257.764,
53053,2985.75,-0.449355,0.267016,-0.852516,-82.8797,434.237,-477,
53059,7.11057e+06,-0.823048,-0.563762,-0.0690184,-477,28.3313,-61.1665,
53067,0.0531631,0.692642,0.714891,0.0958004,393.696,477,146.68,
53076,2.85801e+06,0.132367,-0.633774,-0.762108,350.251,-477,-296.513,
53077,0.0409696,0.753385,0.472851,-0.456972,-364.416,477,-416.302,
53080,0.0239907,0.216821,-0.0483419,0.975014,248.328,-408.756,477,
53081,709492,0.0300798,0.154957,0.987463,198.475,477,359.358,
53085,2.16865e+06,-0.360251,0.889331,0.28162,-192.412,477,-7.61993,
53086,44404.5,0.652447,0.383105,0.653868,-104.059,477,-193.942,
53091,0.0399908,0.409398,0.681507,-0.606582,-225.4,477,-90.1286,
53092,1.68314e+06,-0.472094,-0.732185,0.49095,-240.415,-434.5,477,
53097,0.320266,0.707165,0.353965,0.612067,477,108.736,400.671,
53101,0.0490221,-0.891311,0.0943196,-0.443473,-477,-360.085,353.519,
53104,8.29385e+06,-0.560606,-0.599707,0.571027,-466.286,112.9,477,
53107,1549.07,-0.467266,-0.0217422,-0.883849,8.68138,235.05,-477,
53116,2.31298e+06,-0.782968,0.601801,0.157472,33.9888,16.3334,477,
53119,1.00757e+06,-0.687403,-0.0860873,-0.721156,-477,-43.6463,-285.513,
53121,0.041655,0.0470634,0.0624222,0.99694,-389.818,-336.118,477,
53124,1.22086e+06,-0.727356,0.304207,-0.615152,-99.9591,-309.477,-477,
53131,5.50748e+06,-0.153159,0.255865,-0.954503,-77.7623,126.573,-477,
53132,0.0697439,-0.458408,0.267918,0.847397,50.6666,-370.364,477,
53136,0.176465,-0.590421,-0.384127,-0.709824,-415.19,35.6758,-477,
53137,25688.6,-0.297706,-0.431695,-0.851476,387.923,-477,255.035,
53146,62.0782,0.859906,-0.0619155,0.506683,477,-390.457,-212.347,
53147,0.0498663,-0.398443,-0.0417061,0.916244,-477,0.425053,80.2529,
53149,5.54113e+06,-0.0911373,-0.993167,-0.0728909,17.7688,-477,129.968,
53151,1.05522e+06,0.677335,0.60804,-0.41413,-6.76931,477,103.626,
53153,0.16143,-0.774383,-0.240017,0.585425,-149.436,187.715,477,
53155,114.028,-0.947916,0.22044,-0.229918,-477,-177.887,67.3785,
53163,3.69743e+06,-0.227036,-0.960673,0.159878,195.699,-477,-209.801,
53164,0.027941,0.250791,0.283104,0.925719,-245.308,8.12709,477,
53165,2.46594e+06,0.993158,-0.110684,0.0372384,477,259.495,-358.014,
53166,3.70025e+06,0.63257,-0.484704,0.604084,477,77.7411,394.197,
53168,102515,-0.498114,0.665508,0.555861,22.4075,477,44.8894,
53169,8.67027e+06,0.310889,-0.82798,0.466686,181.952,-477,268.933,
53171,0.0206298,-0.685768,-0.275108,0.673823,-477,-101.437,26.4412,
53177,6.26465e+06,0.308539,0.157977,0.938002,156.306,81.3083,477,
53179,3.20847e+06,0.216808,0.906724,0.361727,-266.66,477,232.913,
53180,70435.8,-0.567428,0.715346,-0.407806,-477,50.9025,86.1265,
53182,952567,0.802468,-0.392714,0.449245,477,-60.9155,79.549,
53183,0.0656411,0.342752,0.332835,0.878489,165.733,477,-352.146,
53189,3.64e+06,0.964965,0.262359,-0.0030503,477,288.721,-23.5439,
53195,0.0632469,0.586136,-0.74337,-0.322252,477,15.0305,21.7004,
53196,0.0279323,0.686926,0.265058,-0.676666,-402.322,-106.892,-477,
53205,0.020905,0.231961,0.804477,0.546819,85.9718,477,68.8412,
53211,2.17895e+06,0.207499,-0.938484,0.27603,477,-371.17,407.181,
53213,4.70418e+06,-0.0924288,-0.902623,-0.420392,-47.727,-477,-224.617,
53214,6.24736e+06,0.735972,0.0892628,-0.671101,477,59.0449,-433.337,
53215,0.0651373,-0.901972,-0.427485,0.0608547,-477,-118.985,-164.712,
53217,0.0700182,0.227657,-0.544695,-0.807143,-100.564,-41.7054,-477,
53218,1.59975,0.987766,-0.146192,0.0542801,477,138.635,147.005,
53221,0.0151654,-0.21639,-0.865284,0.452172,-147.324,23.0032,477,
53223,1.45731e+06,0.815629,-0.141267,-0.561063,477,-9.04964,-23.5909,
53229,0.100993,0.601614,0.620339,-0.50323,-2.59977,477,-54.4021,
53236,132877,0.376387,0.676809,0.632663,44.9808,-168.212,477,
53245,5.73768e+06,0.657432,-0.102087,-0.746566,306.829,-204.435,-477,
53246,0.0361034,0.381863,0.671361,0.635181,344.65,477,-431.786,
53247,9.32758e+06,0.219996,-0.971632,0.0867922,107.512,-477,39.7055,
53251,356347,0.98479,0.13613,0.107966,477,-269.058,-326.261,
53252,3.08507e+06,0.563459,0.59609,0.572005,319.359,477,1.88647,
53255,46895.1,-0.28756,0.636542,0.715628,340.627,477,342.817,
53257,0.073584,0.0756581,0.316436,0.945592,-179.455,167.896,477,
53259,0.0565581,0.0695671,0.944709,0.320445,158.537,477,59.7368,
53269,436264,0.857486,0.109609,0.502696,477,-256.058,-260.537,
53273,2.76062e+06,0.810082,0.576818,-0.105111,477,339.351,-59.698,
53275,0.0627607,-0.197925,-0.906972,-0.37179,6.45389,-477,-301.116,
53276,0.0881208,-0.0588279,-0.98657,0.15238,-82.4238,-477,-253.802,
53278,2.10963e+06,-0.615015,0.286605,0.734584,-25.9939,-183.712,477,
53279,6.13681e+06,-0.241223,-0.859147,-0.451307,-148.814,-477,-45.9735,
53282,0.0188414,0.855992,-0.515139,-0.0437085,15.4693,-477,-259.398,
53283,17367.1,0.538865,-0.834613,-0.114216,335.307,-387.372,-477,
53284,2970.74,-0.958071,0.283251,-0.0432301,-477,188.474,251.561,
53292,0.0101286,-0.449233,0.775452,0.443694,-134.423,-364.263,477,
53294,0.114551,0.417196,0.763549,-0.49289,-148.565,477,-290.339,
53295,1779.92,-0.895306,-0.242804,0.373462,-477,-325.987,-45.7275,
53300,0.0746066,0.990551,-0.0425204,-0.130389,213.189,-84.0403,-477,
53305,0.0653457,0.227699,-0.949259,0.216935,-219.621,-477,-36.627,
53309,8.2929e+06,-0.0410756,-0.825869,0.562364,-26.3252,-477,324.417,
53311,5.24907e+06,-0.690268,-0.346676,-0.635095,-477,8.3231,-293.623,
53313,58519.9,0.340995,-0.517914,-0.78453,9.6456,220.006,-477,
53315,0.0631193,0.18722,0.506233,-0.84183,-106.319,22.6547,-477,
53318,7.25667e+06,0.234286,-0.260847,0.936519,-33.8482,-28.6405,477,
53319,546219,0.256108,0.964739,0.0607199,168.365,477,357.657,
53320,1.51114e+06,-0.228754,0.556803,-0.798525,-135.43,3.98233,-477,
53322,3.62644e+06,0.2778,-0.136944,-0.950828,140.42,-82.6631,-477,
53323,212.533,0.635272,-0.395938,0.66307,477,400.678,-97.9056,
53327,0.016655,-0.296267,-0.694763,-0.655386,-95.9333,-477,46.3293,
53335,0.217874,0.136436,0.265103,-0.954519,-269.459,-26.3465,-477,
53336,0.0293115,-0.516891,0.672287,-0.529956,-169.538,457.689,-477,
53338,1.34966e+06,-0.645603,-0.227597,0.72897,-74.9357,-162.706,477,
53339,0.100374,-0.323081,0.583039,0.745442,355.794,260.635,477,
53340,220.821,0.431238,-0.841819,-0.324615,477,-178.569,-28.5814,
53350,419096,0.214917,-0.950484,-0.22448,33.7295,-477,-45.0019,
53351,786554,0.0821479,0.749983,-0.656336,142.626,477,-13.49,
53353,3.29047e+06,-0.219488,0.702908,-0.676568,-383.648,90.2972,-477,
53355,964362,-0.179073,0.702013,-0.689283,11.1132,477,116.188,
53357,0.0493245,-0.932649,0.0617831,0.355455,-279.321,45.7656,477,
53359,580883,-0.344399,-0.335668,-0.876765,-390.736,117.715,-477,
53361,0.0369437,-0.905932,0.219518,-0.362076,-477,-335.542,347.16,
53365,3.35247e+06,-0.0602277,-0.0900892,-0.994111,-11.7294,-407.953,-477,
53366,0.0200622,0.345621,-0.461139,0.81725,409.171,-477,-97.2743,
53367,0.0377408,-0.304084,-0.665425,-0.68172,-33.9617,356.912,-477,
53369,1.13072e+06,-0.214923,-0.647484,-0.731145,-353.68,-477,-138.205,
53371,5.84585e+06,-0.113099,0.687804,0.717031,-74.7617,461.066,477,
53372,0.621723,0.328545,0.659073,-0.676521,477,-362.901,375.919,
53376,0.0479434,-0.620016,0.555034,0.554542,-89.9765,306.87,477,
53377,620.184,0.84659,0.530725,0.0401969,477,51.156,-146.906,
53380,0.108892,0.419899,0.348131,-0.838147,-270.86,227.358,-477,
53381,0.120079,0.167191,0.218579,-0.96139,-250.348,-28.2485,-477,
53384,5.78755e+06,0.647291,0.70103,0.299284,441.562,477,202.269,
53394,0.087722,-0.0540516,0.397324,-0.916085,10.6549,258.087,-477,
53395,1.84165e+06,0.0763624,-0.921215,0.381485,401.311,-477,-166.13,
53396,698664,-0.552748,-0.788043,-0.271029,249.914,-477,-223.461,
53397,1.87942e+06,-0.646269,-0.0218759,0.762796,-477,137.451,206.956,
53399,28.0129,0.374773,-0.241232,-0.895183,477,-246.426,11.0626,
53401,0.04567,-0.806895,0.27156,-0.524572,-271.913,-378.718,-477,
53403,654557,-0.220757,0.167683,0.960806,274.759,-25.7542,477,
53404,9.00785e+06,0.755823,0.486511,-0.438222,477,306.394,-277.385,
53409,404646,-0.407057,-0.030338,-0.912899,234.555,18.7256,-477,
53411,0.0647035,-0.95443,-0.298435,5.23605e-05,162.33,-477,-13.4363,
53412,3.73974e+06,0.50594,0.500104,0.702795,196.499,335.302,477,
53413,5.87369e+06,-0.290562,-0.88661,-0.359856,-156.848,-477,-192.842,
53423,0.0479793,-0.370668,0.702854,0.607125,-477,-54.0094,253.921,
53425,4.26248e+06,-0.260274,0.921664,-0.287739,-137.063,477,-150.615,
53432,2.23192e+06,0.847724,0.481802,-0.221879,477,384.256,81.1045,
53433,3.60102e+06,-0.434783,-0.862419,-0.259223,-242.479,-477,-145.071,
53440,0.0303463,0.29712,-0.320859,-0.899316,380.282,-21.2428,-477,
53454,3.48692e+06,0.92847,-0.2208,-0.298649,477,-113.981,-152.464,
53457,611204,-0.0987527,-0.527306,-0.843917,159.6,-477,-13.0041,
53466,2.206e+06,-0.0273052,-0.583852,0.811401,376.191,-477,274.408,
53473,5.5559e+06,0.653054,0.589356,-0.475583,477,196.574,-416.753,
53475,2.34106e+06,-0.547852,0.352129,-0.758856,-477,-84.5745,-213.557,
53477,0.0358033,0.423844,0.273949,0.863312,477,223.991,104.47,
53488,0.0437906,-0.051413,-0.11551,-0.991975,33.1969,144.539,-477,
53493,0.0256199,0.88353,0.422551,-0.202052,477,-43.0681,65.2404,
53499,1.02156,0.581908,0.74517,0.325738,-21.7387,477,-50.5617,
53501,0.00595355,0.62982,0.767065,-0.122222,252.45,477,-34.7237,
53504,883794,0.688343,0.499495,-0.526011,321.588,477,23.0222,
53506,0.0840708,0.0366771,0.935368,0.35177,177.984,-218.725,477,
53509,4.29717e+06,0.75441,0.598011,-0.270643,477,-141.55,-66.5303,
53511,637325,-0.749686,0.13757,0.647337,-477,235.54,78.8476,
53519,8.50984e+06,-0.237832,0.370615,0.89782,-128.525,195.796,477,
53522,5.98165e+06,-0.510221,0.70557,0.491778,-375.445,477,8.1911,
53523,0.0184087,-0.596669,0.740991,-0.308087,416.451,477,154.075,
53525,0.0246134,-0.907538,-0.410341,-0.0894207,-477,44.6913,-18.6731,
53529,301.883,-0.883617,0.460995,0.0818804,-477,183.516,151.572,
53530,0.0205672,-0.0913732,0.23894,0.966726,67.6525,12.2282,477,
53532,957.847,0.72871,0.0372035,0.683811,477,170.307,305.982,
53535,35.844,-0.202147,0.0258066,-0.979015,-176.251,193.293,-477,
53544,267118,0.331621,0.766521,0.549975,266.617,54.7284,477,
53546,2.25089e+06,-0.0947855,-0.356877,0.92933,-214.271,-339.926,477,
53553,18.9323,-0.417225,0.570991,0.707031,117.508,477,-89.725,
53557,5.71262e+06,0.09028,0.789725,0.606782,-65.3741,477,22.1318,
53558,1.94412e+06,-0.0715837,-0.9073,-0.414346,92.0201,158.318,-477,
53559,7.67184e+06,-0.351739,-0.839898,-0.413341,-272.47,-477,69.3825,
53564,0.0383909,0.316714,-0.948235,-0.0232949,272.838,-477,-45.1342,
53565,2.61572e+06,0.616783,-0.0963733,-0.781211,477,320.986,-37.6635,
53566,5.00941e+06,0.61754,-0.683582,-0.38905,433.943,-477,-274.214,
53567,3.51212e+06,-0.966086,-0.206743,0.154709,-477,-27.3453,251.349,
53569,7.07354e+06,-0.728385,-0.682643,0.0587673,-477,-448.403,39.4401,
53571,4.65578e+06,-0.233525,0.292716,-0.927245,-119.366,153.167,-477,
53575,6.24337e+06,-0.171964,0.89549,0.410519,-93.4451,477,219.907,
53576,9.47975e+06,-0.226336,0.460929,-0.858089,-234.565,228.896,-477,
53580,852181,0.390679,0.152973,-0.907727,-129.517,324.65,-477,
53583,4.50662e+06,-0.159257,-0.951352,-0.263755,47.3779,-477,-68.3408,
53585,712612,-0.43629,0.768369,0.468252,89.6356,477,-201.507,
53587,0.101763,-0.471524,-0.842126,-0.261703,-477,-184.694,18.8102,
53593,4.68918e+06,-0.877982,0.322515,0.35374,-477,176.66,194.198,
53598,1.6564e+06,-0.0136266,0.819424,0.573026,-227.143,477,214.778,
53600,5.13951e+06,-0.802687,0.326664,0.498983,-477,197.008,298.407,
53606,2.21742e+06,0.0495713,0.42665,0.903057,-122.787,61.1454,477,
53609,2.23472e+06,-0.26237,0.901283,0.344748,-38.0026,477,-75.3301,
53611,3.05824e+06,-0.037284,-0.468479,-0.882688,-18.3031,-254.06,-477,
53614,0.0699149,-0.874355,-0.153423,-0.460396,36.2805,-196.956,-477,
53621,0.01865,-0.482753,-0.794717,0.367932,-273.015,-236.419,477,
53622,0.0570085,-0.180568,-0.48521,0.85555,74.364,284.54,477,
53625,0.0871213,0.551125,0.0360817,0.833642,52.6144,93.2424,477,
53627,377.016,0.382981,0.905783,0.181335,-206.214,477,331.34,
53628,1.59822,0.323359,0.535711,0.780033,-348.804,128.144,477,
53634,0.0773177,0.505204,0.480667,-0.716749,157.6,92.3582,-477,
53638,0.0180848,0.866846,-0.0741669,-0.493029,477,103.823,50.17,
53639,0.0423231,0.522588,-0.598713,-0.606996,-397.503,-477,-195.514,
53642,0.0309507,0.45358,0.72769,-0.514522,277.422,336.283,-477,
53647,699223,-0.894592,-0.411012,-0.175426,-477,-278.398,-91.1173,
53656,1.23562e+06,-0.890558,0.39083,-0.232719,-477,194.169,388.801,
53660,0.0576201,-0.0879736,-0.778728,-0.621163,-59.0733,-477,78.1612,
53664,5.67592e+06,-0.979643,-0.158656,0.122994,-477,-75.9015,57.5236,
53665,875067,-0.847298,-0.507858,0.155455,214.489,-477,-244.775,
53666,5.28658e+06,-0.693704,-0.408143,0.593459,-477,-58.295,101.928,
53670,3.92668e+06,0.714263,-0.131204,-0.687469,24.1166,177.912,-477,
53671,0.0921714,-0.328123,0.032453,0.944077,219.775,135.753,477,
53672,7.19126e+06,-0.870834,0.0690099,0.486709,-299.646,185.961,477,
53674,0.0293505,-0.279679,-0.454985,0.84544,-477,-240.051,459.051,
53675,4.15661e+06,-0.601887,-0.658112,-0.452349,-438.631,-477,-330.62,
53676,35060.2,-0.0174284,-0.830527,0.556706,191.741,-477,-13.9549,
53679,0.0410528,-0.948652,0.0555557,-0.311405,-477,-207.152,-321.996,
53681,5.23969e+06,-0.419961,-0.284692,-0.861733,-254.982,-156.067,-477,
53684,0.0182646,-0.44433,0.576671,-0.685581,-477,-67.2422,-404.016,
53688,3.42358e+06,0.215435,-0.948483,0.232309,-84.9827,-477,113.703,
53690,7.04025e+06,-0.253224,-0.325086,-0.911151,-90.0687,-351.416,-477,
53691,5.17994e+06,-0.00446901,-0.946716,-0.322038,-2.09889,-477,-161.334,
53692,2.4532e+06,-0.311078,-0.0952927,0.945595,-280.884,-316.573,477,
53695,5.74868e+06,0.113758,0.990421,0.0782671,57.2845,477,36.804,
53696,462015,0.994128,0.107457,-0.0127593,477,168.439,232.091,
53706,7.90612e+06,0.384672,-0.914949,-0.12205,-40.7191,-477,-242.515,
53710,0.134015,-0.794232,-0.0761454,-0.602824,-115.904,209.108,-477,
53718,0.0377178,-0.685498,-0.076546,0.72404,-477,-76.7162,111.199,
53719,2.83609e+06,-0.585966,0.513479,-0.626884,-477,317.294,-139.856,
53720,1543.2,-0.332903,0.78634,0.520428,-477,330.193,-179.432,
53723,0.0787045,-0.578249,0.306345,-0.756162,184.41,25.3488,-477,
53728,1.50892e+06,0.132375,-0.830666,-0.540806,325.997,-477,242.704,
53730,7.3206e+06,0.569719,0.206722,-0.795416,149.324,76.1839,-477,
53731,0.177394,0.642852,-0.052259,0.764206,-65.2668,27.1876,477,
53738,825.527,-0.738435,0.206842,-0.641818,-103.281,112.501,-477,
53740,0.079673,-0.67936,-0.349962,-0.644978,-201.181,19.2734,-477,
53742,0.27568,-0.579511,-0.713018,0.39468,253.102,-477,416.911,
53743,2.43267e+06,0.808972,-0.587821,-0.00558297,477,-283.624,297.807,
53745,4.34612,-0.348774,0.572644,-0.741913,-285.134,477,111.391,
53752,0.134638,-0.407207,0.00379367,-0.913328,-91.9231,-329.663,-477,
53757,0.03618,-0.0593878,-0.0478259,-0.997089,274.556,-152.934,-477,
53759,0.0503852,0.363201,-0.279063,-0.888937,408.866,257.541,-477,
53762,0.0653274,-0.776642,-0.122261,-0.617964,79.1435,163.857,-477,
53765,4.48087e+06,-0.145416,0.169657,-0.974716,336.354,-204.129,-477,
53766,0.104986,-0.603136,0.76796,-0.215558,-477,-202.146,280.744,
53769,568868,-0.927679,0.368445,-0.060503,-169.809,477,-201.513,
53775,3.94856e+06,0.496059,-0.775334,-0.390875,-104.959,-423.224,-477,
53777,0.0941831,0.326115,-0.600729,-0.729913,-197.586,-190.346,-477,
53778,0.0839069,-0.384198,0.162331,0.908868,-477,-316.822,216.938,
53783,341795,0.00145164,-0.591009,-0.806663,348.25,246.191,-477,
53786,6.91255e+06,-0.651408,-0.097498,-0.752437,-415.869,-62.0173,-477,
53796,7.68905e+06,0.862115,0.47603,-0.173647,477,263.986,-97.7961,
53797,2.47722e+06,0.493313,0.824165,0.278198,286.967,477,161.458,
53798,0.0645291,0.315733,-0.580258,0.750742,177.715,299.187,477,
53800,1.6572e+06,0.790172,-0.576913,0.206882,477,355.714,-301.161,
53806,0.0341091,-0.0298496,0.939733,-0.340603,-58.788,477,205.524,
53808,30.4841,-0.378213,0.349341,-0.857272,-97.5438,477,-91.5889,
53809,1.33754e+06,-0.332521,0.873451,0.355687,-177.392,477,16.3324,
53811,4.55689e+06,0.585545,-0.461931,0.666151,-426.47,-477,-4.1274,
53812,4.26505e+06,0.320027,0.425084,0.846691,477,157.223,208.041,
53818,5.23685e+06,-0.531465,-0.373692,0.760197,-269.053,-259.845,477,
53819,0.0792884,-0.431351,0.898223,0.0844523,312.914,477,371.963,
53820,5.86202e+06,0.475449,0.364655,-0.800609,172.513,13.1274,-477,
53821,0.0610343,-0.73879,0.477529,-0.475558,-293.036,233.384,-477,
53827,0.267622,-0.543305,-0.587045,0.600165,-26.3885,249.079,477,
53834,0.803242,0.710901,-0.267306,-0.650513,477,86.3441,285.419,
53852,0.0458251,0.337093,0.218146,-0.91585,241.601,234.468,-477,
53853,173986,-0.330355,-0.511331,0.793352,-477,-330.304,-73.537,
53854,0.100791,0.317522,0.428569,0.845877,477,252.351,50.2723,
53858,0.0400797,-0.989661,0.0317003,-0.139876,-477,358.366,-210.142,
53859,16.5391,-0.256913,-0.734984,-0.627531,209.663,-93.3931,-477,
53860,0.0613393,0.037067,-0.185658,-0.981915,-237.632,-76.1594,-477,
53861,0.0356589,-0.485843,-0.133645,-0.863768,-230.527,-313.446,-477,
53865,6.82213e+06,-0.76001,0.335376,0.556693,-477,209.379,350.141,
53870,2.2788,-0.868724,0.174908,-0.463385,-477,-95.8407,354.709,
53871,0.0733128,-0.681333,-0.682363,-0.264889,-158.44,-477,-87.4882,
53872,1.14424e+06,0.0397737,-0.903378,-0.426997,181.659,-477,-63.9581,
53873,2.73986e+06,-0.978242,-0.0194763,0.206549,-477,-357.641,-102.638,
53874,210.426,0.868835,0.41532,0.26951,-345.459,368.075,477,
53875,751746,0.134028,0.792211,0.595347,179.654,78.0944,477,
53876,0.00779767,-0.0988417,-0.110734,-0.988923,-292.824,171.831,-477,
53879,1361.73,-0.709871,0.659005,0.248587,-195.358,477,164.604,
53887,4.90493e+06,-0.278618,0.47294,0.835883,-61.6741,301.868,477,
53889,3.4312e+06,0.67672,0.00476113,-0.736225,439.975,0.551919,-477,
53890,2.99525e+06,-0.504625,0.439603,-0.743036,-321,282.042,-477,
53893,169005,0.477888,-0.782618,0.398914,189.037,-477,-129.805,
53897,894224,-0.51928,-0.841894,0.146843,-477,314.961,0.850663,
53898,0.121106,0.255703,0.331869,-0.908008,373.833,59.3373,-477,
53901,4.68465e+06,0.812107,-0.211114,-0.543979,477,-121.843,-320.478,
53902,1.08658e+06,-0.156752,-0.853273,-0.497347,12.8617,148.264,-477,
53903,3.23471e+06,0.151124,-0.408808,0.900021,-271.207,-30.0467,477,
53917,5.47822e+06,-0.171186,0.363104,-0.915888,-90.4307,189.661,-477,
53919,7.90146e+06,-0.183981,0.912424,-0.365558,-97.2861,477,-192.735,
53929,0.0361115,-0.630687,0.172229,0.756684,359.914,-289.168,477,
53932,5.48008e+06,-0.0026157,-0.604902,-0.796296,-62.937,-432.126,-477,
53934,959654,0.271058,-0.562284,0.781258,26.6095,-477,256.735,
53935,0.0823709,0.812383,0.0426872,-0.58156,-232.075,25.0851,-477,
53937,0.00974967,0.752555,-0.0933157,-0.651884,92.0292,-5.26709,-477,
53943,3.63527e+06,0.839025,0.336531,0.427532,403.38,100.432,477,
53950,6.04219e+06,-0.536679,-0.390424,-0.748027,-157.913,-367.435,-477,
53952,142571,-0.903971,0.407793,-0.128613,-237.154,14.2148,-477,
53953,2.63345e+06,-0.869815,-0.216741,0.443222,-477,327.664,372.441,
53958,7.02599e+06,-0.949854,0.312326,0.0151773,-477,-190.297,59.2493,
53962,4.59895e+06,0.90252,0.0802678,0.4231,477,100.457,221.24,
53970,0.0190438,0.000841677,-0.687657,0.726035,105.828,-477,282.966,
53974,1.3641e+06,0.864795,0.0503805,0.499591,64.4742,329.62,477,
53975,5.10269e+06,-0.137753,-0.893833,0.426716,21.8957,-477,466.394,
53978,0.0761551,0.755975,-0.647831,0.0938957,477,383.058,-77.933,
53981,792566,0.0601576,-0.718528,-0.692892,57.4099,-477,9.70364,
53983,0.0517873,-0.977704,-0.204393,-0.0481492,-477,-60.8446,148.408,
53984,7.64495e+06,-0.896662,-0.359346,-0.258587,-477,-190.984,-136.903,
53989,0.0256863,0.949409,-0.312765,-0.0282861,477,96.1042,14.9593,
53993,0.0809106,-0.350703,-0.910968,-0.217129,106.395,-48.9975,-477,
53994,0.107864,0.451875,0.876601,-0.165469,36.7732,477,80.5532,
54000,0.527208,-0.947044,0.155247,0.281079,-477,23.3297,235.227,
54003,3.92435e+06,-0.500205,0.250169,-0.828982,-149.46,-79.9531,-477,
54004,0.0192576,-0.800041,0.35445,-0.484044,-477,-131.653,-77.1812,
54005,2.70007e+06,-0.9834,-0.0759909,-0.164772,-477,198.481,-427.162,
54011,1.07388e+06,0.129201,-0.561883,0.817065,-3.8117,-477,42.4825,
54013,436965,-0.313912,0.0521592,0.948018,-22.7522,215.476,477,
54026,0.00992247,-0.096447,0.830615,-0.548431,-345.148,-177.811,-477,
54030,0.0880279,-0.453622,0.886327,-0.0930138,32.1238,477,-5.07069,
54044,2.85464e+06,0.213869,0.704066,0.677164,-147.08,238.413,477,
54050,0.0515151,-0.666046,0.72304,0.183292,359.056,477,220.886,
54052,5.49809e+06,-0.654819,-0.752622,-0.0690748,-477,-428.932,-78.0259,
54057,229012,-0.430284,-0.19793,-0.880727,295.025,-408.197,-477,
54066,6.75643e+06,-0.931264,0.0151748,0.364029,-477,7.04453,187.61,
