Event,Hit,KE_i,KE_e
1104,0,7.75165,0
1105,1,4.20972,0.857637
1106,0,4.05301,0
1107,0,5.85785,0
1108,0,4.6716,0
1109,0,2.36565,0
1110,0,4.15397,0
1111,0,2.50889,0
1112,0,5.2446,0
1113,0,0.856395,0
1114,0,3.42916,0
1115,0,4.46631,0
1116,1,7.40825,7.06813
1117,0,0.624503,0
1118,0,3.43371,0
1119,0,2.82154,0
1120,0,0.571114,0
1121,0,6.93186,0
1122,0,0.312762,0
1123,0,6.59735,0
1124,0,5.06906,0
1125,1,7.97209,1.54236
1126,0,4.01097,0
1127,0,2.97087,0
1128,0,4.34941,0
1129,0,9.60415,0
1130,0,7.51038,0
1131,0,1.59148,0
1132,0,6.50147,0
1133,0,2.76841,0
1134,0,1.7879,0
1135,0,1.48755,0
1136,0,6.40521,0
1137,0,1.69836,0
1138,0,0.277756,0
1139,0,0.820034,0
1140,0,9.75839,0
1141,1,4.79508,4.62493
1142,0,2.1087,0
1143,0,5.81255,0
1144,0,7.90849,0
1145,1,5.09862,1.90105
1146,0,2.87802,0
1147,0,3.86048,0
1148,0,5.5171,0
1149,0,5.69342,0
1150,0,3.78681,0
1151,0,2.94956,0
1152,0,0,0
1153,0,1.68025,0
1154,0,0.436735,0
1155,0,3.95746,0
1156,0,3.70289,0
1157,0,3.9269,0
1158,1,8.87119,1.29838e-07
1159,0,0.895175,0
1160,0,2.87988,0
1161,0,1.73675,0
1162,0,4.46119,0
1163,0,1.91149,0
1164,0,2.34123,0
1165,0,4.0669,0
1166,0,5.84945,0
1167,0,6.30989,0
1168,0,0.11122,0
1169,1,5.29043,0.380377
1170,0,3.32321,0
1171,0,3.47015,0
1172,0,3.6883,0
1173,1,3.45154,5.25328e-08
1174,0,4.06732,0
1175,0,4.01995,0
1176,0,0.922747,0
1177,1,3.81563,1.07018e-07
1178,0,0.619253,0
1179,0,3.38518,0
1180,0,6.50644,0
1181,0,0.29625,0
1182,0,2.60628,0
1183,0,0.14728,0
1184,0,3.05179,0
1185,1,4.44254,2.41408e-07
1186,0,4.8557,0
1187,0,9.4258,0
1188,0,1.95469,0
1189,1,4.48052,0.00381406
1190,0,8.48039,0
1191,0,3.66584,0
1192,0,3.76615,0
1193,0,4.25044,0
1194,1,5.30547,1.42606
1195,0,1.11744,0
1196,0,4.46944,0
1197,0,3.72616,0
1198,0,0.281337,0
1199,0,4.31549,0
1200,1,4.23639,1.11516
1201,1,1.58833,0.623159
1202,1,3.8812,1.60902e-08
