Energy,XS
705749.0,8.41821E-4
705813.0,6.90724E-4
705894.0,5.55706E-4
705979.0,4.55609E-4
706077.0,3.73704E-4
706189.0,3.07451E-4
706314.0,2.55692E-4
706469.0,2.10998E-4
706656.0,1.75072E-4
706874.0,1.47554E-4
707123.0,1.27258E-4
707434.0,1.11351E-4
707808.0,1.00772E-4
708274.0,9.57606E-5
708368.0,9.56263E-5
708804.0,9.946E-5
709052.0,1.05968E-4
709302.0,1.18237E-4
709482.0,1.33838E-4
709622.0,1.5319E-4
709731.0,1.76707E-4
709826.0,2.07511E-4
709906.0,2.47254E-4
709977.0,2.99552E-4
710035.0,3.62323E-4
710082.0,4.36628E-4
710122.0,5.26792E-4
710160.0,6.44169E-4
710193.0,7.93542E-4
710222.0,9.80694E-4
710245.0,0.00119463
710268.0,0.00148699
710287.0,0.0018271
710303.0,0.00223218
710319.0,0.00277654
710331.0,0.00336941
710343.0,0.00415087
710353.0,0.00513845
710364.0,0.0065133
710374.0,0.00822934
710383.0,0.0105014
710393.0,0.0137412
710404.0,0.0183951
710420.0,0.0263988
710441.0,0.0383225
710453.0,0.0427547
710464.0,0.0441842
710474.0,0.0429211
710485.0,0.0391238
710505.0,0.0284905
710521.0,0.0193264
710532.0,0.0146024
710542.0,0.0113576
710552.0,0.0087219
710561.0,0.00690471
710571.0,0.00547878
710582.0,0.00444185
710593.0,0.00356906
710605.0,0.00293911
710619.0,0.00239103
710634.0,0.00197462
710651.0,0.00162816
710671.0,0.00132795
710693.0,0.00109533
710720.0,8.87596E-4
710750.0,7.28862E-4
710786.0,5.91849E-4
710829.0,4.81655E-4
710870.0,4.0641E-4
710919.0,3.43458E-4
710977.0,2.90908E-4
711047.0,2.48411E-4
711132.0,2.14241E-4
711234.0,1.87848E-4
711326.0,1.72419E-4
711501.0,1.5555E-4
711734.0,1.46001E-4
711966.0,1.43927E-4
712432.0,1.52135E-4
712937.0,1.73052E-4
713403.0,2.03362E-4
713868.0,2.47728E-4
714276.0,3.03823E-4
714625.0,3.71915E-4
714916.0,4.50436E-4
715207.0,5.59423E-4
715469.0,6.9704E-4
715702.0,8.65592E-4
715956.0,0.00111608
716438.0,0.00173125
716638.0,0.00190071
716779.0,0.00193508
717039.0,0.00185924
717478.0,0.00169661
718137.0,0.0015658
718507.0,0.00138625
719301.0,8.73687E-4
719706.0,6.68104E-4
720037.0,5.39304E-4
720404.0,4.31011E-4
720772.0,3.49698E-4
721213.0,2.78018E-4
721654.0,2.25758E-4
722169.0,1.81347E-4
722757.0,1.44975E-4
723419.0,1.15967E-4
724154.0,9.3228E-5
724889.0,7.69221E-5
725772.0,6.28856E-5
726801.0,5.15459E-5
727830.0,4.40448E-5
728418.0,4.17989E-5
728713.0,4.10642E-5
729007.0,4.14634E-5
729374.0,4.46478E-5
729521.0,4.7785E-5
729650.0,5.23941E-5
729760.0,5.83043E-5
729862.0,6.74623E-5
729940.0,7.84185E-5
730002.0,9.16087E-5
730064.0,1.11136E-4
730108.0,1.31379E-4
730145.0,1.55168E-4
730181.0,1.88728E-4
730213.0,2.30675E-4
730240.0,2.81615E-4
730265.0,3.46819E-4
730287.0,4.29909E-4
730305.0,5.28383E-4
730321.0,6.45746E-4
730334.0,7.90873E-4
730347.0,9.76424E-4
730356.0,0.00117944
730366.0,0.00146247
730374.0,0.00179382
730382.0,0.00225477
730388.0,0.00276494
730395.0,0.00343639
730401.0,0.00431295
730408.0,0.00562423
730416.0,0.0075151
730426.0,0.0103744
730440.0,0.0154867
730458.0,0.0228235
730468.0,0.0253939
730478.0,0.0265388
730479.0,0.0265487
730487.0,0.0259743
730496.0,0.023865
730509.0,0.0191639
730529.0,0.0112881
730539.0,0.00816144
730547.0,0.00608327
730555.0,0.00460154
730562.0,0.00363558
730568.0,0.00289864
730575.0,0.00230278
730582.0,0.00189394
730590.0,0.00151969
730599.0,0.00124591
730608.0,0.00103064
730619.0,8.4496E-4
730632.0,6.94507E-4
730647.0,5.62513E-4
730665.0,4.54384E-4
730686.0,3.68947E-4
730709.0,2.9888E-4
730733.0,2.47284E-4
730761.0,2.04827E-4
730795.0,1.67576E-4
730834.0,1.37983E-4
730879.0,1.13944E-4
730929.0,9.55106E-5
730993.0,7.91877E-5
731069.0,6.64027E-5
731158.0,5.64758E-5
731276.0,4.79436E-5
731408.0,4.18385E-5
731600.0,3.63728E-5
731843.0,3.22026E-5
732175.0,2.8804E-5
732780.0,2.53059E-5
733785.0,2.20875E-5
734789.0,2.00278E-5
736799.0,1.73574E-5
738808.0,1.57835E-5
740817.0,1.51497E-5
741890.0,1.55885E-5
742426.0,1.62443E-5
742784.0,1.72445E-5
743052.0,1.84385E-5
743320.0,2.06765E-5
743522.0,2.37037E-5
743653.0,2.69757E-5
743750.0,3.05186E-5
743846.0,3.58238E-5
743929.0,4.27028E-5
744000.0,5.1561E-5
744048.0,6.02635E-5
744101.0,7.35969E-5
744145.0,9.00547E-5
744182.0,1.09414E-4
744214.0,1.32701E-4
744244.0,1.64246E-4
744267.0,1.98859E-4
744290.0,2.44214E-4
744308.0,2.95964E-4
744326.0,3.68577E-4
744340.0,4.47254E-4
744352.0,5.3567E-4
744361.0,6.32488E-4
744371.0,7.74728E-4
744377.0,9.14417E-4
744384.0,0.00110979
744390.0,0.00135062
744395.0,0.00168906
744401.0,0.00212113
744406.0,0.00271659
744410.0,0.00341629
744415.0,0.00444424
744420.0,0.00575706
744426.0,0.00764833
744431.0,0.0101473
744437.0,0.0136055
744444.0,0.018806
744453.0,0.026591
744477.0,0.0518059
744487.0,0.0594732
744497.0,0.0618922
744506.0,0.059693
744516.0,0.0524525
744534.0,0.0330943
744545.0,0.0223752
744553.0,0.0159991
744559.0,0.011863
744564.0,0.00899476
744570.0,0.00682624
744575.0,0.00516056
744580.0,0.00402938
744585.0,0.00310189
744590.0,0.00247753
744595.0,0.00194758
744600.0,0.00156321
744605.0,0.0012835
744611.0,0.00106155
744618.0,8.61765E-4
744627.0,7.10016E-4
744636.0,5.88009E-4
744648.0,4.82263E-4
744663.0,3.9013E-4
744678.0,3.2423E-4
744695.0,2.66493E-4
744717.0,2.15937E-4
744740.0,1.77557E-4
744769.0,1.4326E-4
744801.0,1.16526E-4
744833.0,9.73975E-5
744872.0,8.0553E-5
744918.0,6.66721E-5
744975.0,5.48769E-5
745039.0,4.5752E-5
745114.0,3.85528E-5
745200.0,3.29529E-5
745316.0,2.81146E-5
745456.0,2.44611E-5
745690.0,2.10406E-5
745970.0,1.89666E-5
746437.0,1.74651E-5
746997.0,1.69803E-5
747557.0,1.71513E-5
748599.0,1.85966E-5
749481.0,2.09455E-5
750216.0,2.44326E-5
750805.0,2.86297E-5
751246.0,3.33928E-5
751613.0,3.92578E-5
751908.0,4.576E-5
752202.0,5.46003E-5
752459.0,6.58163E-5
752680.0,7.94131E-5
752863.0,9.51171E-5
753044.0,1.16415E-4
753209.0,1.44523E-4
753333.0,1.7388E-4
753463.0,2.16959E-4
753568.0,2.66103E-4
753668.0,3.3116E-4
753751.0,4.0819E-4
753826.0,5.03969E-4
753890.0,6.19136E-4
753948.0,7.64694E-4
753998.0,9.4234E-4
754038.0,0.00113875
754073.0,0.00137965
754102.0,0.00165718
754126.0,0.00199246
754148.0,0.0024186
754164.0,0.00286727
754176.0,0.00339822
754185.0,0.00393904
754193.0,0.0047234
754201.0,0.00573221
754207.0,0.00696114
754214.0,0.00855889
754220.0,0.0108736
754227.0,0.0140158
754233.0,0.0181792
754240.0,0.0239122
754248.0,0.0326441
754259.0,0.0467605
754280.0,0.0760876
754290.0,0.0859351
754299.0,0.0898138
754300.0,0.0898471
754309.0,0.0871808
754318.0,0.0796748
754333.0,0.0602682
754348.0,0.0400254
754357.0,0.029865
754365.0,0.0233271
754372.0,0.0187218
754379.0,0.0158117
754385.0,0.0138087
754392.0,0.0124339
754400.0,0.0116229
754412.0,0.0112511
754427.0,0.0116367
754458.0,0.0135976
754492.0,0.0157809
754520.0,0.0164215
754537.0,0.0160949
754563.0,0.0145851
754636.0,0.00839009
754664.0,0.00654415
754690.0,0.00519841
754716.0,0.00418199
754744.0,0.00338139
754776.0,0.00270562
754812.0,0.00214628
754849.0,0.00173468
754890.0,0.00140678
754937.0,0.00112662
754989.0,9.08652E-4
755042.0,7.45749E-4
755101.0,6.11012E-4
755175.0,4.90132E-4
755256.0,3.97028E-4
755348.0,3.21221E-4
755446.0,2.64235E-4
755557.0,2.18222E-4
755668.0,1.85262E-4
755814.0,1.55035E-4
755980.0,1.32352E-4
756139.0,1.18935E-4
756324.0,1.10696E-4
756430.0,1.09413E-4
756612.0,1.13883E-4
756730.0,1.2265E-4
756844.0,1.38924E-4
756924.0,1.57387E-4
757003.0,1.85293E-4
757072.0,2.22039E-4
757128.0,2.67744E-4
757174.0,3.20438E-4
757214.0,3.85762E-4
757253.0,4.76215E-4
757285.0,5.85055E-4
757314.0,7.16972E-4
757338.0,8.7809E-4
757360.0,0.00107449
757379.0,0.00131098
757396.0,0.00160778
757413.0,0.00201498
757428.0,0.00251217
757441.0,0.0031192
757454.0,0.00390462
757467.0,0.00497779
757480.0,0.00648294
757498.0,0.00895974
757528.0,0.0136156
757544.0,0.0153865
757556.0,0.0158126
757571.0,0.0151759
757586.0,0.0133489
757624.0,0.00748786
757639.0,0.00564342
757653.0,0.00431979
757666.0,0.00341281
757680.0,0.00269293
757695.0,0.00213654
757710.0,0.00173533
757727.0,0.00140745
757746.0,0.00113795
757768.0,9.21265E-4
757794.0,7.39589E-4
757820.0,6.0988E-4
757850.0,5.03869E-4
757885.0,4.11181E-4
757924.0,3.39536E-4
757970.0,2.80722E-4
758019.0,2.36418E-4
758079.0,1.97846E-4
758152.0,1.66331E-4
758232.0,1.43125E-4
758326.0,1.25535E-4
758476.0,1.0969E-4
758656.0,1.0136E-4
758776.0,9.97233E-5
759016.0,1.04007E-4
759196.0,1.12944E-4
759407.0,1.30583E-4
759587.0,1.54043E-4
759737.0,1.82374E-4
759887.0,2.22709E-4
760022.0,2.74734E-4
760142.0,3.40391E-4
760251.0,4.24262E-4
760352.0,5.34301E-4
760444.0,6.74617E-4
760529.0,8.53918E-4
760604.0,0.00107107
760679.0,0.00136082
760765.0,0.00180101
760920.0,0.00272706
760972.0,0.00292594
761016.0,0.00298012
761070.0,0.00288506
761142.0,0.00254101
761292.0,0.00163599
761377.0,0.00124108
761452.0,9.79878E-4
761531.0,7.76429E-4
761610.0,6.26146E-4
761702.0,4.97845E-4
761794.0,4.04375E-4
761899.0,3.26265E-4
762019.0,2.61976E-4
762139.0,2.15329E-4
762289.0,1.73211E-4
762439.0,1.4292E-4
762619.0,1.16707E-4
762830.0,9.50067E-5
763047.0,7.90669E-5
763340.0,6.40997E-5
763640.0,5.35159E-5
764000.0,4.47736E-5
764361.0,3.87166E-5
764841.0,3.32171E-5
765502.0,2.85577E-5
766252.0,2.56291E-5
767129.0,2.40911E-5
767642.0,2.39143E-5
768610.0,2.48532E-5
769385.0,2.69137E-5
770082.0,3.00947E-5
770663.0,3.42865E-5
771205.0,4.01741E-5
771670.0,4.76551E-5
772057.0,5.6657E-5
772425.0,6.90137E-5
772715.0,8.30132E-5
773006.0,1.03071E-4
773238.0,1.26028E-4
773441.0,1.54242E-4
773616.0,1.87722E-4
773790.0,2.34499E-4
773935.0,2.89089E-4
774066.0,3.5677E-4
774182.0,4.38913E-4
774298.0,5.5167E-4
774407.0,6.98017E-4
774504.0,8.74906E-4
774601.0,0.00111012
774710.0,0.0014563
774899.0,0.00214968
774966.0,0.00230723
775023.0,0.00235242
775093.0,0.00228551
775217.0,0.00193915
775342.0,0.00155604
775413.0,0.0014095
775484.0,0.00135316
775528.0,0.00139026
775571.0,0.0015164
775604.0,0.00171342
775631.0,0.00200175
775653.0,0.00237624
775670.0,0.00284079
775686.0,0.00344217
775698.0,0.00414402
775709.0,0.00503884
775719.0,0.00630646
775728.0,0.00776399
775737.0,0.00966175
775747.0,0.0124244
775759.0,0.0166495
775774.0,0.0237444
775796.0,0.0349189
775808.0,0.0392205
775820.0,0.0407558
775831.0,0.0396358
775843.0,0.0356211
775880.0,0.0175567
775892.0,0.0129033
775902.0,0.00990701
775911.0,0.00784742
775920.0,0.00625219
775930.0,0.00507399
775941.0,0.00409087
775953.0,0.00330557
775967.0,0.00266858
775982.0,0.00222335
775999.0,0.00183942
776020.0,0.00149572
776043.0,0.00124427
776070.0,0.0010353
776102.0,8.56602E-4
776142.0,7.04094E-4
776190.0,5.78114E-4
776250.0,4.72917E-4
776313.0,3.95771E-4
776389.0,3.31612E-4
776478.0,2.78993E-4
776588.0,2.32991E-4
776730.0,1.92625E-4
776888.0,1.61985E-4
777043.0,1.4095E-4
777274.0,1.19658E-4
777512.0,1.05364E-4
777799.0,9.4825E-5
778133.0,8.93385E-5
778276.0,8.8584E-5
778563.0,9.01878E-5
778921.0,9.80175E-5
779208.0,1.10253E-4
779458.0,1.27338E-4
779673.0,1.4917E-4
779852.0,1.7514E-4
780027.0,2.10889E-4
780182.0,2.55801E-4
780301.0,3.03923E-4
780430.0,3.76337E-4
780545.0,4.68645E-4
780645.0,5.84181E-4
780731.0,7.2445E-4
780807.0,8.98979E-4
780876.0,0.00112225
780934.0,0.00137949
780988.0,0.00171278
781035.0,0.00212464
781079.0,0.00265502
781118.0,0.00329118
781154.0,0.00413242
781187.0,0.00521269
781216.0,0.00646123
781244.0,0.00821265
781269.0,0.0102495
781296.0,0.0132677
781324.0,0.0175573
781386.0,0.0293954
781405.0,0.0320981
781428.0,0.0333897
781451.0,0.032163
781482.0,0.0274328
781535.0,0.0172238
781560.0,0.0133613
781587.0,0.0103262
781612.0,0.00827792
781640.0,0.00651779
781669.0,0.00526432
781702.0,0.00418134
781738.0,0.00333972
781777.0,0.00270498
781821.0,0.00217781
781868.0,0.00177079
781920.0,0.00145655
781978.0,0.00119996
782046.0,9.90535E-4
782125.0,8.26168E-4
782204.0,7.162E-4
782287.0,6.41859E-4
782372.0,5.99393E-4
782457.0,5.86324E-4
782547.0,6.04965E-4
782636.0,6.62785E-4
782713.0,7.58439E-4
782776.0,8.82758E-4
782829.0,0.00104092
782880.0,0.00125848
782922.0,0.00151421
782962.0,0.00186526
782996.0,0.00226996
783028.0,0.00281035
783056.0,0.00347465
783085.0,0.00439464
783112.0,0.00558979
783138.0,0.00722135
783168.0,0.00959662
783225.0,0.0150651
783250.0,0.0165842
783265.0,0.0168306
783280.0,0.0165051
783305.0,0.0149656
783372.0,0.00860072
783398.0,0.00665378
783424.0,0.00517574
783452.0,0.00405788
783480.0,0.0032155
783509.0,0.00259137
783543.0,0.00207459
783577.0,0.00168708
783615.0,0.00137916
783658.0,0.0011228
783710.0,8.99402E-4
783762.0,7.39949E-4
783829.0,5.95254E-4
783905.0,4.80469E-4
783986.0,3.95234E-4
784081.0,3.24831E-4
784191.0,2.69211E-4
784305.0,2.29574E-4
784448.0,1.9738E-4
784562.0,1.81979E-4
784696.0,1.74673E-4
784815.0,1.79578E-4
784904.0,1.93606E-4
784976.0,2.17238E-4
785029.0,2.46747E-4
785071.0,2.83066E-4
785113.0,3.37171E-4
785147.0,4.0576E-4
785177.0,4.93571E-4
785199.0,5.89117E-4
785220.0,7.155E-4
785238.0,8.64518E-4
785254.0,0.00106189
785268.0,0.00130397
785280.0,0.00160543
785290.0,0.00196813
785299.0,0.00237943
785308.0,0.00293021
785317.0,0.00371162
785326.0,0.00472556
785335.0,0.00612331
785346.0,0.00815368
785361.0,0.0117917
785384.0,0.017996
785396.0,0.0199849
785407.0,0.0206726
785416.0,0.0202108
785426.0,0.0185433
785444.0,0.0142278
785464.0,0.00901987
785475.0,0.006675
785485.0,0.00502715
785494.0,0.00389262
785503.0,0.00311924
785512.0,0.00251858
785521.0,0.00205134
785530.0,0.00169546
785542.0,0.0013846
785554.0,0.00113415
785570.0,9.17874E-4
785588.0,7.42875E-4
785608.0,6.09045E-4
785633.0,4.95534E-4
785661.0,4.0619E-4
785693.0,3.34749E-4
785729.0,2.81143E-4
785775.0,2.3426E-4
785829.0,1.98628E-4
785901.0,1.69168E-4
785986.0,1.48439E-4
786071.0,1.37015E-4
786189.0,1.30917E-4
786228.0,1.30721E-4
786354.0,1.36131E-4
786480.0,1.51547E-4
786591.0,1.76432E-4
786670.0,2.04309E-4
786750.0,2.46853E-4
786812.0,2.94461E-4
786874.0,3.63203E-4
786925.0,4.45125E-4
786970.0,5.46444E-4
787011.0,6.76855E-4
787046.0,8.30487E-4
787079.0,0.00103904
787107.0,0.00127773
787133.0,0.00159484
787157.0,0.00198308
787180.0,0.00251826
787203.0,0.00320877
787225.0,0.00414147
787248.0,0.00545504
787300.0,0.0087409
787322.0,0.00962862
787334.0,0.00974735
787350.0,0.00950883
787372.0,0.00852066
787428.0,0.00492248
787450.0,0.00380241
787471.0,0.00300343
787491.0,0.00240262
787516.0,0.0018889
787540.0,0.00151729
787567.0,0.00121001
787595.0,9.86805E-4
787626.0,8.00107E-4
787665.0,6.37258E-4
787704.0,5.18105E-4
787750.0,4.17727E-4
787799.0,3.42466E-4
787855.0,2.79337E-4
787917.0,2.29295E-4
787985.0,1.89612E-4
788067.0,1.551E-4
788166.0,1.26408E-4
788276.0,1.04096E-4
788402.0,8.63683E-5
788569.0,7.04281E-5
788758.0,5.83888E-5
788965.0,4.94679E-5
789201.0,4.244E-5
789497.0,3.64303E-5
789851.0,3.15667E-5
790324.0,2.7286E-5
790954.0,2.36717E-5
791741.0,2.08999E-5
792844.0,1.867E-5
794261.0,1.72182E-5
796151.0,1.6633E-5
798356.0,1.71998E-5
800124.0,1.86455E-5
801648.0,2.04157E-5
803172.0,2.33136E-5
804467.0,2.67449E-5
805742.0,3.17599E-5
806779.0,3.78095E-5
807572.0,4.46687E-5
808182.0,5.27157E-5
808609.0,6.17368E-5
808853.0,6.98299E-5
809066.0,8.08193E-5
809219.0,9.33146E-5
809341.0,1.08962E-4
809425.0,1.25146E-4
809505.0,1.48027E-4
809574.0,1.77704E-4
809626.0,2.11387E-4
809674.0,2.56562E-4
809713.0,3.0992E-4
809745.0,3.72347E-4
809775.0,4.54425E-4
809799.0,5.47629E-4
809823.0,6.79713E-4
809842.0,8.25454E-4
809858.0,9.98135E-4
809873.0,0.00123405
809887.0,0.00151876
809898.0,0.00185144
809908.0,0.00226667
809918.0,0.00283365
809929.0,0.00362749
809938.0,0.00457624
809948.0,0.0059158
809960.0,0.00786626
809977.0,0.011448
809998.0,0.0160934
810012.0,0.0181157
810022.0,0.0185731
810032.0,0.0180754
810045.0,0.0163068
810068.0,0.0112751
810084.0,0.00786897
810095.0,0.0059187
810105.0,0.00455748
810115.0,0.00361431
810124.0,0.00291242
810134.0,0.00232574
810144.0,0.00189661
810155.0,0.0015636
810169.0,0.0012611
810183.0,0.00104478
810198.0,8.69277E-4
810216.0,7.16738E-4
810239.0,5.82201E-4
810266.0,4.73681E-4
810293.0,3.97373E-4
810323.0,3.3495E-4
810360.0,2.82177E-4
810401.0,2.4092E-4
810454.0,2.04843E-4
810518.0,1.76704E-4
810600.0,1.55034E-4
810717.0,1.37303E-4
810833.0,1.28232E-4
811073.0,1.22924E-4
811374.0,1.27994E-4
811715.0,1.42318E-4
812077.0,1.6762E-4
812378.0,1.99277E-4
812619.0,2.35655E-4
812830.0,2.80691E-4
813010.0,3.35098E-4
813161.0,3.99011E-4
813311.0,4.90397E-4
813427.0,5.91018E-4
813540.0,7.31843E-4
813622.0,8.77352E-4
813703.0,0.0010721
813781.0,0.00133878
813842.0,0.0016328
813904.0,0.00203811
813960.0,0.00255418
814015.0,0.00324549
814070.0,0.00418947
814132.0,0.00558716
814217.0,0.00764032
814257.0,0.00824903
814283.0,0.00837378
814309.0,0.00825701
814359.0,0.00745021
814476.0,0.00465933
814534.0,0.0035796
814590.0,0.00281131
814644.0,0.00227341
814707.0,0.001825
814767.0,0.00152119
814839.0,0.00126221
814914.0,0.00107663
815019.0,9.00384E-4
815139.0,7.72717E-4
815259.0,6.99029E-4
815433.0,6.43107E-4
815595.0,6.2756E-4
815793.0,6.45807E-4
815979.0,6.99388E-4
816159.0,7.98695E-4
816279.0,9.08131E-4
816369.0,0.00102853
816459.0,0.0012023
816534.0,0.00141237
816595.0,0.00165355
816660.0,0.00201423
816715.0,0.00244994
816762.0,0.00299125
816805.0,0.00368498
816843.0,0.00452372
816879.0,0.00561597
816915.0,0.00710941
816951.0,0.00912417
816996.0,0.0124092
817050.0,0.016618
817078.0,0.018063
817099.0,0.0184032
817126.0,0.0178081
817159.0,0.0158027
817233.0,0.00997444
817272.0,0.00760993
817305.0,0.00607404
817342.0,0.00481737
817380.0,0.00388511
817424.0,0.00310123
817469.0,0.00254136
817522.0,0.00206652
817584.0,0.00167257
817650.0,0.00138281
817731.0,0.00113525
817816.0,9.52265E-4
817920.0,7.96608E-4
818035.0,6.75703E-4
818200.0,5.56816E-4
818398.0,4.61285E-4
818628.0,3.84797E-4
818892.0,3.22807E-4
819274.0,2.59608E-4
819669.0,2.13172E-4
820130.0,1.73825E-4
820657.0,1.41398E-4
821184.0,1.17773E-4
821843.0,9.65129E-5
822634.0,7.90126E-5
823424.0,6.74321E-5
824235.0,6.00231E-5
824993.0,5.66784E-5
825277.0,5.6361E-5
825940.0,5.82474E-5
826367.0,6.21836E-5
826793.0,6.97905E-5
827149.0,8.10086E-5
827433.0,9.57508E-5
827646.0,1.12702E-4
827824.0,1.33267E-4
827992.0,1.61563E-4
828115.0,1.91262E-4
828233.0,2.31187E-4
828333.0,2.78187E-4
828425.0,3.39187E-4
828511.0,4.18763E-4
828575.0,5.01264E-4
828644.0,6.25752E-4
828698.0,7.61053E-4
828751.0,9.47071E-4
828798.0,0.00117683
828840.0,0.00147099
828878.0,0.00183127
828911.0,0.00227522
828940.0,0.00280686
828969.0,0.00353637
828994.0,0.00438788
829019.0,0.00552884
829045.0,0.00716721
829077.0,0.00972966
829120.0,0.0137171
829149.0,0.0155075
829166.0,0.0158321
829185.0,0.0154194
829211.0,0.0136936
829273.0,0.00814558
829299.0,0.00630368
829323.0,0.00503574
829348.0,0.00403376
829376.0,0.00319649
829405.0,0.00259044
829438.0,0.002081
829473.0,0.00169805
829510.0,0.00140434
829555.0,0.00115412
829603.0,9.71608E-4
829660.0,8.22881E-4
829716.0,7.28844E-4
829784.0,6.63443E-4
829863.0,6.37252E-4
829934.0,6.56024E-4
830005.0,7.19349E-4
830067.0,8.2512E-4
830120.0,9.6956E-4
830165.0,0.00115477
830208.0,0.00141123
830243.0,0.00171491
830277.0,0.00213525
830306.0,0.00262408
830333.0,0.00328248
830357.0,0.00409768
830378.0,0.00509371
830401.0,0.00650686
830424.0,0.00840188
830453.0,0.0116341
830494.0,0.01637
830512.0,0.0177523
830529.0,0.0181453
830545.0,0.0176932
830569.0,0.0156749
830624.0,0.00924465
830648.0,0.00702159
830670.0,0.00545985
830691.0,0.00439893
830715.0,0.00348217
830740.0,0.00280223
830768.0,0.00223928
830797.0,0.00181723
830829.0,0.00148195
830865.0,0.00120275
830904.0,9.85302E-4
830948.0,8.04211E-4
831003.0,6.44048E-4
831059.0,5.26905E-4
831130.0,4.23067E-4
831193.0,3.55346E-4
831272.0,2.93544E-4
831356.0,2.45001E-4
831469.0,1.98768E-4
831598.0,1.62089E-4
831753.0,1.31776E-4
831934.0,1.07437E-4
832145.0,8.81343E-5
832386.0,7.31187E-5
832688.0,6.04768E-5
833051.0,5.04503E-5
833433.0,4.33781E-5
833916.0,3.73846E-5
834560.0,3.23612E-5
835365.0,2.88583E-5
836170.0,2.75962E-5
836653.0,2.81942E-5
837056.0,3.03246E-5
837297.0,3.27182E-5
837498.0,3.64136E-5
837678.0,4.17754E-5
837797.0,4.75308E-5
837915.0,5.6276E-5
838003.0,6.62394E-5
838076.0,7.83313E-5
838144.0,9.44768E-5
838197.0,1.12533E-4
838250.0,1.38296E-4
838291.0,1.66775E-4
838330.0,2.05616E-4
838366.0,2.55228E-4
838396.0,3.17582E-4
838422.0,3.91389E-4
838444.0,4.79884E-4
838465.0,5.99056E-4
838483.0,7.40315E-4
838497.0,9.05962E-4
838510.0,0.00110325
838520.0,0.00133317
838530.0,0.00165039
838539.0,0.00205415
838547.0,0.00257284
838554.0,0.00321605
838560.0,0.00397382
838567.0,0.00513743
838574.0,0.0067103
838581.0,0.00889209
838588.0,0.0116636
838597.0,0.0159509
838608.0,0.0228595
838633.0,0.0397874
838645.0,0.0449609
838655.0,0.046595
838664.0,0.0452454
838674.0,0.0407852
838691.0,0.0301738
838706.0,0.0193452
838716.0,0.013772
838724.0,0.010282
838732.0,0.00772705
838738.0,0.00600034
838745.0,0.00468484
838752.0,0.00366097
838758.0,0.00300753
838765.0,0.00240036
838772.0,0.00196161
838781.0,0.00158572
838790.0,0.00131805
838801.0,0.00108691
838814.0,8.82767E-4
838830.0,7.1165E-4
838846.0,5.87292E-4
838866.0,4.73679E-4
838890.0,3.82049E-4
838916.0,3.10898E-4
838945.0,2.52944E-4
838980.0,2.04839E-4
839016.0,1.69217E-4
839060.0,1.37825E-4
839112.0,1.12741E-4
839169.0,9.32997E-5
839241.0,7.66015E-5
839313.0,6.51459E-5
839410.0,5.4683E-5
839506.0,4.76691E-5
839640.0,4.13163E-5
839813.0,3.59804E-5
840056.0,3.17836E-5
840264.0,2.97577E-5
840679.0,2.79964E-5
840887.0,2.78192E-5
841372.0,2.88398E-5
841787.0,3.14969E-5
842133.0,3.57497E-5
842410.0,4.16087E-5
842618.0,4.86204E-5
842791.0,5.74914E-5
842926.0,6.76173E-5
843051.0,8.09716E-5
843144.0,9.50378E-5
843241.0,1.15485E-4
843326.0,1.41025E-4
843399.0,1.71974E-4
843468.0,2.13859E-4
843525.0,2.62729E-4
843574.0,3.20136E-4
843619.0,3.93825E-4
843660.0,4.88588E-4
843697.0,6.04187E-4
843731.0,7.58635E-4
843761.0,9.42701E-4
843788.0,0.00118487
843813.0,0.00149333
843835.0,0.00185365
843854.0,0.00230212
843872.0,0.00286222
843892.0,0.00366374
843913.0,0.0048509
843947.0,0.00720152
843972.0,0.00899466
843993.0,0.00984069
844003.0,0.00994782
844020.0,0.00966359
844039.0,0.00869229
844093.0,0.00488525
844114.0,0.00368992
844134.0,0.00288185
844152.0,0.00231697
844171.0,0.0018647
844193.0,0.0015015
844218.0,0.00119077
844245.0,9.46959E-4
844275.0,7.61759E-4
844309.0,6.06464E-4
844346.0,4.903E-4
844387.0,3.95126E-4
844432.0,3.21159E-4
844481.0,2.63562E-4
844538.0,2.14553E-4
844607.0,1.72574E-4
844680.0,1.41574E-4
844765.0,1.16008E-4
844862.0,9.55578E-5
844971.0,7.95587E-5
845111.0,6.55065E-5
845250.0,5.60078E-5
845423.0,4.78654E-5
845596.0,4.22798E-5
845873.0,3.64539E-5
846219.0,3.21754E-5
846634.0,2.93193E-5
847188.0,2.7475E-5
847881.0,2.67952E-5
848989.0,2.77138E-5
850236.0,3.08609E-5
851276.0,3.53936E-5
852120.0,4.0993E-5
852858.0,4.8172E-5
853439.0,5.61966E-5
853993.0,6.72744E-5
854388.0,7.86812E-5
854784.0,9.54081E-5
855061.0,1.12866E-4
855292.0,1.34366E-4
855456.0,1.56646E-4
855621.0,1.89385E-4
855745.0,2.26239E-4
855851.0,2.72423E-4
855939.0,3.28567E-4
856013.0,3.97302E-4
856074.0,4.7804E-4
856129.0,5.83048E-4
856176.0,7.11316E-4
856219.0,8.73282E-4
856256.0,0.0010748
856288.0,0.00132123
856317.0,0.00163656
856341.0,0.00200204
856364.0,0.0025075
856384.0,0.00311047
856403.0,0.00388154
856419.0,0.00480952
856435.0,0.00604605
856451.0,0.0077207
856467.0,0.0100459
856486.0,0.0134178
856521.0,0.0207312
856538.0,0.0231382
856553.0,0.02388
856569.0,0.0230379
