Energy,XS
817193.0,10.0885
817248.0,8.01143
817298.0,6.70284
817344.0,5.92726
817410.0,5.24831
817508.0,4.74994
817640.0,4.50203
817785.0,4.44276
817996.0,4.48185
818931.0,3.54255
819735.0,3.0723
820921.0,2.57355
823029.0,2.06856
826367.0,1.65949
828177.0,1.53574
828556.0,1.57227
828721.0,1.66321
828821.0,1.80758
828892.0,2.02637
828939.0,2.29338
828974.0,2.60297
829006.0,3.03783
829038.0,3.68605
829067.0,4.51762
829134.0,6.89052
829162.0,7.44036
829170.0,7.4745
829196.0,7.21406
829230.0,6.25825
829283.0,4.51919
829316.0,3.74593
829352.0,3.15941
829387.0,2.76288
829434.0,2.41695
829494.0,2.15079
829588.0,1.91222
829730.0,1.73408
829955.0,1.60367
830132.0,1.56094
830233.0,1.60308
830294.0,1.71513
830334.0,1.88715
830364.0,2.12341
830390.0,2.46052
830414.0,2.94287
830438.0,3.65039
830467.0,4.81681
830509.0,6.64659
830534.0,7.2757
830545.0,7.35539
830564.0,7.21046
830593.0,6.49535
830649.0,4.76655
830686.0,3.96022
830726.0,3.38942
830776.0,2.94463
830837.0,2.62186
830897.0,2.4189
831002.0,2.20674
831183.0,2.02315
831501.0,1.88586
833594.0,1.53677
834399.0,1.46197
837000.0,1.33175
837928.0,1.36168
838396.0,1.30265
838523.0,1.27351
838556.0,1.31189
838569.0,1.37546
838584.0,1.53629
838596.0,1.75404
838610.0,2.12139
838640.0,3.12709
838654.0,3.41387
838661.0,3.45362
838674.0,3.346
838691.0,2.91809
838716.0,2.2214
838733.0,1.89206
838748.0,1.71161
838768.0,1.58129
838803.0,1.48323
838870.0,1.41319
839031.0,1.35284
839986.0,1.24168
841000.0,1.22128
842618.0,1.24485
843000.0,1.25426
843560.0,1.12391
843615.0,1.12123
843712.0,1.14324
843781.0,1.21503
843825.0,1.32649
843859.0,1.50182
843885.0,1.72716
843909.0,2.03911
843939.0,2.61267
843981.0,3.47632
844004.0,3.72351
844009.0,3.73946
844028.0,3.66453
844052.0,3.32147
844101.0,2.44935
844133.0,2.0306
844168.0,1.74279
844211.0,1.53211
844245.0,1.42948
844315.0,1.31076
844418.0,1.22855
844640.0,1.17382
844806.0,1.16688
845000.0,1.1698
846634.0,1.10312
852060.0,0.970942
852120.0,0.970931
853000.0,0.974108
853333.0,0.973403
854168.0,0.990129
855048.0,1.08017
855834.0,1.29053
856150.0,1.42097
856277.0,1.54406
856335.0,1.67363
856374.0,1.84196
856407.0,2.0986
856427.0,2.35151
856449.0,2.78326
856470.0,3.39315
856495.0,4.40092
856530.0,5.96529
856550.0,6.44741
856555.0,6.48375
856570.0,6.3771
856589.0,5.86012
856635.0,4.01333
856658.0,3.31715
856681.0,2.84552
856711.0,2.46912
856745.0,2.22427
856785.0,2.06037
856867.0,1.91515
856989.0,1.86037
857217.0,1.91367
857563.0,2.13427
857954.0,2.53013
858413.0,3.11809
858980.0,3.96915
859326.0,4.28112
859426.0,4.3007
859791.0,4.11296
860452.0,3.35913
860668.0,3.23524
860803.0,3.31763
860871.0,3.48201
860938.0,3.82295
860987.0,4.27205
861035.0,5.01814
861088.0,6.2562
861162.0,8.26179
861199.0,8.71794
861206.0,8.72823
861241.0,8.43926
861312.0,6.84178
861371.0,5.60887
861429.0,4.80941
861496.0,4.23783
861598.0,3.78493
861733.0,3.5203
862000.0,3.37518
862544.0,2.74756
862950.0,2.38324
863626.0,2.10087
864979.0,1.73355
867414.0,1.3699
869172.0,1.19227
870220.0,1.17046
870677.0,1.20166
870829.0,1.2619
870894.0,1.32965
870944.0,1.44611
870973.0,1.58973
870992.0,1.7772
871008.0,2.03874
871024.0,2.40737
871045.0,3.14199
871068.0,3.91832
871083.0,4.17913
871087.0,4.19105
871100.0,4.04695
871116.0,3.5533
871148.0,2.18809
871161.0,1.75045
871172.0,1.50082
871186.0,1.29664
871197.0,1.19715
871217.0,1.1005
871256.0,1.04943
871274.0,1.04376
871594.0,1.08796
871831.0,1.16872
871935.0,1.2555
872033.0,1.41895
872080.0,1.56235
872128.0,1.80407
872166.0,2.10969
872205.0,2.55333
872299.0,3.89964
872333.0,4.16854
872346.0,4.19808
872388.0,4.04904
872512.0,2.91779
872569.0,2.56817
872643.0,2.29135
872718.0,2.14401
872830.0,2.06075
872867.0,2.05787
873010.0,2.13758
873153.0,2.35327
873296.0,2.69824
873472.0,3.31991
873665.0,4.2876
874012.0,6.30849
874184.0,6.95885
874434.0,7.30385
874485.0,7.69678
874530.0,8.53363
874603.0,10.7143
874620.0,10.8683
874644.0,10.5433
874685.0,8.95459
874726.0,7.26092
874760.0,6.32658
874803.0,5.61917
874872.0,4.98474
874981.0,4.40722
875118.0,3.96545
875362.0,3.4856
875590.0,3.22983
876000.0,3.02798
876520.0,2.60007
876882.0,2.42407
877108.0,2.37682
877254.0,2.4516
877350.0,2.64615
877420.0,2.92346
877500.0,3.44724
877626.0,4.52755
877696.0,4.84526
877710.0,4.85718
877778.0,4.68234
877980.0,3.43014
878074.0,3.05962
878197.0,2.77797
878380.0,2.56207
878625.0,2.46078
878747.0,2.4506
879000.0,2.46608
879849.0,2.18772
881000.0,2.03312
881585.0,2.01202
881964.0,2.02385
882509.0,1.91911
882735.0,1.96458
882904.0,2.10258
883036.0,2.34663
883138.0,2.69365
883220.0,3.15076
883287.0,3.71676
883355.0,4.51165
883488.0,6.5499
883533.0,7.02902
883568.0,7.15281
883619.0,6.88079
883686.0,5.90022
883793.0,4.13121
883858.0,3.31207
883920.0,2.7406
883983.0,2.31619
884059.0,2.00045
884138.0,1.8077
884223.0,1.68052
884336.0,1.58935
884516.0,1.54766
884787.0,1.59929
885000.0,1.67404
885959.0,1.50727
887402.0,1.40798
889126.0,1.31593
889566.0,1.25979
889650.0,1.28886
889687.0,1.3484
889712.0,1.43748
889736.0,1.61019
889754.0,1.82132
889776.0,2.21523
889824.0,3.31662
889844.0,3.56209
889852.0,3.58633
889867.0,3.52084
889895.0,3.09851
889932.0,2.47389
889963.0,2.11265
889997.0,1.87429
890044.0,1.70175
890108.0,1.58535
890231.0,1.49185
890512.0,1.43789
890679.0,1.43386
890963.0,1.44098
892108.0,1.28638
894570.0,1.11451
896512.0,0.940531
897054.0,0.883366
897718.0,0.772683
898025.0,0.734908
898333.0,0.646982
898579.0,0.608517
898677.0,0.604617
898991.0,0.633692
899024.0,0.657295
899041.0,0.702619
899055.0,0.789848
899068.0,0.915025
899082.0,1.12559
899103.0,1.56485
899122.0,1.95452
899135.0,2.12003
899147.0,2.17117
899162.0,2.0986
899208.0,1.53456
899225.0,1.39831
899247.0,1.29675
899281.0,1.24313
899292.0,1.23912
899365.0,1.28843
899457.0,1.44856
899566.0,1.74672
899695.0,2.23672
899830.0,2.92493
900001.0,4.00105
900163.0,5.18225
900279.0,5.74739
900404.0,5.95312
900560.0,5.69425
901009.0,4.1113
901210.0,3.55227
901470.0,3.08363
901666.0,2.87056
902576.0,2.27765
903356.0,1.98548
904332.0,1.78263
906152.0,1.58656
906412.0,1.58418
906966.0,1.59389
907290.0,1.57587
907431.0,1.5865
907565.0,1.64355
907644.0,1.75035
907692.0,1.90835
907722.0,2.10525
907747.0,2.3989
907767.0,2.78472
907788.0,3.35934
907834.0,5.10957
907849.0,5.47751
907860.0,5.55625
907875.0,5.38711
907895.0,4.73464
907932.0,3.16068
907950.0,2.60919
907968.0,2.22512
907988.0,1.94461
908010.0,1.7562
908048.0,1.59192
908099.0,1.49091
908224.0,1.40008
908599.0,1.32927
909599.0,1.26043
909974.0,1.28902
910275.0,1.42598
910575.0,1.6442
910870.0,1.97074
911080.0,2.22983
911360.0,2.57183
911820.0,3.23001
912032.0,3.43988
912140.0,3.75913
912190.0,4.10871
912220.0,4.53617
912246.0,5.17887
912306.0,7.33344
912328.0,7.6377
912345.0,7.4205
912370.0,6.56938
912408.0,5.00155
912431.0,4.36685
912453.0,3.96306
912487.0,3.62513
912555.0,3.33117
912655.0,3.14074
913324.0,2.48458
913732.0,2.22968
914410.0,1.99482
915768.0,1.78433
917397.0,1.6408
918338.0,1.60169
918402.0,1.63999
918424.0,1.74607
918440.0,1.91756
918462.0,2.31462
918485.0,2.72827
918500.0,2.83202
918516.0,2.72437
918558.0,1.97736
918576.0,1.76354
918595.0,1.66083
918633.0,1.60697
919000.0,1.57454
921000.0,1.64975
921381.0,1.61938
921642.0,1.64888
921842.0,1.74073
921977.0,1.87604
922098.0,2.11165
922198.0,2.44378
922279.0,2.87054
922347.0,3.40013
922415.0,4.16335
922509.0,5.61961
922568.0,6.50646
922604.0,6.81577
922623.0,6.86018
922656.0,6.72691
922708.0,6.04239
922824.0,3.93309
922885.0,3.1241
922945.0,2.5548
923001.0,2.18839
923058.0,1.94355
923125.0,1.75058
923226.0,1.58107
923326.0,1.49168
923526.0,1.43061
923566.0,1.42898
924000.0,1.49814
924975.0,1.42097
926322.0,1.60336
926435.0,1.7042
926494.0,1.86555
926521.0,2.02846
926544.0,2.26638
926562.0,2.5744
926580.0,3.03325
926606.0,3.92081
926635.0,4.98373
926651.0,5.29273
926657.0,5.31128
926671.0,5.15885
926691.0,4.54767
926727.0,3.08834
926743.0,2.5932
926761.0,2.19765
926775.0,1.99844
926793.0,1.82218
926820.0,1.67038
926861.0,1.56009
926950.0,1.46573
927154.0,1.40366
928622.0,1.26401
928741.0,1.26194
928979.0,1.28201
929090.0,1.35737
929260.0,1.5601
929362.0,1.77663
929425.0,2.00777
929478.0,2.32668
929521.0,2.7463
929553.0,3.22998
929581.0,3.83152
929622.0,5.02202
929656.0,6.05686
929681.0,6.52416
929693.0,6.57846
929713.0,6.39808
929744.0,5.60676
929795.0,3.94301
929823.0,3.26376
929854.0,2.7265
929886.0,2.38337
929929.0,2.10925
929982.0,1.9228
930058.0,1.78091
930169.0,1.68385
930407.0,1.62034
930702.0,1.60988
931000.0,1.61516
932000.0,1.54341
933444.0,1.5843
934834.0,1.7313
935529.0,1.88254
935946.0,2.04415
936363.0,2.32657
936641.0,2.63438
936919.0,3.11353
937197.0,3.79871
937416.0,4.60399
937836.0,6.59995
938000.0,6.95918
938030.0,6.96825
938170.0,6.75516
938358.0,5.94822
938686.0,4.2856
938900.0,3.47667
939143.0,2.82155
939352.0,2.42408
939630.0,2.05388
939908.0,1.79886
940186.0,1.64966
940742.0,1.50649
941923.0,1.33131
943591.0,1.25139
948777.0,1.1179
949351.0,1.10676
949968.0,1.12934
950308.0,0.991318
950384.0,0.980691
950444.0,0.989378
950520.0,1.04103
950574.0,1.13162
950615.0,1.25577
950656.0,1.46424
950690.0,1.73885
950723.0,2.12192
950800.0,3.28352
950830.0,3.56545
950843.0,3.60392
950874.0,3.51322
950975.0,2.55267
951022.0,2.30197
951075.0,2.2194
951130.0,2.29482
951186.0,2.50556
951255.0,2.9528
951325.0,3.61017
951475.0,5.46225
951530.0,5.93862
951573.0,6.06234
951636.0,5.81278
951720.0,4.93215
951841.0,3.48967
951921.0,2.74757
951992.0,2.26516
952070.0,1.91643
952148.0,1.68997
952242.0,1.51339
952367.0,1.38351
952534.0,1.32319
952576.0,1.32127
952826.0,1.37656
953000.0,1.44598
953577.0,1.33912
955050.0,1.22851
955745.0,1.22447
956000.0,1.22506
956579.0,1.22372
959399.0,1.27978
960516.0,1.36842
960935.0,1.43229
961214.0,1.53563
961633.0,1.78685
961842.0,1.99017
962121.0,2.35749
962261.0,2.65496
962360.0,3.00847
962464.0,3.5705
962568.0,4.3967
962777.0,6.62494
962866.0,7.17285
962896.0,7.21519
962983.0,6.94306
963207.0,5.29068
963334.0,4.7048
963424.0,4.50318
963544.0,4.4265
963658.0,4.43666
963808.0,4.35831
963982.0,3.97103
964393.0,2.77321
964606.0,2.30826
964869.0,1.91589
965132.0,1.66099
965507.0,1.43756
965957.0,1.28817
966557.0,1.21625
966959.0,1.20373
967998.0,1.25889
968789.0,1.16544
968895.0,1.19757
968938.0,1.25373
968979.0,1.38054
969003.0,1.53489
969022.0,1.72417
969040.0,2.01235
969058.0,2.43671
969076.0,3.02076
969128.0,5.02838
969148.0,5.48129
969159.0,5.5379
969172.0,5.43105
969196.0,4.85471
969242.0,3.45734
969267.0,2.88855
969293.0,2.50164
969327.0,2.1712
969372.0,1.92077
969426.0,1.74748
969498.0,1.61546
969605.0,1.50821
969863.0,1.39878
970538.0,1.30811
972000.0,1.27029
972947.0,1.25714
974465.0,1.31198
976429.0,1.37754
977961.0,1.47748
978128.0,1.53894
978196.0,1.60792
978218.0,1.56374
978265.0,1.30899
978287.0,1.26169
978328.0,1.32767
978385.0,1.40492
978637.0,1.47314
980267.0,1.59171
981223.0,1.64456
984588.0,2.05014
986159.0,2.28884
987141.0,2.53844
988122.0,2.64461
989150.0,2.9203
990283.0,3.10173
991632.0,3.47979
992614.0,3.71208
994000.0,3.94291
996000.0,3.79779
1001540.0,2.84607
1004510.0,2.37689
1008000.0,1.9879
1009250.0,1.95108
1010020.0,1.87088
1010150.0,1.91024
1010200.0,2.0056
1010230.0,2.18601
1010250.0,2.47137
1010270.0,2.88235
1010290.0,3.55834
1010330.0,5.10333
1010350.0,5.48467
1010360.0,5.51437
1010380.0,5.29945
1010410.0,4.31855
1010440.0,3.48486
1010470.0,3.00584
1010500.0,2.66537
1010540.0,2.41399
1010620.0,2.23849
1010790.0,2.12471
1010910.0,2.11022
1011170.0,2.17978
1011340.0,2.35096
1011450.0,2.6008
1011530.0,2.946
1011580.0,3.37447
1011630.0,3.96118
1011660.0,4.68712
1011700.0,5.73555
1011770.0,8.24908
1011790.0,8.67479
1011800.0,8.67963
1011820.0,8.36002
1011850.0,7.23208
1011900.0,4.85242
1011930.0,3.8808
1011960.0,3.18194
1011980.0,2.7015
1012010.0,2.33056
1012050.0,2.03676
1012110.0,1.81706
1012190.0,1.65552
1012330.0,1.54741
1012690.0,1.47954
1013180.0,1.42458
1014160.0,1.2597
1014800.0,1.22593
1014970.0,1.22862
1015390.0,1.18386
1015660.0,1.22389
1015850.0,1.33093
1015990.0,1.47767
1016100.0,1.71215
1016240.0,2.14565
1016400.0,2.80065
1016640.0,3.94594
1016770.0,4.28091
1016870.0,4.33568
1017040.0,4.28139
1017200.0,4.41246
1017320.0,4.79868
1017430.0,5.43087
1017540.0,6.46161
1017770.0,9.51345
1017840.0,9.8656
1017910.0,9.47129
1018010.0,8.05355
1018150.0,5.80596
1018240.0,4.7752
1018330.0,3.9535
1018440.0,3.31014
1018570.0,2.84006
1018730.0,2.4834
1018950.0,2.21027
1019410.0,1.70011
1019900.0,1.30649
1020060.0,1.21334
1020820.0,0.978585
1021000.0,0.937917
1021680.0,1.07991
1022040.0,1.20572
1022220.0,1.34375
1022320.0,1.49949
1022390.0,1.69719
1022440.0,1.94501
1022470.0,2.26878
1022510.0,2.70797
1022540.0,3.36066
1022580.0,4.47878
1022630.0,5.7497
1022660.0,6.1553
1022660.0,6.13718
1022690.0,5.90723
1022740.0,4.86737
1022780.0,3.80976
1022820.0,3.18519
1022860.0,2.72906
1022920.0,2.39378
1022990.0,2.12655
1023120.0,1.88995
1023300.0,1.72088
1023660.0,1.57082
1024020.0,1.47961
1024870.0,1.01002
1025270.0,0.832735
1025410.0,0.807554
1025540.0,0.834548
1025630.0,0.908425
1025690.0,1.01671
1025750.0,1.16188
1025800.0,1.38179
1025850.0,1.63399
1025900.0,2.028
1025950.0,2.59856
1026010.0,3.45137
1026110.0,5.16344
1026160.0,5.65503
1026190.0,5.72567
1026250.0,5.46847
1026420.0,3.66035
1026490.0,3.14737
1026580.0,2.67282
1026690.0,2.31004
1026830.0,2.07422
1027050.0,1.89544
1027280.0,1.8054
1027520.0,1.78139
1028000.0,1.8245
1029000.0,1.70921
1030000.0,1.84487
1030390.0,1.81028
1030590.0,1.85529
1030700.0,1.9885
1030770.0,2.18318
1030820.0,2.49275
1030880.0,3.00254
1030970.0,4.03228
1031020.0,4.23169
1031020.0,4.23037
1031070.0,4.05261
1031190.0,3.06684
1031270.0,2.67503
1031380.0,2.3777
1031540.0,2.17191
1031740.0,2.09396
1031880.0,2.16163
1031960.0,2.33079
1032010.0,2.58115
1032040.0,2.92461
1032070.0,3.39248
1032090.0,4.07226
1032120.0,5.06184
1032160.0,7.0993
1032180.0,7.57649
1032190.0,7.59643
1032210.0,7.30151
1032230.0,6.26338
1032270.0,4.31474
1032290.0,3.46048
1032310.0,2.94488
1032340.0,2.54135
1032370.0,2.27006
1032410.0,2.07049
1032490.0,1.94102
1032650.0,1.89049
1034210.0,2.18641
1036110.0,2.7128
1037150.0,3.09099
1038200.0,3.73352
1038490.0,4.09963
1038650.0,4.54315
1038750.0,5.10305
1038820.0,5.85033
1038880.0,6.87417
1038940.0,8.47696
1039010.0,10.6224
1039050.0,11.0213
1039090.0,10.5789
1039150.0,8.66134
1039210.0,6.90154
1039260.0,5.83219
1039320.0,5.1112
1039400.0,4.59597
1039520.0,4.23828
1039760.0,4.05013
1039910.0,4.03283
1039950.0,4.03305
1041070.0,3.68234
1041520.0,3.68335
1042100.0,3.63476
1042670.0,3.39928
1042800.0,3.49589
1042860.0,3.75685
1042910.0,4.18895
1043000.0,5.4332
1043030.0,5.56935
1043070.0,5.33548
1043160.0,4.46534
1043240.0,4.07168
1043370.0,3.84208
1043550.0,3.78832
1044000.0,3.89217
1045260.0,3.54169
1048680.0,2.97097
1048700.0,2.97083
1048960.0,2.99673
1049280.0,2.82765
1049420.0,2.90857
1049530.0,3.15107
1049620.0,3.56903
1049720.0,4.25674
1049910.0,6.12393
1049990.0,6.47421
1050020.0,6.49195
1050110.0,6.24163
1050330.0,5.00386
1050470.0,4.53906
1050650.0,4.33596
1050690.0,4.32731
1051000.0,4.51214
1051570.0,4.23466
1051810.0,4.20844
1051960.0,4.21451
1052450.0,4.01082
1052710.0,4.12716
1052890.0,4.46848
1053020.0,4.95055
1053120.0,5.68969
1053240.0,6.9125
1053440.0,9.72073
1053520.0,10.1156
1053590.0,9.72902
1053700.0,8.15531
1053830.0,6.12331
1053920.0,5.05028
1054010.0,4.30956
1054120.0,3.82137
1054270.0,3.46069
1054480.0,3.2804
1054590.0,3.26526
1055000.0,3.39654
1056040.0,2.93742
1057460.0,2.71304
1062830.0,2.31869
1066850.0,2.15369
1070230.0,1.94037
1078160.0,1.5395
1079270.0,1.42875
1080000.0,1.36276
1080510.0,1.38723
1080820.0,1.38297
1080940.0,1.38601
1081030.0,1.36118
1081190.0,1.27183
1081210.0,1.26937
1081310.0,1.31357
1081390.0,1.44302
1081470.0,1.68662
1081560.0,2.13133
1081710.0,2.88586
1081800.0,3.15465
1081870.0,3.20927
1082420.0,2.79024
1082730.0,2.72346
1082970.0,2.74617
1083930.0,2.39347
1085080.0,2.05333
1086440.0,1.8875
1089070.0,1.72604
1091070.0,1.51479
1091670.0,1.35815
1091720.0,1.35591
1091860.0,1.39755
1091940.0,1.49629
1092000.0,1.64762
1092040.0,1.87672
1092080.0,2.22576
1092140.0,2.9562
1092190.0,3.4836
1092230.0,3.62664
1092270.0,3.47342
1092380.0,2.54182
1092440.0,2.22124
1092520.0,1.99478
1092640.0,1.85044
1092840.0,1.79
1092980.0,1.79661
1093960.0,1.63502
1094000.0,1.6325
1095010.0,1.72835
1095210.0,1.72218
1095480.0,1.76868
1095590.0,1.87656
1095650.0,2.03357
1095690.0,2.25884
1095720.0,2.55669
1095740.0,2.96035
1095760.0,3.58177
1095790.0,4.893
1095820.0,5.8427
1095840.0,6.12285
1095840.0,6.12208
1095850.0,5.8777
1095880.0,5.07523
1095910.0,3.38057
1095930.0,2.73452
1095950.0,2.28718
1095960.0,1.97901
1095990.0,1.76275
1096020.0,1.62652
1096080.0,1.52224
1096250.0,1.45595
1097620.0,1.27348
1098000.0,1.21534
1099000.0,1.24484
1099620.0,1.15794
1099750.0,1.15564
1100070.0,1.20103
1100350.0,1.33074
1100590.0,1.53846
1100840.0,1.87553
1101200.0,2.43644
1101510.0,2.79304
1101730.0,2.87641
1102500.0,2.61322
1103060.0,2.35653
1103250.0,2.34676
1103550.0,2.41494
1103690.0,2.55761
1103800.0,2.81323
1103870.0,3.18922
1103930.0,3.69793
1103990.0,4.44305
1104120.0,6.70296
1104170.0,7.0795
1104170.0,7.07092
1104230.0,6.77894
1104370.0,4.88496
1104460.0,4.15767
1104560.0,3.63352
1104710.0,3.22582
1104930.0,2.92052
1105360.0,2.64948
1107160.0,2.12418
1109070.0,1.82231
1115170.0,1.49412
1118810.0,1.37935
1119000.0,1.37648
1119940.0,1.37884
1121110.0,1.33998
1121400.0,1.27702
1121440.0,1.31078
1121460.0,1.40802
1121480.0,1.57664
1121500.0,1.8665
1121520.0,2.39551
1121550.0,3.1992
1121560.0,3.45112
1121570.0,3.47203
1121590.0,3.33678
1121620.0,2.71204
1121650.0,2.19793
1121670.0,1.92397
1121700.0,1.73691
1121750.0,1.60237
1121860.0,1.50299
1122610.0,1.27194
1123000.0,1.18344
1123890.0,1.27205
1124390.0,1.35254
1124600.0,1.46997
1124740.0,1.64607
1124850.0,1.89288
1124940.0,2.24892
1125050.0,2.86857
1125140.0,3.40966
1125200.0,3.52206
1125260.0,3.37994
1125450.0,2.31101
1125550.0,1.9515
1125660.0,1.69942
1125800.0,1.50709
1126010.0,1.36214
1126360.0,1.25888
1126880.0,1.21453
1126940.0,1.21442
1127000.0,1.21472
1127070.0,1.21458
1127500.0,1.25283
1127770.0,1.35344
1127940.0,1.50214
1128060.0,1.69505
1128150.0,1.94729
1128220.0,2.26794
1128280.0,2.69275
1128340.0,3.31777
1128420.0,4.36947
1128490.0,5.39886
1128540.0,5.66641
1128540.0,5.66533
1128580.0,5.44097
1128650.0,4.5719
1128730.0,3.30576
1128790.0,2.70239
1128850.0,2.22467
1128910.0,1.90736
1128990.0,1.64927
1129080.0,1.4731
1129210.0,1.32306
1129410.0,1.21961
1129710.0,1.17087
1129850.0,1.16701
1130000.0,1.16794
1130650.0,1.13773
1131120.0,1.15633
1132060.0,1.31625
1133140.0,1.64236
1134130.0,2.02088
1135330.0,2.33131
1135800.0,2.56391
1136270.0,2.91189
1136400.0,3.15712
1136530.0,3.59566
1136650.0,4.20879
1136900.0,5.94917
1137000.0,6.20912
1137010.0,6.21007
1137110.0,5.98319
1137390.0,4.39478
1137540.0,3.88359
1137710.0,3.60842
1137900.0,3.52466
1137970.0,3.52651
1138500.0,3.39696
1139000.0,3.44082
1140400.0,3.20126
1140940.0,3.1748
1142030.0,3.31467
1143120.0,3.73285
1144880.0,4.67637
1145940.0,5.08268
1147680.0,5.60654
1148550.0,6.16951
1149710.0,7.34127
1150860.0,9.19742
1151250.0,9.47594
1151580.0,9.10905
1152090.0,7.6288
1152610.0,6.02846
1153340.0,4.53107
1153840.0,3.80517
1154500.0,3.19173
1155150.0,2.79476
1156310.0,2.42864
1158000.0,2.09767
1158940.0,2.17311
1159040.0,2.2816
1159090.0,2.46885
1159120.0,2.72946
1159150.0,3.15149
1159170.0,3.82129
1159230.0,5.54559
1159260.0,5.92731
1159260.0,5.90962
1159290.0,5.67491
1159370.0,4.04981
1159400.0,3.51715
1159450.0,3.11982
1159530.0,2.83305
1159660.0,2.63354
1159920.0,2.50675
1160500.0,2.45298
1161860.0,2.54781
1162760.0,2.80373
1163540.0,3.20998
1164380.0,3.95371
1164750.0,4.5318
1165310.0,5.90184
1165890.0,7.73731
1166220.0,8.31342
1166250.0,8.31808
1166510.0,7.97075
1167380.0,5.27009
1167750.0,4.5209
1168480.0,3.49573
1169060.0,2.95057
1169900.0,2.46628
1170900.0,2.18495
1172160.0,2.01807
1172740.0,1.83743
1172790.0,1.81622
1172830.0,1.86427
1172850.0,2.02551
1172890.0,2.40853
1172920.0,2.7771
1172940.0,2.84447
1172960.0,2.72168
1173010.0,2.26081
1173060.0,2.08604
1173160.0,1.97146
1173550.0,1.87524
1175080.0,1.69205
1175970.0,1.69637
1177950.0,1.5976
1179060.0,1.46828
1180080.0,1.51938
1180240.0,1.6064
1180320.0,1.73755
1180370.0,1.93747
1180410.0,2.18607
1180440.0,2.54016
1180470.0,3.07932
1180510.0,4.08216
1180550.0,5.21133
1180580.0,5.57056
1180590.0,5.59041
1180620.0,5.36565
1180710.0,3.66568
1180750.0,3.12893
1180800.0,2.73717
1180870.0,2.43409
1180990.0,2.21266
1181190.0,2.04442
1181600.0,1.94185
1183070.0,1.84462
1183440.0,1.68473
1183470.0,1.73355
1183490.0,1.87627
1183510.0,2.14077
1183540.0,2.63108
1183570.0,3.44285
1183590.0,3.67101
1183590.0,3.66276
1183610.0,3.52571
1183670.0,2.53525
1183690.0,2.24006
1183730.0,2.04778
1183800.0,1.90105
1184000.0,1.76354
1184860.0,1.60302
1185770.0,1.56844
1185960.0,1.60654
1186030.0,1.71071
1186080.0,1.88383
1186110.0,2.162
1186150.0,2.65322
1186200.0,3.37196
1186230.0,3.55363
1186240.0,3.55847
1186270.0,3.40805
1186360.0,2.62614
1186420.0,2.33035
1186500.0,2.11891
1186630.0,1.96948
1186940.0,1.88346
1189160.0,1.61565
1194970.0,1.5015
1197000.0,1.61812
1198530.0,1.98399
1198830.0,2.17022
1199190.0,2.52112
1199320.0,2.80803
1199440.0,3.23335
1199570.0,4.02868
1199730.0,4.97202
1199810.0,5.16886
1199890.0,4.97361
1200170.0,3.21315
1200280.0,2.68598
1200390.0,2.32966
1200520.0,2.07843
1200690.0,1.92382
1200880.0,1.88189
1200960.0,1.88624
1201180.0,1.77918
1201580.0,1.62952
1201670.0,1.62037
1201810.0,1.66872
1201890.0,1.78781
1201950.0,1.98313
1202000.0,2.26095
1202030.0,2.64191
1202070.0,3.17598
1202120.0,4.24194
1202170.0,5.29661
1202200.0,5.63389
1202210.0,5.64854
1202250.0,5.40954
1202360.0,3.68981
1202410.0,3.1387
1202470.0,2.70875
1202560.0,2.36503
1202680.0,2.10283
1202870.0,1.89427
1203460.0,1.51702
1204000.0,1.26131
1205860.0,1.15357
1206310.0,1.17525
1206530.0,1.25354
1206690.0,1.3919
1206830.0,1.6015
1206950.0,1.91066
1207070.0,2.39527
1207250.0,3.12314
1207350.0,3.33732
1207380.0,3.35398
1207500.0,3.22744
1207840.0,2.50128
1208050.0,2.21544
1208350.0,2.012
1208770.0,1.91296
1209160.0,1.85541
1210180.0,1.65991
1213000.0,1.36504
1215740.0,1.25156
1223620.0,1.10019
1224000.0,1.10417
1224130.0,1.10351
1224970.0,1.14065
1225560.0,1.19768
1226220.0,1.35797
1226750.0,1.58427
1227040.0,1.76734
1227850.0,2.59549
1228400.0,2.98813
1229130.0,3.18903
1229210.0,3.37904
1229260.0,3.71248
1229290.0,4.08693
1229330.0,4.76725
1229400.0,6.52914
1229430.0,6.84233
1229440.0,6.84522
1229470.0,6.55676
1229560.0,4.91617
1229620.0,4.2876
1229700.0,3.82605
1229830.0,3.47657
1230090.0,3.1735
1230650.0,2.88933
1232000.0,2.52698
1233800.0,2.33211
1234100.0,2.32436
1235220.0,2.41129
1236120.0,2.65019
1236720.0,2.93532
1237320.0,3.44034
1237770.0,4.05395
1238420.0,5.30388
1239060.0,6.71975
1239380.0,6.97509
1239680.0,6.7158
1240820.0,4.20507
1241230.0,3.59021
1241680.0,3.17836
1242500.0,2.77348
1243400.0,2.61602
1243700.0,2.60616
1244530.0,2.69958
1245000.0,2.78779
1245400.0,2.74287
1245490.0,2.80439
1245530.0,2.98134
1245550.0,3.30375
1245580.0,3.88543
1245630.0,5.19752
1245650.0,5.46424
1245650.0,5.46166
1245680.0,5.23648
1245740.0,3.99429
1245770.0,3.57046
1245820.0,3.30917
1245910.0,3.10773
1246100.0,3.01827
1246920.0,3.18572
1250150.0,3.94483
1250580.0,4.25333
1250760.0,4.61469
1250870.0,4.97148
1250910.0,4.7838
1250960.0,4.15071
1251000.0,3.45641
1251030.0,3.19374
1251060.0,3.13399
